archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Rumble/Sion (BC/NX),Jax/Ornn (FR/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000310091255426597,0.0053601488438026
Akshan/Varus (SH/RU),Lucian/Miss Fortune (BW/DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00872685390271994,0.000398688756977053
Senna/Veigar (BC/SI),Elise (FR/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00478426508372464,0.00234783379108709
Evelynn/Kai'Sa (RU/SH),Fizz/Miss Fortune/Twisted Fate (BC/BW),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0198458403473022,0.000354390006201825
Karma/Seraphine/Viktor (IO/PZ),Fizz/Miss Fortune/Twisted Fate (BC/BW),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00070878001240365,0.000354390006201825
Elise/Twisted Fate (BW/SI),Karma/Trundle (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00575883760077966,0.00239213254186232
Lissandra/Trundle (FR/IO),Pyke/Rek'Sai (BW/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00265792504651369,0.0110303889430318
Aphelios/Zoe (MT/PZ),Senna/Veigar (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000575883760077966,0.00478426508372464
Aurelion Sol/Shyvana (DE/MT),Jinx/Rumble (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00115176752015593,0.000354390006201825
Aurelion Sol/Shyvana (DE/MT),Garen/Jarvan IV (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00115176752015593,0.000974572517055019
Braum/Zoe (FR/MT),Caitlyn/Teemo (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000310091255426597,0.0103216089306282
Braum/Zoe (FR/MT),Garen/Jarvan IV (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000310091255426597,0.000974572517055019
Lucian/Miss Fortune (BW/DE),Braum/Zoe (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000398688756977053,0.000310091255426597
Master Yi/Varus (IO/RU),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,8.85975015504563e-05,0.00987862142287588
Elise/Twisted Fate (BW/SI),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00575883760077966,0.00203774253566049
Lucian/Miss Fortune (BW/DE),Aurelion Sol/Trundle (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000398688756977053,0.00225923628953664
Elise/Vi (PZ/SI),Norra/Seraphine (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000310091255426597,4.42987507752281e-05
Kayle/Leona (MT/NX),Jayce (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0296358642686276,8.85975015504563e-05
Braum/Zilean (FR/SH),Nasus/Thresh (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000132896252325684,0.00296801630194029
Annie/Swain (NX/PZ),Heimerdinger/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00203774253566049,0.0513865508992646
Gwen/Riven (NX/SI),Illaoi/Udyr (BW/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,4.42987507752281e-05,0.000265792504651369
Master Yi/Rumble (IO/NX),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000177195003100913,0.062328342340746
Master Yi/Rumble (IO/NX),Bard/Norra (BC/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000177195003100913,0.00730929387791264
Garen/Jarvan IV (DE/FR),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,0.0106317001860548
Garen/Jarvan IV (DE/FR),Ezreal/Seraphine (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,0.00447417382829804
Garen/Jarvan IV (DE/FR),Azir/Xerath (SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,0.00934703641357314
Kayle/Leona (MT/NX),Akshan/Udyr (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0296358642686276,0.00070878001240365
Lissandra/Trundle (FR/IO),Seraphine/Viktor (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00265792504651369,0.000974572517055019
Teemo/Tristana (BC/PZ),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000620182510853194,0.0143970940019491
Fizz/Twisted Fate (BW/MT),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,4.42987507752281e-05,0.0143970940019491
Norra/Veigar (BC/SI),Nasus/Thresh (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0108531939399309,0.00296801630194029
Annie/Swain (NX/PZ),Karma/Seraphine/Viktor (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00203774253566049,0.00070878001240365
Jarvan IV/Shen (DE/IO),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000177195003100913,0.00203774253566049
Jayce/Kalista (PZ/SI),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000442987507752281,0.0143970940019491
Karma/Master Yi (FR/IO),Jayce/Kalista (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0109417914414814,0.000442987507752281
Jayce/Kalista (PZ/SI),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000442987507752281,0.0106317001860548
Championless (PZ/SI),Jayce/Kalista (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00310091255426597,0.000442987507752281
Aurelion Sol/Shyvana (DE/MT),Jayce/Kalista (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00115176752015593,0.000442987507752281
Elise/Viego (NX/SI),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000841676264729335,0.0296358642686276
Jayce/Lux (DE/PZ),Elise/Viego (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.062328342340746,0.000841676264729335
Championpile (FR/SH),Elise/Viego (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00234783379108709,0.000841676264729335
Evelynn/Kai'Sa (RU/SH),Elise/Viego (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0198458403473022,0.000841676264729335
Garen (DE/PZ),Heimerdinger/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,4.42987507752281e-05,0.0513865508992646
Caitlyn/Ezreal (NX/PZ),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000620182510853194,0.062328342340746
Aphelios/Viktor (MT/PZ),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0028351200496146,0.0106317001860548
Senna/Veigar (BC/SI),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00478426508372464,0.0143970940019491
Championless (PZ/SI),Senna/Veigar (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00310091255426597,0.00478426508372464
Seraphine/Viktor (BC/PZ),Garen/Jarvan IV (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,0.000974572517055019
Kalista/Nocturne (NX/SI),Seraphine/Viktor (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0143970940019491,0.000974572517055019
Seraphine/Viktor (BC/PZ),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,0.0296358642686276
Aurelion Sol/Shyvana (DE/MT),Evelynn/Viego (RU/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00115176752015593,0.0203774253566049
Championless (PZ/SI),Gwen/Irelia (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00310091255426597,0.00217063878798618
Annie/Ezreal (NX/PZ),Elise/Vi (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00987862142287588,0.000310091255426597
Elise/Viego (NX/SI),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000841676264729335,0.0106317001860548
Illaoi/Udyr (BW/FR),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000265792504651369,0.062328342340746
Nami/Twisted Fate (BC/BW),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,8.85975015504563e-05,0.062328342340746
Anivia (FR/SI),Aurelion Sol/Shyvana (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00722069637636219,0.00115176752015593
Jinx/Rumble (BC/PZ),Ryze (IO/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000354390006201825,0.0347745193585541
Garen/Jarvan IV (DE/FR),Garen/Jarvan IV (DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,0.0533356959333747
Karma/Trundle (FR/IO),Evelynn/Kai'Sa (RU/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00239213254186232,0.0198458403473022
Ornn/Udyr (FR/SH),Karma (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000177195003100913,0.000753078763178878
Ornn/Udyr (FR/SH),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000177195003100913,0.0143970940019491
Rumble/Vayne (DE/NX),Ornn/Trundle (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00296801630194029,0.00048728625852751
Gwen (FR/SI),Ryze (IO/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,4.42987507752281e-05,0.0347745193585541
Trundle/Tryndamere (FR/IO),Lissandra/Trundle (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00792947638876584,0.00265792504651369
Senna/Veigar (BC/SI),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00478426508372464,0.0296358642686276
Jarvan IV/Shyvana (DE/MT),Taliyah/Ziggs (BC/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,4.42987507752281e-05,0.0143527952511739
Annie/Ezreal (NX/PZ),Aurelion Sol/Shyvana (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00987862142287588,0.00115176752015593
Darius (FR/NX),Kayn/Riven (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00349960131124302,0.000177195003100913
Kalista/Shyvana (DE/SI),Evelynn/Norra (BC/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,8.85975015504563e-05,0.00106317001860548
Braum/Zoe (FR/MT),Trundle (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000310091255426597,0.00274652254806415
Pyke/Rek'Sai (BW/SH),Teemo/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0110303889430318,0.00212634003721095
Annie/Ezreal (NX/PZ),Elise/Viego (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00987862142287588,0.000841676264729335
Lissandra/Trundle (FR/IO),Kalista/Viego (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00265792504651369,0.000753078763178878
Seraphine/Viktor (IO/PZ),Nasus/Thresh (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0048728625852751,0.00296801630194029
Annie/Swain (NX/PZ),Karma/Viktor (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00203774253566049,0.00221493753876141
Annie/Swain (NX/PZ),Fiora/Garen (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00203774253566049,0.000354390006201825
Norra/Zoe (BC/MT),Miss Fortune/Quinn (BW/DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00115176752015593,0.0117391689554355
Karma/Master Yi (IO/SI),Norra/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00593603260388057,0.00115176752015593
Jayce/Kalista (PZ/SI),Karma/Master Yi (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000442987507752281,0.00593603260388057
Norra/Viego (BC/SI),Kayn/Riven (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00248073004341278,0.000177195003100913
Kalista/Nocturne (NX/SI),Kayn/Riven (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0143970940019491,0.000177195003100913
Senna/Veigar (BC/SI),Garen (DE/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00478426508372464,0.000442987507752281
Rumble/Vayne (DE/NX),Garen (DE/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00296801630194029,0.000442987507752281
Championless (PZ/SI),Akshan/Udyr (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00310091255426597,0.00070878001240365
Akshan/Udyr (FR/SH),Darius (FR/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00070878001240365,0.00349960131124302
Akshan/Udyr (FR/SH),Viktor (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00070878001240365,0.000620182510853194
Karma/Master Yi (FR/IO),Heimerdinger/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0109417914414814,0.00101887126783025
Heimerdinger/Norra (BC/SI),Karma/Master Yi (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00668911136705945,0.0109417914414814
Ezreal/Seraphine (PZ/SI),Norra/Viego (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000620182510853194,0.00248073004341278
Senna/Veigar (BC/SI),Anivia/Karma (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00478426508372464,0.00713209887481173
Senna/Veigar (BC/SI),Gwen/Irelia (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00478426508372464,0.00217063878798618
Gwen/Quinn (DE/SI),Ezreal/Seraphine (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00531585009302738,0.00447417382829804
Karma/Master Yi (IO/SI),Viktor (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00593603260388057,0.000620182510853194
Seraphine/Viktor (BC/PZ),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,0.00987862142287588
Seraphine/Viktor (BC/PZ),Karma/Seraphine/Viktor (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,0.00070878001240365
Seraphine/Viktor (BC/PZ),Nasus/Thresh (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,0.00296801630194029
Kayle/Udyr (FR/MT),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,8.85975015504563e-05,0.0296358642686276
Fiora/Garen (DE/MT),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000354390006201825,0.0296358642686276
Illaoi/Udyr (BW/FR),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000265792504651369,0.0296358642686276
Kayle/Leona (MT/NX),Draven/Katarina (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0296358642686276,4.42987507752281e-05
Galio/Kindred (DE/SI),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,4.42987507752281e-05,0.0296358642686276
Karma/Master Yi (FR/IO),Pyke/Rek'Sai (BW/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0109417914414814,0.0110303889430318
Kalista/Nocturne (NX/SI),Kalista/Viego (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0143970940019491,0.000753078763178878
Garen/Jarvan IV (DE),Annie/Senna (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0533356959333747,0.000797377513954107
Taliyah/Ziggs (BC/SH),Miss Fortune/Viktor (BW/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0143527952511739,0.000132896252325684
Miss Fortune/Viktor (BW/PZ),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000132896252325684,0.00987862142287588
Senna/Veigar (BC/SI),Karma/Seraphine/Viktor (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00478426508372464,0.00070878001240365
Evelynn/Renekton (RU/SH),Fiora/Garen (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00624612385930717,0.000354390006201825
Fizz/Yuumi (BC/FR),Lissandra/Trundle (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00177195003100913,0.00265792504651369
Trundle (FR/PZ),Lissandra/Trundle (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00274652254806415,0.00265792504651369
Annie/Senna (NX/SI),Garen/Jarvan IV (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000797377513954107,0.000974572517055019
Miss Fortune/Quinn (BW/DE),Rumble/Vayne (DE/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0117391689554355,0.00296801630194029
Miss Fortune/Viktor (BW/PZ),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000132896252325684,0.062328342340746
Annie/Swain (NX/PZ),Ezreal/Seraphine (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00203774253566049,0.000620182510853194
Rumble/Vayne (DE/NX),Aphelios/Viktor (MT/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00296801630194029,0.0028351200496146
Trundle/Tryndamere (FR/IO),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00792947638876584,0.00987862142287588
Swain/Twisted Fate (BW/NX),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00186054753255958,0.00987862142287588
Fiora/Garen (DE/MT),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000354390006201825,0.00987862142287588
Akshan/Varus (SH/RU),Fizz/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00872685390271994,0.000354390006201825
Garen/Jarvan IV (DE/FR),Renekton/Udyr (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000974572517055019,8.85975015504563e-05
Azir/Xerath (SH),Fizz/Norra (BC/BW),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00934703641357314,0.000265792504651369
Kalista/Nocturne (NX/SI),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0143970940019491,0.00203774253566049
Anivia (FR/SI),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00722069637636219,0.00203774253566049
Annie/Swain (NX/PZ),Gwen/Irelia (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00203774253566049,0.00217063878798618
Katarina/Yasuo (IO/NX),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000575883760077966,0.00203774253566049
Renekton/Udyr (FR/SH),Aphelios/Diana (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,8.85975015504563e-05,0.000221493753876141
Aurelion Sol/Malphite (MT/SH),Anivia (FR/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000221493753876141,0.00722069637636219
