archetype_1,archetype_2,mu_win,mu_n,mu_wr
Elder Dragon/Volibear (RU/FR),Elder Dragon/Galio/Morgana (RU/DE),36,77,0.467532467532468
Elder Dragon/Galio/Morgana (RU/DE),Elder Dragon/Volibear (RU/FR),41,77,0.532467532467532
Janna/Nilah (BW/PZ),Jinx (BC/PZ),13,24,0.541666666666667
Seraphine/Sett (IO/PZ),Fizz/Yuumi (BC/FR),13,24,0.541666666666667
Janna/Nilah (BW/PZ),The Poro King (MT/RU),13,24,0.541666666666667
Azir/Renekton (SH),Garen/Jarvan IV (DE/SH),13,24,0.541666666666667
Caitlyn/Teemo (FR/PZ),Jack/Sett (BW/IO),13,24,0.541666666666667
Jinx (BC/PZ),Janna/Nilah (BW/PZ),11,24,0.458333333333333
Fizz/Yuumi (BC/FR),Seraphine/Sett (IO/PZ),11,24,0.458333333333333
The Poro King (MT/RU),Janna/Nilah (BW/PZ),11,24,0.458333333333333
Garen/Jarvan IV (DE/SH),Azir/Renekton (SH),11,24,0.458333333333333
Jack/Sett (BW/IO),Caitlyn/Teemo (FR/PZ),11,24,0.458333333333333
Aatrox/Kayn (RU/RU),Janna/Nilah (BW/PZ),8,12,0.666666666666667
Karma/Sett (FR/IO),Gwen/Vayne (DE/SI),8,12,0.666666666666667
Mordekaiser/Viego (NX/SI),Aurelion Sol/Elder Dragon (RU/MT),8,12,0.666666666666667
Karma/Sett (FR/IO),Master Yi/Riven (IO/NX),8,12,0.666666666666667
Annie/Jhin (RU/NX),Gnar/Zed (FR/IO),8,12,0.666666666666667
Jinx (BC/PZ),Azir/Renekton (SH),8,12,0.666666666666667
Janna/Nilah (BW/PZ),Janna/Master Yi (IO/PZ),8,12,0.666666666666667
Elder Dragon/Mordekaiser/Viego (RU/SI),Galio/Udyr (DE/FR),8,12,0.666666666666667
Teemo/Yuumi (BC/PZ),Jarvan IV/Shen (DE/IO),8,12,0.666666666666667
Elder Dragon/Morgana/Shyvana (RU/DE),Morgana/Pantheon (DE/MT),8,12,0.666666666666667
Mordekaiser/Viego (NX/SI),Gnar/Kayle (FR/MT),8,12,0.666666666666667
Janna/Norra (BC/PZ),Karma/Sett (IO/PZ),8,12,0.666666666666667
Karma/Sett (IO/PZ),Jarvan IV/Shen (DE/IO),8,12,0.666666666666667
Akshan/Master Yi (IO/SH),Elder Dragon/Garen (RU/DE),8,12,0.666666666666667
Jack/Sett (BW/IO),Aatrox/Kayn (RU/RU),8,12,0.666666666666667
Akshan/Udyr (FR/SH),Pyke/Rek'Sai (BW/SH),8,12,0.666666666666667
Jinx (NX/PZ),Pyke/Rek'Sai (BW/SH),8,12,0.666666666666667
