archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Garen/Illaoi (BW/DE),Teemo/Tristana (BC/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000285084384977954,0.0564372054128022
Aphelios/Seraphine (MT/PZ),Garen/Illaoi (BW/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00206211038467386,0.000285084384977954
Garen/Illaoi (BW/DE),Azir/Irelia (IO/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000285084384977954,0.00513151892960316
Garen/Illaoi (BW/DE),Ekko/Zilean (PZ/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000285084384977954,0.00571119051239167
Garen/Illaoi (BW/DE),Annie/Twisted Fate (BW/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000285084384977954,0.00441880796715828
Annie/Elise (NX/SI),Caitlyn/Teemo (BC/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,0.00709860118595104
Jayce/Kindred (PZ/SI),Caitlyn/Teemo (BC/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,0.00709860118595104
Gnar/Norra (BC/NX),Illaoi/Vayne (BW/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0131708985859815,0.00129238254523339
Kalista/Nocturne (NX/SI),Annie/Elise (NX/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0391040748061426,0.00055116314429071
Ekko/Jinx (PZ/SH),Lux/Norra (BC/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00423825452333891,0.000418123764634332
Aphelios/Leona (MT/SI),Lux/Norra (BC/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00332598449140946,0.000418123764634332
Championless (PZ/SI),Lucian/Twisted Fate (BW/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00177702599969591,0.00085525315493386
Norra/Twisted Fate (BC/BW),Evelynn/Gnar (RU/FR),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.016943515280523,1.90056256651969e-05
Illaoi/Twisted Fate (BW/IO),Nami/Twisted Fate (BW/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0131043788961533,0.000152045005321575
Elise/Trundle (FR/SI),Ekko/Jinx (PZ/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,6.65196898281892e-05,0.00423825452333891
Elise/Trundle (FR/SI),Kalista/Nocturne (NX/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,6.65196898281892e-05,0.0391040748061426
Miss Fortune/Twisted Fate (BW/NX),Evelynn/Gnar (RU/FR),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0326421620799757,1.90056256651969e-05
Kayle/Zoe (RU/MT),Illaoi/Zed (BW/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,2.85084384977954e-05,0.000598677208453702
Garen/Kayle (DE/MT),Illaoi/Shen (BW/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0067374942983123,0.00012353656682378
Garen/Jarvan IV (DE/IO),Nasus/Thresh (SI/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,9.50281283259845e-05,0.00294587197810552
Gnar/Tristana (BC/NX),Hecarim/Lucian (DE/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0242226699102935,0.000893264406264254
Norra (BC/BW),Senna/Veigar (BC/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,9.50281283259845e-06,0.0160407480614262
Garen/Kayle (DE/MT),Ezreal/Katarina (NX/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0067374942983123,0.000722213775277482
Ezreal/Teemo (FR/PZ),Akshan/Varus (SH/RU),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000209061882317166,0.00433328265166489
Jayce/Kindred (PZ/SI),Akshan/Varus (SH/RU),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,0.00433328265166489
Gnar/Sejuani (BC/FR),Darius (FR/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00079823627793827,0.00344001824540064
Aphelios/Master Yi (IO/MT),Bard/Ornn (RU/FR),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00142542192488977,0.000494146267295119
Fizz/Master Yi (BC/IO),Braum/Norra (BC/FR),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000142542192488977,0.00821043028736506
Ryze (IO/RU),Braum (FR/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0736563022654706,2.85084384977954e-05
Fizz/Yuumi (BC/FR),Annie/Twisted Fate (BW/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00265128478029497,0.00441880796715828
Jayce/Kindred (PZ/SI),Gnar/Lee Sin (FR/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,2.85084384977954e-05
Heimerdinger/Jayce (PZ/SI),Gnar/Lee Sin (FR/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0243462064771172,2.85084384977954e-05
Karma/Lee Sin (FR/IO),Gnar/Tristana (BC/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,2.85084384977954e-05,0.0242226699102935
Karma/Lee Sin (FR/IO),Garen/Jarvan IV (DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,2.85084384977954e-05,0.0126577466930211
Aatrox/Vayne (RU/DE),Karma/Lee Sin (FR/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00116884597840961,2.85084384977954e-05
Ezreal/Seraphine (BC/PZ),Aatrox/Vayne (RU/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00887562718564695,0.00116884597840961
Akshan/Jax (RU/SH),Kalista/Nocturne (SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,7.60225026607876e-05,0.0142637220617303
Jayce/Lux (DE/PZ),Annie/Elise (NX/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00591074958187624,0.00055116314429071
Teemo/Tristana (BC/SI),Taliyah/Ziggs (FR/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0564372054128022,5.70168769955907e-05
Garen/Jarvan IV (DE),Norra/Poppy (BC/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0126577466930211,0.000342101261973544
Swain/Twisted Fate (BW/NX),Ahri/Kennen (IO/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00950281283259845,0.000104530941158583
Rumble/Sion (BC/NX),Caitlyn/Teemo (BC/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000294587197810552,0.00709860118595104
Braum (FR/NX),Caitlyn/Teemo (BC/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,2.85084384977954e-05,0.00709860118595104
Karma/Thresh (IO/SI),Ekko/Jinx (PZ/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,7.60225026607876e-05,0.00423825452333891
Katarina/Yasuo (IO/NX),Seraphine/Viktor (BC/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000760225026607876,0.00289835791394253
Katarina/Yasuo (IO/NX),Ekko/Zilean (PZ/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000760225026607876,0.00571119051239167
Akshan/Varus (SH/RU),Gwen/Illaoi (BW/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00433328265166489,0.000380112513303938
Kindred/Viego (IO/SI),Evelynn/Lucian (DE/RU),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000864755967766459,0.00731716588110081
Seraphine/Viktor (BC/PZ),Aphelios/Master Yi (IO/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00289835791394253,0.00142542192488977
Ryze (IO/RU),Illaoi/Shen (BW/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0736563022654706,0.00012353656682378
Annie/Jhin (RU/NX),Gnar/Lee Sin (FR/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0190531397293599,2.85084384977954e-05
Aatrox/Vayne (RU/DE),Aphelios/Master Yi (IO/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00116884597840961,0.00142542192488977
Kindred/Viego (IO/SI),Aphelios/Master Yi (IO/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000864755967766459,0.00142542192488977
Ahri/Kennen (IO/SH),Heimerdinger/Jayce (PZ/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000104530941158583,0.0243462064771172
Evelynn/Kai'Sa (RU/SH),Norra/Viego (BC/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000237570320814961,0.0123251482438802
Seraphine/Viktor (BC/PZ),Akshan/Jax (RU/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00289835791394253,7.60225026607876e-05
Ahri/Kennen (IO/SH),Seraphine/Viktor (BC/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000104530941158583,0.00289835791394253
Kayle/Leona (MT/NX),Ryze/Viktor (PZ/RU),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0236715067660027,2.85084384977954e-05
Kayle/Leona (MT/NX),Kalista/Sion (NX/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0236715067660027,0.000152045005321575
Teemo/Tristana (BC/SI),Kayle/Zoe (RU/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0564372054128022,2.85084384977954e-05
Ezreal/Seraphine (BC/PZ),Championpile (BC/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00887562718564695,0.000171050630986772
Aphelios/Hecarim (MT/SI),Elise/Norra (BC/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,3.80112513303938e-05,0.00167249505853733
Kayle/Yuumi (FR/MT),Lucian/Zed (DE/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000218564695149764,0.000294587197810552
Gwen/Illaoi (BW/SI),Miss Fortune/Twisted Fate (BW/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000380112513303938,0.0326421620799757
Gwen/Illaoi (BW/SI),Jax/Ornn (FR/RU),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000380112513303938,0.0265888703056105
Gwen/Illaoi (BW/SI),Annie/Twisted Fate (BW/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000380112513303938,0.00441880796715828
Norra/Swain (BC/NX),Gwen/Illaoi (BW/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0173426334194922,0.000380112513303938
Gwen/Illaoi (BW/SI),Bard/Norra (BC/RU),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000380112513303938,0.00172951193553292
Gwen/Illaoi (BW/SI),Ekko/Zilean (PZ/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000380112513303938,0.00571119051239167
Gwen/Illaoi (BW/SI),Gangplank/Sejuani (BW/FR),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000380112513303938,0.0135415082864528
Hecarim/Zed (IO/SI),Gwen/Illaoi (BW/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00498897673711419,0.000380112513303938
Gwen/Illaoi (BW/SI),Azir/Xerath (SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000380112513303938,0.00480842329329482
Jax/Sivir (RU/SH),Gwen/Illaoi (BW/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00524555268359434,0.000380112513303938
Annie/Ezreal (NX/PZ),Lucian/Zed (DE/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0246312908620952,0.000294587197810552
Aphelios/Hecarim (MT/SI),Aphelios/Viktor (MT/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,3.80112513303938e-05,0.0012258628554052
Teemo/Tristana (BC/SI),Aphelios/Hecarim (MT/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0564372054128022,3.80112513303938e-05
Gnar/Norra (BC/NX),Aphelios/Hecarim (MT/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0131708985859815,3.80112513303938e-05
Kayle/Leona (FR/MT),Kindred/Viego (IO/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,9.50281283259845e-06,0.000864755967766459
Illaoi/Twisted Fate (BW/IO),Kindred/Viego (IO/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0131043788961533,0.000864755967766459
Pantheon/Zoe (IO/MT),Elise/Jayce (PZ/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,5.70168769955907e-05,0.00889463281131215
Annie/Elise (NX/SI),Heimerdinger/Norra (BC/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,0.00750722213775277
Jayce/Kindred (PZ/SI),Miss Fortune/Twisted Fate (BW/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,0.0326421620799757
Norra/Zoe (BC/MT),Gnar/Tristana (BC/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000171050630986772,0.0242226699102935
Aphelios/Viktor (MT/PZ),Sion/Viego (NX/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0012258628554052,0.000684202523947088
Aphelios/Viktor (MT/PZ),Caitlyn/Teemo (BC/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0012258628554052,0.00709860118595104
Ekko/Jinx (PZ/SH),Lissandra/Taliyah (FR/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00423825452333891,0.00444731640565608
Elise/Jayce (PZ/SI),Braum/Yuumi (FR/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00889463281131215,0.00154895849171355
Seraphine/Viktor (IO/PZ),Jayce/Kindred (PZ/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000513151892960316,0.00055116314429071
Sejuani/Teemo (FR/PZ),Ekko/Zilean (PZ/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00024707313364756,0.00571119051239167
Kayle/Zoe (MT/PZ),Sejuani/Teemo (FR/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00556864831990269,0.00024707313364756
Hecarim/Zed (IO/SI),Sejuani/Teemo (FR/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00498897673711419,0.00024707313364756
Kalista/Nocturne (NX/SI),Sejuani/Teemo (FR/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0391040748061426,0.00024707313364756
Illaoi/Miss Fortune (BW/DE),Heimerdinger/Jayce (PZ/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000266078759312757,0.0243462064771172
Jax/Ornn (FR/RU),Kayle/Taric (MT/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0265888703056105,0.000589174395621104
Seraphine/Viktor (IO/PZ),Gwen/Katarina (NX/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000513151892960316,0.0142162079975673
Kayle/Taric (MT/NX),Seraphine/Viktor (IO/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000589174395621104,0.000513151892960316
Sejuani/Teemo (FR/PZ),Seraphine/Viktor (IO/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00024707313364756,0.000513151892960316
Lucian/Twisted Fate (BW/DE),Elise/Jayce (PZ/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00085525315493386,0.00889463281131215
Kayle/Leona (MT/NX),Braum/Viktor (FR/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0236715067660027,4.75140641629923e-05
Kayle/Leona (MT/NX),Braum/Gwen (FR/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0236715067660027,2.85084384977954e-05
Braum/Norra (BC/FR),Lucian/Twisted Fate (BW/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00821043028736506,0.00085525315493386
Illaoi/Jarvan IV (BW/DE),Lucian/Twisted Fate (BW/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00232818914398662,0.00085525315493386
Lucian/Twisted Fate (BW/DE),Aphelios/Leona (MT/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00085525315493386,0.00332598449140946
Lucian/Twisted Fate (BW/DE),Braum/Kayle (FR/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00085525315493386,0.000760225026607876
Malphite/Taliyah (MT/SH),Gnar/Tristana (BC/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00227117226699103,0.00262277634179717
Gnar/Tristana (BC/SI),Championless (NX/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00262277634179717,0.000152045005321575
Gnar/Tristana (BC/SI),Katarina/Miss Fortune (BW/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00262277634179717,0.000209061882317166
Elise/Jayce (PZ/SI),Diana/Leona (MT/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00889463281131215,0.000665196898281891
Ekko/Zilean (PZ/SH),Jayce/Kindred (PZ/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00571119051239167,0.00055116314429071
Jayce/Kindred (PZ/SI),Heimerdinger/Norra (BC/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,0.00750722213775277
Annie/Katarina (NX/PZ),Heimerdinger/Zoe (BC/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0143777558157215,3.80112513303938e-05
Kayle/Taric (MT/NX),Gnar/Tristana (BC/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000589174395621104,0.0242226699102935
Kayle/Taric (MT/NX),Illaoi/Twisted Fate (BW/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000589174395621104,0.0131043788961533
Diana/Leona (MT/SI),Kayle/Taric (MT/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000665196898281891,0.000589174395621104
Kayle/Taric (MT/NX),Norra/Swain (BC/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000589174395621104,0.0173426334194922
Illaoi/Lux (BW/DE),Kalista/Nocturne (NX/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,8.55253154933861e-05,0.0391040748061426
Teemo/Tristana (BC/SI),Championpile (IO/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0564372054128022,9.50281283259845e-06
Annie/Katarina (NX/PZ),Norra/Zoe (BC/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0143777558157215,0.000171050630986772
Gangplank/Sejuani (BW/FR),Lux/Zoe (DE/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0135415082864528,9.50281283259845e-06
Heimerdinger/Jayce (PZ/SI),Gnar/Swain (BC/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0243462064771172,0.000294587197810552
Jax/Sivir (RU/SH),Zilean (PZ/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00524555268359434,0.000294587197810552
Kalista/Nocturne (NX/SI),Zilean (PZ/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0391040748061426,0.000294587197810552
Zilean (PZ/SH),Kayle/Taric (MT/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000294587197810552,0.000589174395621104
Zilean (PZ/SH),Heimerdinger/Jayce (PZ/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000294587197810552,0.0243462064771172
Zilean (PZ/SH),Ryze (IO/RU),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000294587197810552,0.0736563022654706
Seraphine/Viktor (BW/PZ),Karma/Thresh (IO/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000788733465105671,7.60225026607876e-05
Jayce/Kindred (PZ/SI),Karma/Thresh (IO/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,7.60225026607876e-05
Jayce/Kindred (PZ/SI),Ornn/Trundle (FR/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,0.000161547818154174
Jayce/Kindred (PZ/SI),Garen/Kayle (DE/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,0.0067374942983123
Diana/Leona (MT/SI),Master Yi/Viktor (IO/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000665196898281891,0.0055306370685723
Norra/Veigar (BC/SI),Diana/Leona (MT/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0203075110232629,0.000665196898281891
Garen/Jarvan IV (DE),Sejuani/Teemo (FR/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0126577466930211,0.00024707313364756
Annie/Ezreal (NX/PZ),Yasuo (IO/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0246312908620952,9.50281283259845e-06
Heimerdinger/Norra (BC/SI),Fizz/Norra (BC/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00750722213775277,8.55253154933861e-05
Fiora/Shen (DE/IO),Caitlyn/Teemo (FR/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000332598449140946,0.000218564695149764
Fiora/Shen (DE/IO),Gwen/Lucian (DE/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000332598449140946,0.00136840504789418
Trundle/Tryndamere (FR/SI),Fiora/Shen (DE/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0184449597080736,0.000332598449140946
Fiora/Shen (DE/IO),Kindred/Nasus (SI/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000332598449140946,0.00434278546449749
Jayce/Kindred (PZ/SI),Fiora/Shen (DE/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00055116314429071,0.000332598449140946
Aurelion Sol/Trundle (FR/MT),Fiora/Shen (DE/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000532157518625513,0.000332598449140946
Annie/Ezreal (NX/PZ),Illaoi/Lux (BW/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0246312908620952,8.55253154933861e-05
Annie/Ezreal (NX/PZ),Kayle/Taric (MT/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0246312908620952,0.000589174395621104
Kayle/Taric (MT/NX),Tristana (BC/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000589174395621104,0.00400068420252395
Braum/Norra (BC/FR),Seraphine/Viktor (BW/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00821043028736506,0.000788733465105671
Kayle/Taric (MT/NX),Ryze (RU/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000589174395621104,0.00037060970047134
Kayle/Taric (MT/NX),Karma/Norra (BC/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000589174395621104,0.000456135015964726
Kayle/Leona (MT/NX),Akshan/Ornn (FR/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0236715067660027,8.55253154933861e-05
Master Yi/Viktor (IO/PZ),Kalista/Lucian (DE/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0055306370685723,0.00109282347574882
Jax/Ornn (FR/RU),Darius/Lucian (DE/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0265888703056105,9.50281283259845e-05
Darius/Lucian (DE/NX),Gwen/Katarina (NX/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,9.50281283259845e-05,0.0142162079975673
Darius/Lucian (DE/NX),Norra/Veigar (BC/IO),1,1,1,(2.5% - 100.0%),FALSE,POS,No,9.50281283259845e-05,9.50281283259845e-06
Akshan/Fiora (DE/SH),Katarina/Leona (MT/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,4.75140641629923e-05,0.00580621864071765
Jax/Ornn (FR/RU),Azir/Nasus (SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0265888703056105,9.50281283259845e-06
Jax/Ornn (FR/RU),Akshan/Sivir (MT/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0265888703056105,1.90056256651969e-05
Master Yi/Zed (FR/IO),Jax/Ornn (FR/RU),1,1,1,(2.5% - 100.0%),FALSE,POS,No,6.65196898281892e-05,0.0265888703056105
Norra/Twisted Fate (BC/BW),Kalista/Lucian (DE/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.016943515280523,0.00109282347574882
Elise/Swain (NX/SI),Kalista/Lucian (DE/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,9.50281283259845e-06,0.00109282347574882
Soraka/Tahm Kench (BW/MT),Gnar/Jax (FR/RU),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00141591911205717,0.00067469971111449
Gnar/Jax (FR/RU),Darius/Lucian (DE/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00067469971111449,9.50281283259845e-05
Kalista/Nocturne (NX/SI),Fizz/Teemo/Yuumi (BC/BW),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0391040748061426,9.50281283259845e-06
Garen/Tristana (BC/DE),Annie/Katarina (NX/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,7.60225026607876e-05,0.0143777558157215
Garen/Tristana (BC/DE),Teemo/Tristana (BC/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,7.60225026607876e-05,0.0564372054128022
Garen/Jarvan IV (DE),Garen/Tristana (BC/DE),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0126577466930211,7.60225026607876e-05
Lucian/Lulu/Poppy (BC/DE),Braum/Norra (BC/FR),1,1,1,(2.5% - 100.0%),FALSE,POS,No,1.90056256651969e-05,0.00821043028736506
Lucian/Lulu/Poppy (BC/DE),Annie/Ezreal (NX/PZ),1,1,1,(2.5% - 100.0%),FALSE,POS,No,1.90056256651969e-05,0.0246312908620952
Kayle/Leona (MT/NX),Sejuani/Veigar (FR/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0236715067660027,1.90056256651969e-05
Kayle/Zed (IO/MT),Riven/Shyvana (DE/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00826744716436065,4.75140641629923e-05
Gnar/Jax (FR/RU),Kayle/Zed (IO/MT),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00067469971111449,0.00826744716436065
Elise/Norra (BC/SI),Azir/Lucian (DE/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00167249505853733,0.000313592823475749
Kalista/Nocturne (NX/SI),Azir/Lucian (DE/SH),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0391040748061426,0.000313592823475749
Senna/Veigar (BC/SI),Riven/Shyvana (DE/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0160407480614262,4.75140641629923e-05
Annie/Ezreal (NX/PZ),Riven/Shyvana (DE/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0246312908620952,4.75140641629923e-05
Annie/Katarina (NX/PZ),Riven/Shyvana (DE/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0143777558157215,4.75140641629923e-05
Annie/Swain (NX/PZ),Riven/Shyvana (DE/NX),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.000332598449140946,4.75140641629923e-05
Ornn/Vayne (DE/FR),Gnar/Sejuani (BC/FR),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.00111182910141402,0.00079823627793827
Kalista/Nocturne (NX/SI),Elise/Twisted Fate (BW/SI),1,1,1,(2.5% - 100.0%),FALSE,POS,No,0.0391040748061426,0.000361106887638741
