archetype_1,archetype_2,mu_win,mu_n,mu_wr
Jinx (BC/PZ),Elder Dragon/Morgana/Shyvana (RU/DE),20,40,0.5
Elder Dragon/Morgana/Shyvana (RU/DE),Jinx (BC/PZ),20,40,0.5
Gwen/Hecarim (IO/SI),Gangplank/Gnar (BC/BW),20,40,0.5
Gangplank/Gnar (BC/BW),Gwen/Hecarim (IO/SI),20,40,0.5
Lux: Illuminated/Vex (BC/DE),Elder Dragon/Morgana/Shyvana (RU/DE),79,351,0.225071225071225
Elder Dragon/Morgana/Shyvana (RU/DE),Lux: Illuminated/Vex (BC/DE),272,351,0.774928774928775
Elder Dragon/Morgana/Shyvana (RU/DE),Elder Dragon/Garen (RU/DE),255,407,0.626535626535627
Elder Dragon/Garen (RU/DE),Elder Dragon/Morgana/Shyvana (RU/DE),152,407,0.373464373464373
Lux: Illuminated/Norra (BC/DE),Elder Dragon/Morgana/Shyvana (RU/DE),1,6,0.166666666666667
Lillia/Taliyah (IO/SH),Jack/Sett (BW/IO),1,6,0.166666666666667
Aurelion Sol/Shyvana (DE/MT),Janna/Master Yi (IO/PZ),1,6,0.166666666666667
Morgana/Vayne (BC/DE),Azir/Hecarim (SI/SH),1,6,0.166666666666667
Ashe/Garen (DE/FR),Elder Dragon/Morgana/Shyvana (RU/DE),1,6,0.166666666666667
Azir/Kennen (IO/SH),Sett (IO/PZ),1,6,0.166666666666667
Master Yi (IO/PZ),Elder Dragon/Norra (RU/BC),1,6,0.166666666666667
Gangplank/Samira (BW/NX),Elder Dragon/Shyvana (RU/DE),1,6,0.166666666666667
Malphite/Yasuo (IO/MT),Gnar/Neeko (FR/RU),1,6,0.166666666666667
Aphelios/Master Yi (IO/MT),Azir/Hecarim (SI/SH),1,6,0.166666666666667
Aphelios/Elder Dragon (RU/MT),Jack/Sett (BW/IO),1,6,0.166666666666667
Ekko/Janna (PZ/SH),Jack/Sett (BW/IO),1,6,0.166666666666667
Evelynn/Kai'Sa (RU/SH),Azir/Hecarim (SI/SH),1,6,0.166666666666667
Braum/Elder Dragon/Gnar (RU/FR),Lulu/Shen (DE/IO),1,6,0.166666666666667
Morgana (BC/DE),Braum/Elder Dragon/Gnar (RU/FR),1,6,0.166666666666667
Sett (IO/PZ),Norra/Teemo (BC/PZ),1,6,0.166666666666667
Gnar/Jack (BC/BW),Hecarim (IO/SI),1,6,0.166666666666667
Morgana/Norra (BC/DE),Lillia/Mordekaiser (IO/SI),1,6,0.166666666666667
Lulu/Taric (IO/MT),Lux: Illuminated/Vex (BC/DE),1,6,0.166666666666667
Gnar/Norra (BC/PZ),Maokai/Nautilus (BW/SI),1,6,0.166666666666667
Gnar/Ornn (FR/NX),Elder Dragon/Morgana/Shyvana (RU/DE),1,6,0.166666666666667
Yasuo (IO/PZ),Maokai/Nautilus (BW/SI),1,6,0.166666666666667
Miss Fortune/Vladimir (BW/NX),Elder Dragon/Morgana/Shyvana (RU/DE),1,6,0.166666666666667
Gnar (BC/PZ),Elder Dragon/Morgana/Shyvana (RU/DE),1,6,0.166666666666667
Jinx/Norra (BC/PZ),Aphelios/Morgana (MT/PZ),1,6,0.166666666666667
Norra/Taliyah (BC/SH),Elder Dragon/Morgana (RU/MT),1,6,0.166666666666667
Morgana/Yasuo (IO/MT),Elder Dragon/Morgana/Shyvana (RU/DE),1,6,0.166666666666667
Jack/Vi (BW/PZ),Elder Dragon/Mordekaiser/Viego (RU/SI),1,6,0.166666666666667
