archetype_1,archetype_2,mu_win,mu_n,mu_wr
Bard/Norra (BC/RU),Azir/Irelia (IO/SH),13,42,0.30952380952381
Azir/Irelia (IO/SH),Bard/Norra (BC/RU),29,42,0.690476190476191
Yuumi/Zoe (FR/MT),Azir/Irelia (IO/SH),198,391,0.506393861892583
Azir/Irelia (IO/SH),Yuumi/Zoe (FR/MT),193,391,0.493606138107417
Azir/Irelia (IO/SH),Illaoi/Swain (BW/NX),30,58,0.517241379310345
Illaoi/Swain (BW/NX),Azir/Irelia (IO/SH),28,58,0.482758620689655
Zoe (FR/MT),Janna (PZ/SI),5,10,0.5
Janna (PZ/SI),Zoe (FR/MT),5,10,0.5
Sejuani/Swain (FR/NX),Shyvana/Zoe (DE/MT),5,10,0.5
Shyvana/Zoe (DE/MT),Sejuani/Swain (FR/NX),5,10,0.5
Gnar/Nidalee (BC/SH),Gnar/Nidalee (BC/SH),5,10,0.5
Braum/The Poro King (FR/RU),Braum/Yuumi/Zoe (FR/MT),5,10,0.5
Braum/Yuumi/Zoe (FR/MT),Braum/The Poro King (FR/RU),5,10,0.5
Yuumi/Zoe (FR/MT),Kalista/Nocturne (NX/SI),5,10,0.5
Kalista/Nocturne (NX/SI),Yuumi/Zoe (FR/MT),5,10,0.5
Braum/Yuumi (FR/MT),Nidalee (BC/SH),5,10,0.5
Nidalee (BC/SH),Braum/Yuumi (FR/MT),5,10,0.5
Norra/Yuumi (BC/FR),Annie/Gwen (NX/SI),5,10,0.5
Annie/Gwen (NX/SI),Norra/Yuumi (BC/FR),5,10,0.5
The Poro King (RU/SH),The Poro King (MT/RU),5,10,0.5
The Poro King (MT/RU),The Poro King (RU/SH),5,10,0.5
Kai'Sa/Sivir (DE/SH),Fiora/Udyr (DE/FR),5,10,0.5
Fiora/Udyr (DE/FR),Kai'Sa/Sivir (DE/SH),5,10,0.5
Nocturne (SI),Shyvana/Zoe (DE/MT),5,10,0.5
Shyvana/Zoe (DE/MT),Nocturne (SI),5,10,0.5
Ahri (FR/IO),Fiora/Shen (DE/IO),5,10,0.5
Fiora/Shen (DE/IO),Ahri (FR/IO),5,10,0.5
Jhin/Norra (BC/RU),Annie/Gwen (NX/SI),5,10,0.5
Annie/Gwen (NX/SI),Jhin/Norra (BC/RU),5,10,0.5
Kayle/Zoe (FR/MT),Braum/Zoe (FR/MT),5,10,0.5
Braum/Zoe (FR/MT),Kayle/Zoe (FR/MT),5,10,0.5
Fiora/Shen (DE/IO),Ekko/Janna (PZ/SH),5,10,0.5
Ekko/Janna (PZ/SH),Fiora/Shen (DE/IO),5,10,0.5
Braum/Kayle/Zoe (FR/MT),Braum/Zoe (FR/MT),5,10,0.5
Braum/Zoe (FR/MT),Braum/Kayle/Zoe (FR/MT),5,10,0.5
Championless (FR/SI),Championless (FR/SI),5,10,0.5
Norra (BC/SI),Bard/Norra (BC/RU),5,10,0.5
Bard/Norra (BC/RU),Norra (BC/SI),5,10,0.5
Bard (RU/IO),Annie/Gwen (NX/SI),5,10,0.5
Annie/Gwen (NX/SI),Bard (RU/IO),5,10,0.5
