archetype_1,archetype_2,mu_win,mu_n,mu_wr
Lux: Illuminated/Vex (BC/DE),Elder Dragon/Morgana/Shyvana (RU/DE),69,237,0.291139240506329
Elder Dragon/Morgana/Shyvana (RU/DE),Lux: Illuminated/Vex (BC/DE),168,237,0.708860759493671
Elder Dragon/Morgana/Shyvana (RU/DE),Elder Dragon/Garen (RU/DE),24,28,0.857142857142857
Elder Dragon/Garen (RU/DE),Elder Dragon/Morgana/Shyvana (RU/DE),4,28,0.142857142857143
Gwen/Illaoi (BW/SI),Elder Dragon/Morgana/Shyvana (RU/DE),0,3,0
Swain/Yasuo (IO/NX),Lux: Illuminated/Vex (BC/DE),0,3,0
Jinx (BC/PZ),Kai'Sa/Lux: Illuminated (DE/SH),0,3,0
Caitlyn/Teemo (FR/PZ),Norra/Vex (BC/SI),0,3,0
Lissandra/Mordekaiser (FR/SI),Mordekaiser/Morgana (DE/SI),0,3,0
Lissandra/Mordekaiser (FR/SI),Janna/Nilah (BW/PZ),0,3,0
Lissandra/Mordekaiser (FR/SI),Aurelion Sol/Elder Dragon/Morgana (RU/MT),0,3,0
Maokai (BW/SI),Jinx/Lulu (BC/PZ),0,3,0
Janna/Nilah (BW/PZ),Lux: Illuminated/Shen (DE/IO),0,3,0
Aphelios/Yasuo (IO/MT),Gnar/Jax (BC/RU),0,3,0
Kai'Sa/Lux: Illuminated (DE/SH),Jack/Sett (BW/IO),0,3,0
Mordekaiser (FR/SI),Elder Dragon/Morgana (RU/MT),0,3,0
Elder Dragon/Neeko (RU/RU),Lux: Illuminated/Shen (DE/IO),0,3,0
Lux: Illuminated/Shen (DE/IO),Norra/Vex (BC/SI),0,3,0
Janna (BC/PZ),Jack/Sett (BW/IO),0,3,0
Fiora/Lux: Illuminated (DE/SH),Lux: Illuminated/Vex (BC/DE),0,3,0
Elder Dragon/Vex (RU/BC),Mordekaiser (FR/SI),0,3,0
Lux: Illuminated/Taric (DE/MT),Lillia/Norra (BC/IO),0,3,0
Janna/Norra (BC/PZ),Caitlyn/Vex (PZ/SI),0,3,0
Championless (BC/PZ),Lux: Illuminated/Vex (BC/DE),0,3,0
Aurelion Sol/Volibear (FR/MT),Jack/Sett (BW/IO),0,3,0
Elder Dragon/Viego (RU/SI),Jack/Sett (BW/IO),0,3,0
Lillia/Mordekaiser (IO/SI),Aurelion Sol/Volibear (FR/MT),0,3,0
Mordekaiser/Viego (NX/SI),Jack/Sett (BW/IO),0,3,0
Elder Dragon/Morgana/Shyvana (RU/DE),Sett (IO/PZ),0,3,0
Mordekaiser/Vex (BC/SI),Annie/Jhin (RU/NX),0,3,0
Annie/Janna (NX/PZ),Elder Dragon/Morgana/Shyvana (RU/DE),0,3,0
Aphelios/Morgana (MT/PZ),Caitlyn/Teemo (FR/PZ),0,3,0
