archetype_1,archetype_2,mu_win,mu_n,mu_wr
Volibear (FR/SI),Ashe/LeBlanc (FR/NX),5,15,0.333333333333333
Lissandra/Taliyah (FR/SH),Seraphine/Sett (IO/PZ),5,15,0.333333333333333
Galio/Jarvan IV (DE/FR),Gwen/Vayne (DE/SI),5,15,0.333333333333333
Ashe/LeBlanc (FR/NX),Volibear (FR/SI),10,15,0.666666666666667
Seraphine/Sett (IO/PZ),Lissandra/Taliyah (FR/SH),10,15,0.666666666666667
Gwen/Vayne (DE/SI),Galio/Jarvan IV (DE/FR),10,15,0.666666666666667
Volibear (FR/SI),Jax/Ornn (FR/RU),4,7,0.571428571428571
Bard/Norra (BC/RU),Ashe/LeBlanc (FR/NX),4,7,0.571428571428571
Pyke/Rek'Sai (BW/SH),Norra/Teemo (BC/PZ),4,7,0.571428571428571
Jack/Sett (BW/IO),Lissandra/Taliyah (FR/SH),4,7,0.571428571428571
Fizz/Yuumi (BC/FR),Jax/Ornn (FR/RU),4,7,0.571428571428571
Fizz/Yuumi (BC/FR),Karma/Sett (FR/IO),4,7,0.571428571428571
Galio/Udyr (DE/FR),Galio/Volibear (DE/FR),4,7,0.571428571428571
Galio/Jarvan IV (DE/FR),Maokai (BW/SI),4,7,0.571428571428571
Galio/Jarvan IV (DE/FR),Malphite/Taliyah (MT/SH),4,7,0.571428571428571
Ashe/LeBlanc (FR/NX),Karma/Sett (FR/IO),4,7,0.571428571428571
Annie/Jhin (RU/NX),Maokai/Nautilus (BW/SI),4,7,0.571428571428571
Galio/Jarvan IV (DE/FR),Galio/Garen/Jarvan IV (DE/FR),4,7,0.571428571428571
Miss Fortune/Quinn (BW/DE),Senna/Veigar (BC/SI),4,7,0.571428571428571
Karma/Sett (FR/IO),Caitlyn/Teemo (FR/PZ),4,7,0.571428571428571
Akshan/Pantheon (MT/SH),The Poro King/Yuumi (MT/RU),4,7,0.571428571428571
Janna/Nilah (BW/PZ),Karma/Sett (FR/IO),4,7,0.571428571428571
The Poro King (FR/RU),Galio/Jarvan IV (DE/FR),4,7,0.571428571428571
Jarvan IV/Shen (DE/IO),The Poro King (FR/RU),4,7,0.571428571428571
Kalista/Nasus (SI/SH),Caitlyn/Teemo (FR/PZ),4,7,0.571428571428571
Pyke/Rek'Sai (BW/SH),Gnar/Nidalee (BC/SH),4,7,0.571428571428571
Jarvan IV/Shen (DE/IO),Evelynn/Viego (RU/SI),4,7,0.571428571428571
Evelynn/Viego (RU/SI),The Poro King/Yuumi (MT/RU),4,7,0.571428571428571
Heimerdinger/Norra (BC/SI),Galio/Jarvan IV (DE/FR),4,7,0.571428571428571
Maokai/Nautilus (BW/SI),Galio/Garen/Jarvan IV (DE/FR),4,7,0.571428571428571
Miss Fortune/Quinn (BW/DE),Kayle/Teemo (BC/MT),4,7,0.571428571428571
Jinx/Kennen (BC/PZ),Teemo/Yuumi (BC/PZ),4,7,0.571428571428571
Caitlyn/Teemo (FR/PZ),Senna/Veigar (BC/SI),4,7,0.571428571428571
Jax/Ornn (FR/RU),Volibear (FR/SI),3,7,0.428571428571429
Ashe/LeBlanc (FR/NX),Bard/Norra (BC/RU),3,7,0.428571428571429
Norra/Teemo (BC/PZ),Pyke/Rek'Sai (BW/SH),3,7,0.428571428571429
Lissandra/Taliyah (FR/SH),Jack/Sett (BW/IO),3,7,0.428571428571429
Jax/Ornn (FR/RU),Fizz/Yuumi (BC/FR),3,7,0.428571428571429
Karma/Sett (FR/IO),Fizz/Yuumi (BC/FR),3,7,0.428571428571429
Galio/Volibear (DE/FR),Galio/Udyr (DE/FR),3,7,0.428571428571429
Maokai (BW/SI),Galio/Jarvan IV (DE/FR),3,7,0.428571428571429
Malphite/Taliyah (MT/SH),Galio/Jarvan IV (DE/FR),3,7,0.428571428571429
Karma/Sett (FR/IO),Ashe/LeBlanc (FR/NX),3,7,0.428571428571429
Maokai/Nautilus (BW/SI),Annie/Jhin (RU/NX),3,7,0.428571428571429
Galio/Garen/Jarvan IV (DE/FR),Galio/Jarvan IV (DE/FR),3,7,0.428571428571429
Senna/Veigar (BC/SI),Miss Fortune/Quinn (BW/DE),3,7,0.428571428571429
Caitlyn/Teemo (FR/PZ),Karma/Sett (FR/IO),3,7,0.428571428571429
The Poro King/Yuumi (MT/RU),Akshan/Pantheon (MT/SH),3,7,0.428571428571429
Karma/Sett (FR/IO),Janna/Nilah (BW/PZ),3,7,0.428571428571429
Galio/Jarvan IV (DE/FR),The Poro King (FR/RU),3,7,0.428571428571429
The Poro King (FR/RU),Jarvan IV/Shen (DE/IO),3,7,0.428571428571429
Caitlyn/Teemo (FR/PZ),Kalista/Nasus (SI/SH),3,7,0.428571428571429
Gnar/Nidalee (BC/SH),Pyke/Rek'Sai (BW/SH),3,7,0.428571428571429
Evelynn/Viego (RU/SI),Jarvan IV/Shen (DE/IO),3,7,0.428571428571429
The Poro King/Yuumi (MT/RU),Evelynn/Viego (RU/SI),3,7,0.428571428571429
Galio/Jarvan IV (DE/FR),Heimerdinger/Norra (BC/SI),3,7,0.428571428571429
Galio/Garen/Jarvan IV (DE/FR),Maokai/Nautilus (BW/SI),3,7,0.428571428571429
Kayle/Teemo (BC/MT),Miss Fortune/Quinn (BW/DE),3,7,0.428571428571429
Teemo/Yuumi (BC/PZ),Jinx/Kennen (BC/PZ),3,7,0.428571428571429
Senna/Veigar (BC/SI),Caitlyn/Teemo (FR/PZ),3,7,0.428571428571429
Janna/Nilah (BW/PZ),Seraphine/Sett (IO/PZ),3,11,0.272727272727273
Miss Fortune/Quinn (BW/DE),Galio/Garen/Jarvan IV (DE/FR),3,11,0.272727272727273
Kayle/Yuumi (FR/MT),Ashe/LeBlanc (FR/NX),3,11,0.272727272727273
Bard/Norra (BC/RU),Galio/Jarvan IV (DE/FR),3,11,0.272727272727273
Janna/Nilah (BW/PZ),Volibear (FR/SI),3,11,0.272727272727273
Jack/Sett (BW/IO),Jarvan IV/Shen (DE/IO),3,11,0.272727272727273
Seraphine/Sett (IO/PZ),Janna/Nilah (BW/PZ),8,11,0.727272727272727
Galio/Garen/Jarvan IV (DE/FR),Miss Fortune/Quinn (BW/DE),8,11,0.727272727272727
Ashe/LeBlanc (FR/NX),Kayle/Yuumi (FR/MT),8,11,0.727272727272727
Galio/Jarvan IV (DE/FR),Bard/Norra (BC/RU),8,11,0.727272727272727
Volibear (FR/SI),Janna/Nilah (BW/PZ),8,11,0.727272727272727
Jarvan IV/Shen (DE/IO),Jack/Sett (BW/IO),8,11,0.727272727272727
Gwen/Vayne (DE/SI),Ashe/LeBlanc (FR/NX),3,12,0.25
Ashe/LeBlanc (FR/NX),Darius/Gnar (FR/NX),3,12,0.25
Lissandra/Taliyah (FR/SH),Pyke/Rek'Sai (BW/SH),3,12,0.25
Ashe/LeBlanc (FR/NX),Gwen/Vayne (DE/SI),9,12,0.75
Darius/Gnar (FR/NX),Ashe/LeBlanc (FR/NX),9,12,0.75
Pyke/Rek'Sai (BW/SH),Lissandra/Taliyah (FR/SH),9,12,0.75
Aatrox/Kayn (RU/RU),Lissandra/Taliyah (FR/SH),4,6,0.666666666666667
Pyke/Rek'Sai (BW/SH),Swain/Volibear (FR/NX),4,6,0.666666666666667
Seraphine/Sett (IO/PZ),Senna/Veigar (BC/SI),4,6,0.666666666666667
Norra/Teemo (BC/PZ),Janna/Nilah (BW/PZ),4,6,0.666666666666667
Darius/Gnar (FR/NX),Fizz/Yuumi (BC/FR),4,6,0.666666666666667
Seraphine/Sett (IO/PZ),Kayle/Yuumi (FR/MT),4,6,0.666666666666667
Galio/Jarvan IV (DE/FR),Galio/Volibear (DE/FR),4,6,0.666666666666667
Annie/Jhin (RU/NX),Nasus (SI/SH),4,6,0.666666666666667
Senna/Veigar (BC/SI),Karma/Sett (FR/IO),4,6,0.666666666666667
Fizz/Yuumi (BC/FR),Senna/Veigar (BC/SI),4,6,0.666666666666667
Galio/Udyr (DE/FR),Aatrox/Kayn (RU/RU),4,6,0.666666666666667
Akshan/Pantheon (MT/SH),Caitlyn/Teemo (FR/PZ),4,6,0.666666666666667
Fizz/Yuumi (BC/FR),Maokai (BW/SI),4,6,0.666666666666667
Janna/Volibear (FR/PZ),Pyke/Rek'Sai (BW/SH),4,6,0.666666666666667
Teemo/Yuumi (BC/PZ),Jack/Sett (BW/IO),4,6,0.666666666666667
Seraphine/Sett (IO/PZ),Nasus (SI/SH),4,6,0.666666666666667
Caitlyn/Teemo (FR/PZ),Gwen/Vayne (DE/SI),4,6,0.666666666666667
Nasus (SI/SH),Pyke/Rek'Sai (BW/SH),4,6,0.666666666666667
Galio/Jarvan IV (DE/FR),Volibear (DE/FR),4,6,0.666666666666667
Akshan/Pantheon (MT/SH),Seraphine/Sett (IO/PZ),4,6,0.666666666666667
Fizz/Yuumi (BC/FR),Aurelion Sol/Volibear (FR/MT),4,6,0.666666666666667
Galio/Jarvan IV (DE/FR),Lissandra/Volibear (BC/FR),4,6,0.666666666666667
Janna/Nilah (BW/PZ),Swain/Volibear (FR/NX),4,6,0.666666666666667
The Poro King/Yuumi (MT/RU),Nasus (SI/SH),4,6,0.666666666666667
Seraphine/Sett (IO/PZ),Ekko/Jinx (PZ/SH),4,6,0.666666666666667
Darius/Gnar (FR/NX),Kalista/Nasus (SI/SH),4,6,0.666666666666667
Akshan/Pantheon (MT/SH),Jarvan IV/Shen (DE/IO),4,6,0.666666666666667
Ashe/LeBlanc (FR/NX),Gwen/Zed (IO/SI),4,6,0.666666666666667
Kalista/Nasus (SI/SH),Miss Fortune/Quinn (BW/DE),4,6,0.666666666666667
Pyke/Rek'Sai (BW/SH),Bard/Norra (BC/RU),4,6,0.666666666666667
Miss Fortune/Quinn (BW/DE),Championpile (DE/SH),4,6,0.666666666666667
Sejuani/Teemo (BC/FR),Volibear (FR/SI),4,6,0.666666666666667
Nasus/Senna (SI/SH),Championpile (DE/SH),4,6,0.666666666666667
Aurelion Sol/Volibear (FR/MT),Jack/Sett (BW/IO),4,6,0.666666666666667
Volibear (FR/SI),Kayle/Teemo (BC/MT),4,6,0.666666666666667
Pyke/Rek'Sai (BW/SH),Heimerdinger/Norra (BC/SI),4,6,0.666666666666667
Aurelion Sol/Volibear (FR/MT),Volibear (BC/FR),4,6,0.666666666666667
Kayle/Teemo (BC/MT),Caitlyn/Teemo (FR/PZ),4,6,0.666666666666667
Lissandra/Taliyah (FR/SH),Aatrox/Kayn (RU/RU),2,6,0.333333333333333
