archetype_1,archetype_2,mu_win,mu_n,mu_wr
Gnar/Nidalee (BC/SH),Darius/Gnar (FR/NX),17,39,0.435897435897436
Nasus/Renekton (SH),Kayle (BW/MT),17,39,0.435897435897436
Darius/Gnar (FR/NX),Gnar/Nidalee (BC/SH),22,39,0.564102564102564
Kayle (BW/MT),Nasus/Renekton (SH),22,39,0.564102564102564
Ashe (FR/PZ),Akshan/Varus (SH/RU),122,213,0.572769953051643
Akshan/Varus (SH/RU),Ashe (FR/PZ),91,213,0.427230046948357
Lee Sin/Viktor (IO/PZ),Darius/Gnar (FR/NX),48,101,0.475247524752475
Darius/Gnar (FR/NX),Lee Sin/Viktor (IO/PZ),53,101,0.524752475247525
Kayle (BW/MT),Darius/Gnar (FR/NX),69,184,0.375
Darius/Gnar (FR/NX),Kayle (BW/MT),115,184,0.625
Darius (FR/NX),Darius/Gnar (FR/NX),15,42,0.357142857142857
Maokai (BW/SI),Morgana/Udyr (DE/FR),15,42,0.357142857142857
Neeko/Poppy (DE/RU),Akshan/Lee Sin (IO/SH),15,42,0.357142857142857
Darius/Gnar (FR/NX),Darius (FR/NX),27,42,0.642857142857143
Morgana/Udyr (DE/FR),Maokai (BW/SI),27,42,0.642857142857143
Akshan/Lee Sin (IO/SH),Neeko/Poppy (DE/RU),27,42,0.642857142857143
Morgana/Udyr (DE/FR),Darius/Gnar (FR/NX),96,164,0.585365853658537
Darius/Gnar (FR/NX),Morgana/Udyr (DE/FR),68,164,0.414634146341463
Championless (SI),Darius/Gnar (FR/NX),178,436,0.408256880733945
Darius/Gnar (FR/NX),Championless (SI),258,436,0.591743119266055
Ashe/LeBlanc (FR/NX),Darius/Gnar (FR/NX),137,266,0.515037593984962
Darius/Gnar (FR/NX),Ashe/LeBlanc (FR/NX),129,266,0.484962406015038
Poppy/Riven (BC/NX),Akshan/Varus (SH/RU),3,5,0.6
Morgana/Udyr (DE/FR),Gwen/Kalista (NX/SI),3,5,0.6
