archetype_1,archetype_2,mu_win,mu_n,mu_wr
Gnar/Nidalee (BC/SH),Kalista (SI),5,9,0.555555555555556
Ashe/LeBlanc (FR/NX),Poppy/Riven (BC/NX),5,9,0.555555555555556
Darius/Gnar (FR/NX),Leona/Yasuo (IO/MT),5,9,0.555555555555556
Gnar/Nidalee (BC/SH),Neeko/Poppy (DE/RU),5,9,0.555555555555556
Leona/Yasuo (IO/MT),Akshan/Lee Sin (IO/SH),5,9,0.555555555555556
Lillia/Sett (BC/IO),Kalista (SI),5,9,0.555555555555556
LeBlanc (FR/NX),Akshan/Lee Sin (IO/SH),5,9,0.555555555555556
Ashe (FR/PZ),Gnar/Sejuani (BC/FR),5,9,0.555555555555556
Janna/Sett (IO/PZ),Jack/Sett (BW/IO),5,9,0.555555555555556
Akshan/Varus (SH/RU),Aphelios/Lee Sin (IO/MT),5,9,0.555555555555556
Ashe (FR/SI),Darius/Gnar (FR/NX),5,9,0.555555555555556
Aatrox/Varus (RU/RU),Senna/Veigar (BC/SI),5,9,0.555555555555556
Nasus/Senna (SI/SH),Lee Sin/Viktor (IO/PZ),5,9,0.555555555555556
Darius/Gnar (FR/NX),Championless (SI/SH),5,9,0.555555555555556
Akshan/Varus (SH/RU),Sejuani/Swain (FR/NX),5,9,0.555555555555556
Gwen/LeBlanc (NX/SI),Galio/Udyr (DE/FR),5,9,0.555555555555556
Gangplank/Sejuani (BW/FR),Championless (PZ/SI),5,9,0.555555555555556
Gnar/Neeko (FR/RU),Braum/Vladimir (FR/NX),5,9,0.555555555555556
Gwen/LeBlanc (NX/SI),Maokai (BW/SI),5,9,0.555555555555556
Garen (DE/SH),Maokai/Nautilus (BW/SI),5,9,0.555555555555556
Jayce/Lux (DE/PZ),Aphelios/Kayle (BW/MT),5,9,0.555555555555556
Lee Sin/Riven (IO/NX),Ashe/LeBlanc (FR/NX),5,9,0.555555555555556
Ashe/Tahm Kench (BW/FR),Ashe (FR/PZ),5,9,0.555555555555556
Neeko/Poppy (BC/RU),Kayle (BW/MT),5,9,0.555555555555556
Akshan/Lee Sin (IO/SH),Gnar/Sejuani (BC/FR),5,9,0.555555555555556
Braum/Kayle (FR/MT),Kayle (BW/MT),5,9,0.555555555555556
Maokai/Nautilus (BW/SI),Taric/Udyr (FR/MT),5,9,0.555555555555556
Neeko/Renekton (RU/SH),Akshan/Varus (SH/RU),5,9,0.555555555555556
Janna/Sett (IO/PZ),Darius/Gwen (NX/SI),5,9,0.555555555555556
Darius/Gwen (NX/SI),Morgana/Udyr (DE/FR),5,9,0.555555555555556
Maokai/Nautilus (BW/SI),Gwen (NX/SI),5,9,0.555555555555556
Aatrox/Kayn (RU/RU),Akshan/Senna (SI/SH),5,9,0.555555555555556
Darius/Gnar (FR/NX),Gnar/Sejuani (BC/FR),5,9,0.555555555555556
Lillia/Udyr (FR/IO),Kayle (BW/MT),5,9,0.555555555555556
Gwen/Vayne (DE/SI),Sett (IO/PZ),5,9,0.555555555555556
Akshan/Sivir (NX/SH),Braum/Vladimir (FR/NX),5,9,0.555555555555556
Gnar/Sejuani (BC/FR),Maokai/Nautilus (BW/SI),5,9,0.555555555555556
Lillia/Sett (BC/IO),Nidalee (BC/SH),5,9,0.555555555555556
Yasuo (IO/NX),Darius/Gnar (FR/NX),5,9,0.555555555555556
Braum/Lillia (FR/IO),Caitlyn/Swain (NX/PZ),5,9,0.555555555555556
Morgana/Udyr (DE/FR),Akshan/Senna (SI/SH),5,9,0.555555555555556
Caitlyn/Swain (NX/PZ),Darius/Gnar (FR/NX),5,9,0.555555555555556
LeBlanc/Sivir (NX/SH),Sejuani/Swain (FR/NX),5,9,0.555555555555556
Akshan/Morgana (MT/SH),Braum/Vladimir (FR/NX),5,9,0.555555555555556
Akshan/Morgana (MT/SH),Maokai/Nautilus (BW/SI),5,9,0.555555555555556
Nidalee (BC/SH),Championless (MT/SI),5,9,0.555555555555556
Nasus/Thresh (SI/SH),Darius/Gwen (NX/SI),5,9,0.555555555555556
Galio/Udyr (DE/FR),Shen/Sivir (IO/SH),5,9,0.555555555555556
Akshan/Varus (SH/RU),Akshan/Sivir (DE/SH),5,9,0.555555555555556
Maokai (BW/SI),Nasus/Renekton (SH),5,9,0.555555555555556
Neeko/Poppy (DE/RU),Riven/Viktor (NX/PZ),5,9,0.555555555555556
Maokai/Nautilus (BW/SI),Kayle/Lillia (IO/MT),5,9,0.555555555555556
Aatrox/Varus (RU/RU),Championless (SI),5,9,0.555555555555556
Kalista (SI),Gnar/Nidalee (BC/SH),4,9,0.444444444444444
Poppy/Riven (BC/NX),Ashe/LeBlanc (FR/NX),4,9,0.444444444444444
Leona/Yasuo (IO/MT),Darius/Gnar (FR/NX),4,9,0.444444444444444
Neeko/Poppy (DE/RU),Gnar/Nidalee (BC/SH),4,9,0.444444444444444
Akshan/Lee Sin (IO/SH),Leona/Yasuo (IO/MT),4,9,0.444444444444444
Kalista (SI),Lillia/Sett (BC/IO),4,9,0.444444444444444
Akshan/Lee Sin (IO/SH),LeBlanc (FR/NX),4,9,0.444444444444444
Gnar/Sejuani (BC/FR),Ashe (FR/PZ),4,9,0.444444444444444
Jack/Sett (BW/IO),Janna/Sett (IO/PZ),4,9,0.444444444444444
Aphelios/Lee Sin (IO/MT),Akshan/Varus (SH/RU),4,9,0.444444444444444
Darius/Gnar (FR/NX),Ashe (FR/SI),4,9,0.444444444444444
Senna/Veigar (BC/SI),Aatrox/Varus (RU/RU),4,9,0.444444444444444
Lee Sin/Viktor (IO/PZ),Nasus/Senna (SI/SH),4,9,0.444444444444444
Championless (SI/SH),Darius/Gnar (FR/NX),4,9,0.444444444444444
Sejuani/Swain (FR/NX),Akshan/Varus (SH/RU),4,9,0.444444444444444
Galio/Udyr (DE/FR),Gwen/LeBlanc (NX/SI),4,9,0.444444444444444
Championless (PZ/SI),Gangplank/Sejuani (BW/FR),4,9,0.444444444444444
Braum/Vladimir (FR/NX),Gnar/Neeko (FR/RU),4,9,0.444444444444444
Maokai (BW/SI),Gwen/LeBlanc (NX/SI),4,9,0.444444444444444
Maokai/Nautilus (BW/SI),Garen (DE/SH),4,9,0.444444444444444
Aphelios/Kayle (BW/MT),Jayce/Lux (DE/PZ),4,9,0.444444444444444
Ashe/LeBlanc (FR/NX),Lee Sin/Riven (IO/NX),4,9,0.444444444444444
Ashe (FR/PZ),Ashe/Tahm Kench (BW/FR),4,9,0.444444444444444
Kayle (BW/MT),Neeko/Poppy (BC/RU),4,9,0.444444444444444
Gnar/Sejuani (BC/FR),Akshan/Lee Sin (IO/SH),4,9,0.444444444444444
Kayle (BW/MT),Braum/Kayle (FR/MT),4,9,0.444444444444444
Taric/Udyr (FR/MT),Maokai/Nautilus (BW/SI),4,9,0.444444444444444
Akshan/Varus (SH/RU),Neeko/Renekton (RU/SH),4,9,0.444444444444444
Darius/Gwen (NX/SI),Janna/Sett (IO/PZ),4,9,0.444444444444444
Morgana/Udyr (DE/FR),Darius/Gwen (NX/SI),4,9,0.444444444444444
Gwen (NX/SI),Maokai/Nautilus (BW/SI),4,9,0.444444444444444
Akshan/Senna (SI/SH),Aatrox/Kayn (RU/RU),4,9,0.444444444444444
Gnar/Sejuani (BC/FR),Darius/Gnar (FR/NX),4,9,0.444444444444444
Kayle (BW/MT),Lillia/Udyr (FR/IO),4,9,0.444444444444444
Sett (IO/PZ),Gwen/Vayne (DE/SI),4,9,0.444444444444444
Braum/Vladimir (FR/NX),Akshan/Sivir (NX/SH),4,9,0.444444444444444
Maokai/Nautilus (BW/SI),Gnar/Sejuani (BC/FR),4,9,0.444444444444444
Nidalee (BC/SH),Lillia/Sett (BC/IO),4,9,0.444444444444444
Darius/Gnar (FR/NX),Yasuo (IO/NX),4,9,0.444444444444444
Caitlyn/Swain (NX/PZ),Braum/Lillia (FR/IO),4,9,0.444444444444444
Akshan/Senna (SI/SH),Morgana/Udyr (DE/FR),4,9,0.444444444444444
Darius/Gnar (FR/NX),Caitlyn/Swain (NX/PZ),4,9,0.444444444444444
Sejuani/Swain (FR/NX),LeBlanc/Sivir (NX/SH),4,9,0.444444444444444
Braum/Vladimir (FR/NX),Akshan/Morgana (MT/SH),4,9,0.444444444444444
Maokai/Nautilus (BW/SI),Akshan/Morgana (MT/SH),4,9,0.444444444444444
Championless (MT/SI),Nidalee (BC/SH),4,9,0.444444444444444
Darius/Gwen (NX/SI),Nasus/Thresh (SI/SH),4,9,0.444444444444444
Shen/Sivir (IO/SH),Galio/Udyr (DE/FR),4,9,0.444444444444444
Akshan/Sivir (DE/SH),Akshan/Varus (SH/RU),4,9,0.444444444444444
Nasus/Renekton (SH),Maokai (BW/SI),4,9,0.444444444444444
Riven/Viktor (NX/PZ),Neeko/Poppy (DE/RU),4,9,0.444444444444444
Kayle/Lillia (IO/MT),Maokai/Nautilus (BW/SI),4,9,0.444444444444444
Championless (SI),Aatrox/Varus (RU/RU),4,9,0.444444444444444
Morgana/Udyr (DE/FR),Poppy/Riven (BC/NX),6,10,0.6
Maokai/Nautilus (BW/SI),Poppy/Riven (BC/NX),6,10,0.6
Gangplank/Sejuani (BW/FR),Jack/Sett (BW/IO),6,10,0.6
Aatrox/Kayn (RU/RU),Lillia/Sett (BC/IO),6,10,0.6
Nasus/Thresh (SI/SH),Championless (MT/SI),6,10,0.6
Ashe/LeBlanc (FR/NX),Braum/Kayle (FR/MT),6,10,0.6
LeBlanc (FR/NX),Kayle (BW/MT),6,10,0.6
Janna/Sett (IO/PZ),Championless (PZ/SI),6,10,0.6
Jayce/Lux (DE/PZ),Galio/Morgana (DE/MT),6,10,0.6
Ashe/Tahm Kench (BW/FR),Braum/Lillia (FR/IO),6,10,0.6
Kayle (BW/MT),Leona (MT/SH),6,10,0.6
Morgana/Udyr (DE/FR),Akshan/Nasus (SI/SH),6,10,0.6
Leona (MT/SH),Senna/Veigar (BC/SI),6,10,0.6
Championless (SI),Kayle (FR/MT),6,10,0.6
Maokai (BW/SI),Nasus/Thresh (SI/SH),6,10,0.6
Kayle (BW/MT),Kai'Sa/Viktor (PZ/SH),6,10,0.6
Lillia/Sett (BC/IO),Lee Sin/Viktor (IO/PZ),6,10,0.6
Senna/Veigar (BC/SI),Caitlyn/Swain (NX/PZ),6,10,0.6
Akshan/Morgana (DE/SH),Akshan/Varus (SH/RU),6,10,0.6
Akshan/Sivir (NX/SH),Championless (SI),6,10,0.6
Nasus/Senna (SI/SH),Morgana/Udyr (DE/FR),6,10,0.6
Akshan/Taric (MT/SH),Ashe/LeBlanc (FR/NX),6,10,0.6
Kayle (BW/MT),Lee Sin/Udyr (FR/IO),6,10,0.6
Akshan/Varus (SH/RU),Aatrox (RU/BW),6,10,0.6
Aatrox/Kayn (RU/RU),Gwen/Vayne (DE/SI),6,10,0.6
Braum/Lillia (FR/IO),Janna/Senna (PZ/SI),6,10,0.6
Maokai/Nautilus (BW/SI),Kalista (MT/SI),6,10,0.6
Yasuo (IO/NX),Lee Sin/Viktor (IO/PZ),6,10,0.6
Ashe (FR/PZ),Malphite/Yasuo (IO/MT),6,10,0.6
Senna/Veigar (BC/SI),Akshan/Udyr (FR/SH),6,10,0.6
Lillia/Sett (BC/IO),Maokai (BW/SI),6,10,0.6
Ashe (FR/PZ),Darius/Gwen (NX/SI),6,10,0.6
Kayle (BW/MT),Janna/Morgana (MT/PZ),6,10,0.6
Poppy/Riven (BC/NX),Morgana/Udyr (DE/FR),4,10,0.4
Poppy/Riven (BC/NX),Maokai/Nautilus (BW/SI),4,10,0.4
Jack/Sett (BW/IO),Gangplank/Sejuani (BW/FR),4,10,0.4
Lillia/Sett (BC/IO),Aatrox/Kayn (RU/RU),4,10,0.4
Championless (MT/SI),Nasus/Thresh (SI/SH),4,10,0.4
Braum/Kayle (FR/MT),Ashe/LeBlanc (FR/NX),4,10,0.4
Kayle (BW/MT),LeBlanc (FR/NX),4,10,0.4
Championless (PZ/SI),Janna/Sett (IO/PZ),4,10,0.4
Galio/Morgana (DE/MT),Jayce/Lux (DE/PZ),4,10,0.4
Braum/Lillia (FR/IO),Ashe/Tahm Kench (BW/FR),4,10,0.4
Leona (MT/SH),Kayle (BW/MT),4,10,0.4
Akshan/Nasus (SI/SH),Morgana/Udyr (DE/FR),4,10,0.4
Senna/Veigar (BC/SI),Leona (MT/SH),4,10,0.4
Kayle (FR/MT),Championless (SI),4,10,0.4
Nasus/Thresh (SI/SH),Maokai (BW/SI),4,10,0.4
Kai'Sa/Viktor (PZ/SH),Kayle (BW/MT),4,10,0.4
Lee Sin/Viktor (IO/PZ),Lillia/Sett (BC/IO),4,10,0.4
Caitlyn/Swain (NX/PZ),Senna/Veigar (BC/SI),4,10,0.4
Akshan/Varus (SH/RU),Akshan/Morgana (DE/SH),4,10,0.4
Championless (SI),Akshan/Sivir (NX/SH),4,10,0.4
Morgana/Udyr (DE/FR),Nasus/Senna (SI/SH),4,10,0.4
Ashe/LeBlanc (FR/NX),Akshan/Taric (MT/SH),4,10,0.4
Lee Sin/Udyr (FR/IO),Kayle (BW/MT),4,10,0.4
Aatrox (RU/BW),Akshan/Varus (SH/RU),4,10,0.4
Gwen/Vayne (DE/SI),Aatrox/Kayn (RU/RU),4,10,0.4
Janna/Senna (PZ/SI),Braum/Lillia (FR/IO),4,10,0.4
Kalista (MT/SI),Maokai/Nautilus (BW/SI),4,10,0.4
Lee Sin/Viktor (IO/PZ),Yasuo (IO/NX),4,10,0.4
Malphite/Yasuo (IO/MT),Ashe (FR/PZ),4,10,0.4
Akshan/Udyr (FR/SH),Senna/Veigar (BC/SI),4,10,0.4
Maokai (BW/SI),Lillia/Sett (BC/IO),4,10,0.4
Darius/Gwen (NX/SI),Ashe (FR/PZ),4,10,0.4
Janna/Morgana (MT/PZ),Kayle (BW/MT),4,10,0.4
Akshan/Varus (SH/RU),Poppy/Riven (BC/NX),3,5,0.6
Nasus/Thresh (SI/SH),Gnar/Neeko (FR/RU),3,5,0.6
Darius (FR/NX),Sett (IO/PZ),3,5,0.6
Aatrox/Morgana (RU/DE),Darius/Gnar (FR/NX),3,5,0.6
Championless (SI),Braum/Udyr (FR/IO),3,5,0.6
Poppy/Tristana (BC/DE),Ashe/LeBlanc (FR/NX),3,5,0.6
Ashe (FR/PZ),Gwen/Kalista (NX/SI),3,5,0.6
Poppy/Riven (BC/NX),Braum/Lillia (FR/IO),3,5,0.6
Gangplank/Gnar (BC/BW),Ashe/LeBlanc (FR/NX),3,5,0.6
Senna/Veigar (BC/SI),Lillia/Ryze (IO/RU),3,5,0.6
Braum/Vladimir (FR/NX),Braum/Kayle (FR/MT),3,5,0.6
Jayce/Lux (DE/PZ),Poppy/Tristana (BC/SI),3,5,0.6
Leona/Malphite (IO/MT),Senna/Veigar (BC/SI),3,5,0.6
Galio/Poppy (DE/FR),Maokai/Nautilus (BW/SI),3,5,0.6
Akshan/Lee Sin (IO/SH),Ashe (FR/SI),3,5,0.6
Lee Sin/Viktor (IO/PZ),Rumble/Vayne (DE/NX),3,5,0.6
Championless (SI),Poppy/Tristana (BC/MT),3,5,0.6
Championless (SI),Darius/Gnar/LeBlanc (FR/NX),3,5,0.6
Sett (IO/PZ),Nasus/Senna (SI/SH),3,5,0.6
Aatrox/Kayn (RU/RU),Darius (FR/NX),3,5,0.6
Lee Sin/Viktor (IO/PZ),Akshan/Morgana (MT/SH),3,5,0.6
Darius (FR/NX),Maokai (BW/SI),3,5,0.6
Braum/Galio (DE/FR),Lee Sin/Viktor (IO/PZ),3,5,0.6
Ashe/LeBlanc (FR/NX),Kalista (NX/SI),3,5,0.6
Lee Sin/Viktor (IO/PZ),Morgana/Taric (DE/MT),3,5,0.6
Kalista (NX/SI),Championless (SI),3,5,0.6
Braum/Galio (DE/FR),Morgana/Udyr (DE/FR),3,5,0.6
Akshan/Lee Sin (IO/SH),Ashe/Tahm Kench (BW/FR),3,5,0.6
Maokai/Nautilus (BW/SI),Nidalee/Sivir (BC/SH),3,5,0.6
Darius/LeBlanc (FR/NX),Sett (IO/PZ),3,5,0.6
Ryze (IO/RU),Braum/Vladimir (FR/NX),3,5,0.6
Championless (SI/SH),Maokai/Nautilus (BW/SI),3,5,0.6
Braum/Galio (DE/FR),Braum/Vladimir (FR/NX),3,5,0.6
Lee Sin/Viktor (IO/PZ),Championless (SI/SH),3,5,0.6
Gwen/Kalista (FR/SI),Sett (IO/PZ),3,5,0.6
Kayle (BW/MT),LeBlanc/Rumble/Sion (IO/NX),3,5,0.6
Championless (SI/SH),Ashe (FR/PZ),3,5,0.6
Akshan/Lee Sin (IO/SH),Lillia/Udyr (FR/IO),3,5,0.6
Morgana/Udyr (DE/FR),Swain/Udyr (FR/NX),3,5,0.6
Maokai/Nautilus (BW/SI),Udyr (DE/FR),3,5,0.6
Akshan/Lee Sin (IO/SH),Aphelios/Yasuo (IO/MT),3,5,0.6
Morgana/Udyr (DE/FR),Aphelios/Yasuo (IO/MT),3,5,0.6
Akshan/Nasus (SI/SH),Nasus/Renekton (SH),3,5,0.6
Sett (IO/PZ),Akshan/Udyr (FR/SH),3,5,0.6
Ashe (FR/PZ),Leona/Malphite (IO/MT),3,5,0.6
Yasuo (IO/NX),Maokai (BW/SI),3,5,0.6
Braum/Kayle (FR/MT),Nasus/Renekton (SH),3,5,0.6
Maokai/Nautilus (BW/SI),LeBlanc (FR/NX),3,5,0.6
Gnar/Sejuani (FR/PZ),Ashe (FR/PZ),3,5,0.6
Championless (SI/SH),Jayce/Lux (DE/PZ),3,5,0.6
Aphelios/Yasuo (IO/MT),Akshan/Varus (SH/RU),3,5,0.6
Kalista (SI),LeBlanc/Udyr (FR/NX),3,5,0.6
Kalista (SI),Maokai (BW/SI),3,5,0.6
Championless (BC/SI),Braum/Vladimir (FR/NX),3,5,0.6
Kayle (FR/MT),Darius/Gnar (FR/NX),3,5,0.6
Braum/Vladimir (FR/NX),Garen (DE/SH),3,5,0.6
Braum/Vladimir (FR/NX),Akshan/Nasus (SI/SH),3,5,0.6
Nasus/Thresh (SI/SH),Darius/LeBlanc (FR/NX),3,5,0.6
Galio/Udyr (DE/FR),Akshan/Morgana (MT/SH),3,5,0.6
Jack/Sett (BW/IO),Nasus/Renekton (SH),3,5,0.6
Ashe/LeBlanc (FR/NX),Kayle (FR/MT),3,5,0.6
Nidalee (BC/SH),Aphelios/Yasuo (IO/MT),3,5,0.6
Sett (IO/PZ),Akshan/Morgana (DE/SH),3,5,0.6
Kayle (BW/MT),Akshan/Janna (PZ/SH),3,5,0.6
Ashe/LeBlanc (FR/NX),Garen/Taric (DE/MT),3,5,0.6
Gwen/Kalista (SI),Morgana/Udyr (DE/FR),3,5,0.6
Poppy/Taric (DE/MT),Kalista (SI),3,5,0.6
Galio/Udyr (DE/FR),Ashe/Janna (FR/PZ),3,5,0.6
Darius/Gnar (FR/NX),Aatrox (RU/BW),3,5,0.6
Sett (IO/PZ),Akshan/Kai'Sa (MT/SH),3,5,0.6
Lee Sin/Udyr (FR/IO),Darius/Gnar (FR/NX),3,5,0.6
Shyvana (DE/MT),Jack/Sett (BW/IO),3,5,0.6
Shyvana (DE/MT),Braum/Vladimir (FR/NX),3,5,0.6
Maokai/Nautilus (BW/SI),Morgana/Vladimir (MT/NX),3,5,0.6
Morgana/Udyr (DE/FR),Aatrox/Vayne (RU/DE),3,5,0.6
Braum/Lillia (FR/IO),Kayle (FR/MT),3,5,0.6
Illaoi/Vayne (BW/DE),Jayce/Lux (DE/PZ),3,5,0.6
Darius/LeBlanc (FR/NX),Braum/Lillia (FR/IO),3,5,0.6
Jax/Ornn (FR/RU),Gnar/Nidalee (BC/SH),3,5,0.6
Riven/Rumble (BC/NX),Morgana/Udyr (DE/FR),3,5,0.6
Ashe (FR/PZ),Kayle/Lillia (IO/MT),3,5,0.6
Jayce (PZ/SI),Senna/Veigar (BC/SI),3,5,0.6
Lillia/Sett (BC/IO),Sett (IO/PZ),3,5,0.6
