archetype_1,archetype_2,mu_win,mu_n,mu_wr
Fiora (DE/FR),Kindred/Nasus (SI/SH),2,6,0.333333333333333
Annie/Jhin (RU/NX),Nasus/Thresh (SI/SH),2,6,0.333333333333333
Soraka/Tahm Kench (BW/MT),Ryze (IO/RU),2,6,0.333333333333333
Ezreal/Seraphine (BC/PZ),Azir/Xerath (SH),2,6,0.333333333333333
Gangplank/Sejuani (BW/FR),Miss Fortune/Twisted Fate (BW/NX),2,6,0.333333333333333
Lissandra/Mordekaiser (FR/SI),Elise/Teemo (PZ/SI),2,6,0.333333333333333
Pyke/Rek'Sai (BW/SH),Braum/Vladimir (FR/NX),2,6,0.333333333333333
Braum/Vladimir (FR/NX),Nasus/Thresh (SI/SH),2,6,0.333333333333333
Azir/Irelia (IO/SH),Taric/Udyr (FR/MT),2,6,0.333333333333333
Annie/Jhin (RU/NX),Soraka/Tahm Kench (BW/MT),2,6,0.333333333333333
Anivia (FR/SI),Pyke/Rek'Sai (BW/SH),2,6,0.333333333333333
Championless (BC/SH),Azir/Irelia (IO/SH),2,6,0.333333333333333
Azir/Xerath (SH),Elder Dragon/Mordekaiser/Viego (RU/SI),2,6,0.333333333333333
Annie/Jhin (RU/NX),Irelia/Miss Fortune (BW/IO),2,6,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Norra/Swain (BC/NX),2,6,0.333333333333333
Taliyah/Ziggs (BC/SH),Azir/Xerath (SH),2,6,0.333333333333333
Braum/Vladimir (FR/NX),Kalista/Nocturne (SI),2,6,0.333333333333333
Ryze (IO/RU),Poppy/Taric (DE/MT),2,6,0.333333333333333
Elder Dragon/Galio/Morgana (RU/DE),Poppy/Ziggs (BC/NX),2,6,0.333333333333333
Azir/Xerath (SH),Elise (NX/SI),2,6,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Elder Dragon/Morgana/Vayne (RU/DE),2,6,0.333333333333333
Nasus/Thresh (SI/SH),Elder Dragon/Volibear (RU/FR),2,6,0.333333333333333
The Poro King/Yuumi (MT/RU),Nilah/Twisted Fate (BW/PZ),2,6,0.333333333333333
Kindred/Nasus (SI/SH),Fiora (DE/FR),4,6,0.666666666666667
Nasus/Thresh (SI/SH),Annie/Jhin (RU/NX),4,6,0.666666666666667
Ryze (IO/RU),Soraka/Tahm Kench (BW/MT),4,6,0.666666666666667
Azir/Xerath (SH),Ezreal/Seraphine (BC/PZ),4,6,0.666666666666667
Miss Fortune/Twisted Fate (BW/NX),Gangplank/Sejuani (BW/FR),4,6,0.666666666666667
Elise/Teemo (PZ/SI),Lissandra/Mordekaiser (FR/SI),4,6,0.666666666666667
Braum/Vladimir (FR/NX),Pyke/Rek'Sai (BW/SH),4,6,0.666666666666667
Nasus/Thresh (SI/SH),Braum/Vladimir (FR/NX),4,6,0.666666666666667
Taric/Udyr (FR/MT),Azir/Irelia (IO/SH),4,6,0.666666666666667
Soraka/Tahm Kench (BW/MT),Annie/Jhin (RU/NX),4,6,0.666666666666667
Pyke/Rek'Sai (BW/SH),Anivia (FR/SI),4,6,0.666666666666667
Azir/Irelia (IO/SH),Championless (BC/SH),4,6,0.666666666666667
Elder Dragon/Mordekaiser/Viego (RU/SI),Azir/Xerath (SH),4,6,0.666666666666667
Irelia/Miss Fortune (BW/IO),Annie/Jhin (RU/NX),4,6,0.666666666666667
Norra/Swain (BC/NX),Nilah/Twisted Fate (BW/PZ),4,6,0.666666666666667
Azir/Xerath (SH),Taliyah/Ziggs (BC/SH),4,6,0.666666666666667
Kalista/Nocturne (SI),Braum/Vladimir (FR/NX),4,6,0.666666666666667
Poppy/Taric (DE/MT),Ryze (IO/RU),4,6,0.666666666666667
Poppy/Ziggs (BC/NX),Elder Dragon/Galio/Morgana (RU/DE),4,6,0.666666666666667
Elise (NX/SI),Azir/Xerath (SH),4,6,0.666666666666667
Elder Dragon/Morgana/Vayne (RU/DE),Nilah/Twisted Fate (BW/PZ),4,6,0.666666666666667
Elder Dragon/Volibear (RU/FR),Nasus/Thresh (SI/SH),4,6,0.666666666666667
Nilah/Twisted Fate (BW/PZ),The Poro King/Yuumi (MT/RU),4,6,0.666666666666667
Ahri (FR/IO),Kindred/Nasus (SI/SH),1,3,0.333333333333333
Renekton (BW/SH),Anivia (FR/SI),1,3,0.333333333333333
Ryze (IO/RU),Aphelios/Viktor (MT/PZ),1,3,0.333333333333333
Rumble/Vayne (DE/NX),Kalista/Nasus (SI/SH),1,3,0.333333333333333
Gnar/Vayne (DE/FR),Azir/Xerath (SH),1,3,0.333333333333333
Leona/Yasuo (IO/MT),Diana/Nocturne (MT/SI),1,3,0.333333333333333
Sejuani/Teemo (FR/PZ),Azir/Xerath (SH),1,3,0.333333333333333
Yasuo (IO/NX),Annie/Jhin (RU/NX),1,3,0.333333333333333
Aurelion Sol (FR/MT),Azir/Xerath (SH),1,3,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Championpile/Elder Dragon (RU/FR),1,3,0.333333333333333
Aurelion Sol/Elder Dragon (RU/MT),Azir/Xerath (SH),1,3,0.333333333333333
Elder Dragon/Shyvana (RU/DE),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Elder Dragon/Shyvana (RU/DE),Akshan/Lee Sin (IO/SH),1,3,0.333333333333333
Elder Dragon (RU/FR),Teemo (BC/SH),1,3,0.333333333333333
Lissandra (FR/SH),Elder Dragon (RU/FR),1,3,0.333333333333333
Azir/Renekton (SH),Elder Dragon/Volibear (RU/FR),1,3,0.333333333333333
Poppy/Ziggs (BC/NX),Bard/Norra (BC/RU),1,3,0.333333333333333
Gwen/Zed (IO/SI),Aphelios/Viktor (MT/PZ),1,3,0.333333333333333
Lissandra (FR/SH),Anivia (FR/SI),1,3,0.333333333333333
Trundle/Volibear (FR/SI),Draven/Rumble (NX/PZ),1,3,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Gnar/Vayne (DE/FR),1,3,0.333333333333333
Braum/Vladimir (FR/NX),The Poro King (FR/RU),1,3,0.333333333333333
Championless (PZ/SI),Elder Dragon (RU/FR),1,3,0.333333333333333
Norra/Swain (BC/NX),Elise (NX/SI),1,3,0.333333333333333
Gwen/Vayne (DE/SI),Elise/Teemo (PZ/SI),1,3,0.333333333333333
Twisted Fate (BW/PZ),Elise/Katarina (NX/SI),1,3,0.333333333333333
Karma/Lux (DE/IO),Akshan (PZ/SH),1,3,0.333333333333333
Elise/Teemo (PZ/SI),Diana/Nocturne (MT/SI),1,3,0.333333333333333
Braum/Swain (FR/NX),Ashe/LeBlanc (FR/NX),1,3,0.333333333333333
Trundle/Volibear (FR/SI),Gwen/Zed (IO/SI),1,3,0.333333333333333
Jayce/Lux (DE/PZ),Draven/Jinx (NX/PZ),1,3,0.333333333333333
Ezreal/Seraphine (BC/PZ),Gnar/Vayne (DE/FR),1,3,0.333333333333333
Gnar/Vayne (DE/FR),Poppy/Ziggs (BC/NX),1,3,0.333333333333333
Pyke/Rek'Sai (BW/SH),Elder Dragon/Mordekaiser/Viego (RU/SI),1,3,0.333333333333333
Elise/Teemo (PZ/SI),Elder Dragon/Volibear (RU/FR),1,3,0.333333333333333
Azir/Irelia (IO/SH),Elise/Katarina (NX/SI),1,3,0.333333333333333
Bard/Norra (BC/RU),Gangplank/Sejuani (BW/FR),1,3,0.333333333333333
Karma/Lux (DE/IO),Azir/Irelia (IO/SH),1,3,0.333333333333333
Norra/Swain (BC/NX),Akshan/Lee Sin (IO/SH),1,3,0.333333333333333
Senna/Veigar (BC/SI),Ryze (IO/RU),1,3,0.333333333333333
Annie/Jhin (RU/NX),Diana/Nocturne (MT/SI),1,3,0.333333333333333
Elder Dragon (RU/FR),Annie/Jhin (RU/NX),1,3,0.333333333333333
Elder Dragon/Galio/Morgana (RU/DE),Trundle/Volibear (FR/SI),1,3,0.333333333333333
Gangplank/Sejuani (BW/FR),Poppy/Taric (DE/MT),1,3,0.333333333333333
Ryze (IO/RU),Ezreal/Seraphine (IO/PZ),1,3,0.333333333333333
Azir/Irelia (IO/SH),Ezreal/Seraphine (IO/PZ),1,3,0.333333333333333
Elise/Teemo (PZ/SI),Kindred/Nasus (SI/SH),1,3,0.333333333333333
Pyke/Rek'Sai (BW/SH),Diana/Nocturne (MT/SI),1,3,0.333333333333333
Aphelios/Viktor (MT/PZ),Braum/Vladimir (FR/NX),1,3,0.333333333333333
Aurelion Sol/Volibear (FR/MT),Annie/Elise (NX/SI),1,3,0.333333333333333
Nasus/Thresh (SI/SH),Akshan/Samira (NX/SH),1,3,0.333333333333333
Ashe/LeBlanc (FR/NX),Trundle/Volibear (FR/SI),1,3,0.333333333333333
Bard/Norra (BC/RU),Nasus/Thresh (SI/SH),1,3,0.333333333333333
Draven/Rumble (NX/PZ),Soraka/Tahm Kench (BW/MT),1,3,0.333333333333333
Azir/Xerath (SH),Fiora (DE/IO),1,3,0.333333333333333
Mordekaiser (FR/SI),Elise (NX/SI),1,3,0.333333333333333
Fiora/Shen (DE/IO),Anivia (FR/SI),1,3,0.333333333333333
Taliyah/Ziggs (BC/SH),Elder Dragon/Mordekaiser/Viego (RU/SI),1,3,0.333333333333333
Kindred/Nasus (SI/SH),Elder Dragon (RU/FR),1,3,0.333333333333333
Ryze (IO/RU),Championless (FR/SI),1,3,0.333333333333333
Sejuani/Tryndamere (FR/PZ),Diana/Nocturne (MT/SI),1,3,0.333333333333333
Mordekaiser (FR/SI),Viktor/Zoe (MT/PZ),1,3,0.333333333333333
Hecarim/Zed (IO/SI),Katarina/Vladimir (MT/NX),1,3,0.333333333333333
Lissandra/Mordekaiser (FR/SI),Ashe/LeBlanc (FR/NX),1,3,0.333333333333333
Trundle/Volibear (FR/SI),Ezreal/Seraphine (BC/PZ),1,3,0.333333333333333
Ezreal/Seraphine (BC/PZ),Jax/Ornn (FR/RU),1,3,0.333333333333333
Udyr/Viktor (FR/PZ),Azir/Irelia (IO/SH),1,3,0.333333333333333
LeBlanc (FR/NX),Pyke/Rek'Sai (BW/SH),1,3,0.333333333333333
Azir/Xerath (SH),Ashe/LeBlanc (FR/NX),1,3,0.333333333333333
Braum/Vladimir (FR/NX),Ashe/LeBlanc (FR/NX),1,3,0.333333333333333
Gwen/Zed (IO/SI),Rumble/Vayne (DE/NX),1,3,0.333333333333333
Akshan/Pantheon (MT/SH),Azir/Irelia (IO/SH),1,3,0.333333333333333
Jayce/Lux (DE/PZ),Rumble/Vayne (DE/NX),1,3,0.333333333333333
Kindred/Nasus (SI/SH),Caitlyn/Teemo (BC/PZ),1,3,0.333333333333333
Gnar/Vayne (DE/FR),Trundle/Volibear (FR/SI),1,3,0.333333333333333
Aurelion Sol (FR/MT),Gangplank/Sejuani (BW/FR),1,3,0.333333333333333
Anivia (FR/SI),Hecarim/Zed (IO/SI),1,3,0.333333333333333
Fiora (DE/SH),Mordekaiser/Viego (NX/SI),1,3,0.333333333333333
Ryze (IO/RU),Irelia/Miss Fortune (BW/IO),1,3,0.333333333333333
Hecarim/Kalista (IO/SI),Gangplank/Sejuani (BW/FR),1,3,0.333333333333333
Aurelion Sol/Zoe (FR/MT),Katarina/Yasuo (IO/NX),1,3,0.333333333333333
Draven/Jinx (NX/PZ),Gwen/Zed (IO/SI),1,3,0.333333333333333
Heimerdinger/Jayce (PZ/SI),Lissandra/Mordekaiser (FR/SI),1,3,0.333333333333333
Hecarim/Zed (IO/SI),Elder Dragon/Shyvana (RU/DE),1,3,0.333333333333333
Hecarim/Kalista/Thresh (BW/SI),Ryze (IO/RU),1,3,0.333333333333333
Ryze (IO/RU),Viktor/Zoe (MT/PZ),1,3,0.333333333333333
Hecarim/Zed (IO/SI),Gwen/Zed (IO/SI),1,3,0.333333333333333
Sett/Trundle (FR/IO),LeBlanc (FR/NX),1,3,0.333333333333333
Akshan/Sivir (DE/SH),Ryze (IO/RU),1,3,0.333333333333333
Ezreal/Seraphine (BC/PZ),Sett/Trundle (FR/IO),1,3,0.333333333333333
LeBlanc (FR/NX),Rumble/Vayne (DE/NX),1,3,0.333333333333333
Poppy/Taric (DE/MT),Nasus/Thresh (SI/SH),1,3,0.333333333333333
Elder Dragon/Volibear (RU/FR),Poppy/Taric (DE/MT),1,3,0.333333333333333
Trundle/Volibear (FR/SI),Gwen/Hecarim (IO/SI),1,3,0.333333333333333
Braum/Vladimir (FR/NX),Gnar/Vayne (DE/FR),1,3,0.333333333333333
Elder Dragon/Mordekaiser/Viego (RU/SI),Elise (FR/SI),1,3,0.333333333333333
Aurelion Sol/Elder Dragon (RU/MT),Annie/Jhin (RU/NX),1,3,0.333333333333333
Taliyah/Ziggs (BC/SH),Aurelion Sol/Shyvana (DE/MT),1,3,0.333333333333333
Master Yi/Udyr (FR/IO),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
The Poro King (MT/RU),Lissandra/Mordekaiser (FR/SI),1,3,0.333333333333333
Akshan/Lee Sin (IO/SH),Trundle/Volibear (FR/SI),1,3,0.333333333333333
Annie/Jhin (RU/NX),Gnar/Vayne (DE/FR),1,3,0.333333333333333
Azir/Irelia (IO/SH),Akshan (FR/SH),1,3,0.333333333333333
Mordekaiser (FR/SI),Elder Dragon (RU/FR),1,3,0.333333333333333
Gwen/Katarina (NX/SI),Azir/Irelia (IO/SH),1,3,0.333333333333333
Azir/Irelia (IO/SH),Kindred/Viego (IO/SI),1,3,0.333333333333333
Katarina/Vladimir (MT/NX),Jayce/Lux (DE/PZ),1,3,0.333333333333333
Nasus/Thresh (SI/SH),LeBlanc (FR/NX),1,3,0.333333333333333
Akshan (BC/SH),Azir/Xerath (SH),1,3,0.333333333333333
Annie/Jhin (RU/NX),Elder Dragon/Morgana/Shyvana (RU/DE),1,3,0.333333333333333
Norra/Swain (BC/NX),Akshan/Elder Dragon/Sivir (RU/SH),1,3,0.333333333333333
Ryze (IO/RU),Hecarim/Kalista (IO/SI),1,3,0.333333333333333
Taliyah/Ziggs (BC/SH),Braum/Vladimir (FR/NX),1,3,0.333333333333333
Elder Dragon/Volibear (RU/FR),Akshan/Lee Sin (IO/SH),1,3,0.333333333333333
Elder Dragon/Volibear (RU/FR),Elise (NX/SI),1,3,0.333333333333333
Leona/Yasuo (IO/MT),Annie/Jhin (RU/NX),1,3,0.333333333333333
Azir/Irelia (IO/SH),Karma/Viktor (IO/PZ),1,3,0.333333333333333
Bard/Norra (BC/RU),Pyke/Rek'Sai (BW/SH),1,3,0.333333333333333
Bard/Norra (BC/RU),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Ezreal/Kennen (IO/PZ),Azir/Xerath (SH),1,3,0.333333333333333
Elder Dragon/Morgana/Shyvana (RU/DE),Azir/Irelia (IO/SH),1,3,0.333333333333333
Jhin/Yasuo (IO/RU),Azir/Irelia (IO/SH),1,3,0.333333333333333
Lissandra/Mordekaiser (FR/SI),Poppy/Ziggs (BC/NX),1,3,0.333333333333333
Ekko/Jinx (PZ/SH),Akshan/Elder Dragon/Sivir (RU/SH),1,3,0.333333333333333
Trundle/Tryndamere (FR/SI),Draven/Jinx (NX/PZ),1,3,0.333333333333333
Azir/Irelia (IO/SH),Seraphine/Twisted Fate (BW/PZ),1,3,0.333333333333333
Hecarim/Lucian (DE/SI),Poppy/Taric (DE/MT),1,3,0.333333333333333
Poppy/Ziggs (BC/NX),Draven/Jinx (NX/PZ),1,3,0.333333333333333
Poppy/Ziggs (BC/NX),Seraphine/Twisted Fate (BW/PZ),1,3,0.333333333333333
Poppy/Ziggs (BC/NX),Kayle/Leona (MT/NX),1,3,0.333333333333333
Aphelios/Udyr (FR/MT),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Azir/Xerath (SH),Annie/Ezreal (NX/PZ),1,3,0.333333333333333
Caitlyn/Teemo (BC/PZ),Jayce/Lux (DE/PZ),1,3,0.333333333333333
Katarina/Rumble (BC/NX),Hecarim/Zed (IO/SI),1,3,0.333333333333333
Ryze (IO/RU),Championless (NX/PZ),1,3,0.333333333333333
Azir/Irelia (IO/SH),Aphelios/Udyr (FR/MT),1,3,0.333333333333333
Lux/Shen (DE/IO),Elder Dragon (RU/FR),1,3,0.333333333333333
Elder Dragon/Shyvana (RU/DE),Katarina/Vladimir (MT/NX),1,3,0.333333333333333
Braum (FR/PZ),Gangplank/Sejuani (BW/FR),1,3,0.333333333333333
Trundle/Volibear (FR/SI),Galio/Udyr (DE/FR),1,3,0.333333333333333
Zed (IO/SI),Bard/Norra (BC/RU),1,3,0.333333333333333
Anivia (FR/SI),Norra (BC/FR),1,3,0.333333333333333
Evelynn/Kai'Sa (RU/SH),Azir/Irelia (IO/SH),1,3,0.333333333333333
Elder Dragon/Shyvana (RU/DE),Kindred/Nasus (SI/SH),1,3,0.333333333333333
Annie/Jhin (RU/NX),Kindred/Nasus (SI/SH),1,3,0.333333333333333
Gangplank/Teemo (BW/PZ),Swain/Twisted Fate (BW/NX),1,3,0.333333333333333
Pyke/Rek'Sai (BW/SH),Gwen/Hecarim/Zed (IO/SI),1,3,0.333333333333333
Poppy/Ziggs (BC/NX),Janna/Seraphine (NX/PZ),1,3,0.333333333333333
Norra/Swain (BC/NX),Teemo/Zoe (BC/MT),1,3,0.333333333333333
Hecarim/Zed (IO/SI),Elder Dragon/Volibear (RU/FR),1,3,0.333333333333333
Norra (BC/FR),Poppy/Udyr (BC/FR),1,3,0.333333333333333
Braum/Vladimir (FR/NX),Lissandra/Mordekaiser (FR/SI),1,3,0.333333333333333
Kindred/Nasus (SI/SH),Poppy/Ziggs (BC/NX),1,3,0.333333333333333
Norra/Swain (BC/NX),Hecarim/Zed (IO/SI),1,3,0.333333333333333
Mordekaiser/Morgana (DE/SI),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Elder Dragon/Morgana/Shyvana (RU/DE),1,3,0.333333333333333
Katarina/Vladimir (MT/NX),Norra/Swain (BC/NX),1,3,0.333333333333333
Darius/Elise (NX/SI),Gangplank/Sejuani (BW/FR),1,3,0.333333333333333
Gangplank/Sejuani (BW/FR),Gwen/Zed (IO/SI),1,3,0.333333333333333
Lissandra/Mordekaiser (FR/SI),Kalista/Nocturne (SI),1,3,0.333333333333333
Jayce/Lux (DE/PZ),Poppy/Taric (DE/MT),1,3,0.333333333333333
Poppy/Ziggs (BC/NX),Elder Dragon/Mordekaiser/Viego (RU/SI),1,3,0.333333333333333
Janna/Nilah (BW/PZ),Caitlyn/Teemo (FR/PZ),1,3,0.333333333333333
Hecarim/Lucian (DE/SI),Jax/Ornn (FR/RU),1,3,0.333333333333333
Gangplank/Swain (BW/NX),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Sejuani/Tryndamere (FR/PZ),Hecarim/Zed (IO/SI),1,3,0.333333333333333
Ekko/Zilean (PZ/SH),Pyke/Rek'Sai (BW/SH),1,3,0.333333333333333
Pyke/Rek'Sai (BW/SH),Caitlyn/Teemo (FR/PZ),1,3,0.333333333333333
Seraphine/Twisted Fate (BW/PZ),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Jax/Ornn (FR/RU),Poppy/Ziggs (BC/NX),1,3,0.333333333333333
Jax/Ornn (FR/RU),Kalista/Nocturne (SI),1,3,0.333333333333333
Ezreal/Karma (IO/PZ),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Janna/Twisted Fate (BW/PZ),Trundle/Tryndamere (FR/SI),1,3,0.333333333333333
Azir/Irelia (IO/SH),Miss Fortune/Quinn (BW/DE),1,3,0.333333333333333
Azir/Xerath (SH),Jarvan IV/Shen (DE/IO),1,3,0.333333333333333
Norra/Swain (BC/NX),Bard/Gnar (RU/FR),1,3,0.333333333333333
Hecarim/Zed (IO/SI),Kindred/Nasus (SI/SH),1,3,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Norra (BC/FR),1,3,0.333333333333333
The Poro King/Yuumi (MT/RU),Azir/Irelia (IO/SH),1,3,0.333333333333333
Azir/Xerath (SH),Aurelion Sol/Volibear (FR/MT),1,3,0.333333333333333
Gwen/Sejuani (FR/SI),Azir/Irelia (IO/SH),1,3,0.333333333333333
Viktor (FR/PZ),Azir/Irelia (IO/SH),1,3,0.333333333333333
Aurelion Sol (FR/MT),Annie/Jhin (RU/NX),1,3,0.333333333333333
Elder Dragon/Morgana/Vayne (RU/DE),Akshan/Elder Dragon/Sivir (RU/SH),1,3,0.333333333333333
Akshan/Elder Dragon/Sivir (RU/SH),Elder Dragon/Galio/Morgana (RU/DE),1,3,0.333333333333333
Trundle/Tryndamere (FR/SI),Azir/Xerath (SH),1,3,0.333333333333333
Miss Fortune/Twisted Fate (BW/NX),Poppy/Ziggs (BC/NX),1,3,0.333333333333333
Norra (BC/FR),Elder Dragon/Volibear (RU/FR),1,3,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Ezreal/Twisted Fate (BW/PZ),1,3,0.333333333333333
Teemo (BC/PZ),Hecarim/Zed (IO/SI),1,3,0.333333333333333
Kalista/Nocturne (NX/SI),Azir/Xerath (SH),1,3,0.333333333333333
Jayce/Lux (DE/PZ),Aphelios/Viktor (MT/PZ),1,3,0.333333333333333
Kalista/Nocturne (SI),Miss Fortune/Twisted Fate (BW/NX),1,3,0.333333333333333
Nami/Seraphine (BW/PZ),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Senna/Veigar (BC/SI),Katarina/Yasuo (IO/NX),1,3,0.333333333333333
LeBlanc/Sivir (NX/SH),Azir/Xerath (SH),1,3,0.333333333333333
Akshan/Samira (NX/SH),Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Viktor/Zoe (MT/PZ),1,3,0.333333333333333
Kalista/Nocturne (SI),Galio/Udyr (DE/FR),1,3,0.333333333333333
Anivia (FR/SI),Anivia/Mordekaiser (FR/SI),1,3,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Azir/Nasus/Renekton (SH),1,3,0.333333333333333
Galio/Udyr (DE/FR),Gangplank/Sejuani (BW/FR),1,3,0.333333333333333
Heimerdinger/Jayce (PZ/SI),Mordekaiser (FR/SI),1,3,0.333333333333333
Soraka/Tahm Kench (BW/MT),Poppy/Ziggs (BC/NX),1,3,0.333333333333333
Azir/Irelia (IO/SH),Janna/Nilah/Twisted Fate (BW/PZ),1,3,0.333333333333333
Janna/Nilah (BW/PZ),Poppy/Taric (DE/MT),1,3,0.333333333333333
Katarina/Yasuo (IO/NX),Nasus/Thresh (SI/SH),1,3,0.333333333333333
Gangplank/Miss Fortune (BW/NX),Ryze (IO/RU),1,3,0.333333333333333
Viktor/Zoe (MT/PZ),Teemo (BC/PZ),1,3,0.333333333333333
Aurelion Sol/Zoe (MT),Kindred/Nasus (SI/SH),1,3,0.333333333333333
Katarina/Yasuo (IO/NX),Aphelios/Viktor (MT/PZ),1,3,0.333333333333333
LeBlanc (FR/NX),Jax/Ornn (FR/RU),1,3,0.333333333333333
Ashe/LeBlanc (FR/NX),Hecarim/Zed (IO/SI),1,3,0.333333333333333
Karma/Sett (IO/PZ),Hecarim/Zed (IO/SI),1,3,0.333333333333333
Karma/Sett (IO/PZ),Elise (NX/SI),1,3,0.333333333333333
Elise/Teemo (PZ/SI),Poppy/Ziggs (BC/NX),1,3,0.333333333333333
Nilah/Twisted Fate (BW/PZ),Gwen/Katarina (NX/SI),1,3,0.333333333333333
Akshan/Elder Dragon/Sivir (RU/SH),Janna/Nilah (BW/PZ),1,3,0.333333333333333
Master Yi (FR/IO),Ezreal/Seraphine (BC/PZ),1,3,0.333333333333333
Akshan/Udyr (FR/SH),Azir/Xerath (SH),1,3,0.333333333333333
Elder Dragon/Norra (RU/BC),Akshan/Udyr (FR/SH),1,3,0.333333333333333
Elder Dragon/Mordekaiser/Viego (RU/SI),Elise/Teemo (PZ/SI),1,3,0.333333333333333
Irelia/Norra (BC/IO),Katarina/Yasuo (IO/NX),1,3,0.333333333333333
Zilean (PZ/SH),Azir/Irelia (IO/SH),1,3,0.333333333333333
Trundle/Volibear (FR/SI),Hecarim/Lucian (DE/SI),1,3,0.333333333333333
Swain/Vladimir (FR/NX),Annie/Jhin (RU/NX),1,3,0.333333333333333
