archetype_1,archetype_2,mu_win,mu_n,mu_wr
Nidalee (BC/SH),Braum/Gwen (FR/SI),5,8,0.625
Kalista (SI),Yuumi/Zoe (FR/MT),5,8,0.625
Sejuani/Swain (FR/NX),Zoe (FR/MT),5,8,0.625
Nocturne (SI/SH),Zoe (FR/MT),5,8,0.625
Fiora/Udyr (DE/FR),Kai'Sa/Sivir (DE/SH),5,8,0.625
Nidalee (BC/SH),Bard/Kayle (RU/MT),5,8,0.625
Ashe (FR/PZ),The Poro King (PZ/RU),5,8,0.625
Championless (FR/SI),Braum/Yuumi/Zoe (FR/MT),5,8,0.625
Azir/Irelia (IO/SH),Kalista (FR/SI),5,8,0.625
Bard/Gnar (RU/FR),Pyke/Rek'Sai (BW/SH),5,8,0.625
Elise/Nocturne (SI),Braum/Gnar (FR/IO),5,8,0.625
Fiora/Shen (DE/IO),Ashe (FR/SI),5,8,0.625
The Poro King (PZ/RU),Janna/Nilah (BW/PZ),5,8,0.625
The Poro King/Yuumi (MT/RU),Azir/Irelia (IO/SH),5,8,0.625
Janna/Nilah (BW/PZ),Braum/Swain (FR/NX),5,8,0.625
Janna (PZ/SI),Annie/Jhin (RU/NX),5,8,0.625
Annie/Gwen (NX/SI),Fiora/Sivir (DE/SH),5,8,0.625
Norra (BC/SI),Fiora (DE/SH),5,8,0.625
Braum (FR/IO),Braum/Darius/Gnar (FR/NX),5,8,0.625
Annie/Gwen (NX/SI),Championless (NX/SI),5,8,0.625
Kalista (NX/SI),Fiora/Shen (DE/IO),5,8,0.625
Lissandra/Vi (FR/PZ),Braum/Zoe (FR/MT),5,8,0.625
Caitlyn/Teemo (BC/PZ),Hecarim/Zed (IO/SI),5,8,0.625
Braum/Vladimir (FR/NX),Sejuani/Swain (FR/NX),5,8,0.625
Nidalee (BC/SH),Diana/Leona (MT/SI),5,8,0.625
The Poro King (RU/SH),Kai'Sa/Sivir (DE/SH),5,8,0.625
Fiora/Shen (DE/IO),Diana/Leona (MT/SI),5,8,0.625
Braum/Gnar (FR/SI),Pyke/Rek'Sai (BW/SH),5,8,0.625
Gwen/Jhin (RU/SI),Evelynn/Kai'Sa (RU/SH),5,8,0.625
The Poro King (BW/RU),Caitlyn/Teemo (BC/PZ),5,8,0.625
Braum/Zoe (FR/MT),Braum/Gnar (FR/SI),5,8,0.625
Fiora/Shen (DE/IO),Illaoi (BW/IO),5,8,0.625
Bard/Braum (RU/FR),Draven/Jinx (NX/PZ),5,8,0.625
Darius/Gnar (FR/NX),Lux: Illuminated/Shen (DE/IO),5,8,0.625
Annie/Jinx (NX/PZ),Janna/Nilah (BW/PZ),5,8,0.625
Annie/Jhin (RU/NX),Bard/Braum (RU/FR),5,8,0.625
Gnar/Nidalee (BC/SH),Norra (BC/PZ),5,8,0.625
Swain/Yasuo (IO/NX),Sejuani/Swain (FR/NX),5,8,0.625
Annie/Jinx (NX/PZ),Sejuani/Swain (FR/NX),5,8,0.625
Annie/Jhin (RU/NX),Gwen/Zed (IO/SI),5,8,0.625
Braum/Zoe (FR/MT),Championpile (DE/FR),5,8,0.625
Caitlyn/Teemo (BC/PZ),Kayle/Yuumi (FR/MT),5,8,0.625
Braum/Gnar (FR/IO),Norra (BC/SI),5,8,0.625
Championpile (DE/FR),Annie/Gwen (NX/SI),5,8,0.625
Udyr/Zed (FR/IO),Lux: Illuminated/Shen (DE/IO),5,8,0.625
Lux: Illuminated/Shen (DE/IO),Kalista/Nocturne (SI),5,8,0.625
The Poro King (RU/SH),The Poro King (PZ/RU),5,8,0.625
Nocturne (SI),Evelynn/Lucian (DE/RU),5,8,0.625
Gnar/Nidalee (BC/SH),Fiora (DE/SH),5,8,0.625
Braum/Udyr (DE/FR),Caitlyn/Teemo (BC/PZ),5,8,0.625
Evelynn/Lucian (DE/RU),Gwen/Jhin (RU/SI),5,8,0.625
Hecarim/Lucian (DE/SI),Bard/Braum (RU/FR),5,8,0.625
Lux: Illuminated/Shen (DE/IO),Evelynn/Kai'Sa (RU/SH),5,8,0.625
Janna/Nilah (BW/PZ),Renekton (BW/SH),5,8,0.625
Darius/Gnar (FR/NX),The Poro King (RU/SI),5,8,0.625
Elise/Nocturne (BC/SI),Annie/Gwen (NX/SI),5,8,0.625
The Poro King (RU/SH),Udyr/Zed (FR/IO),5,8,0.625
Nocturne (SI),Kai'Sa/Pantheon (MT/SH),5,8,0.625
Ashe (FR/PZ),Shyvana (DE/MT),5,8,0.625
Pantheon/Yuumi (MT/NX),Braum/Zoe (FR/MT),5,8,0.625
Braum/Evelynn (RU/FR),Pyke/Rek'Sai (BW/SH),5,8,0.625
Shyvana (DE/MT),Gwen/Jhin (RU/SI),5,8,0.625
Nidalee (BC/SH),Fizz/Yuumi (BC/MT),5,8,0.625
Nidalee (BC/SH),Braum/Evelynn (RU/FR),5,8,0.625
Ekko (IO/PZ),Annie/Gwen (NX/SI),5,8,0.625
Braum/Zoe (FR/MT),Garen/Udyr (DE/FR),5,8,0.625
Elise/Kalista (NX/SI),Azir/Irelia (IO/SH),5,8,0.625
Renekton/Sivir (FR/SH),Fiora/Shen (DE/IO),5,8,0.625
Hecarim/Lucian (DE/SI),Illaoi/Swain (BW/NX),5,8,0.625
Annie/Gwen (NX/SI),Draven/Fizz (BW/NX),5,8,0.625
Azir/Irelia (IO/SH),Garen/Yuumi (DE/MT),5,8,0.625
Nami/Nilah (BW/SI),Braum/Vladimir (FR/NX),5,8,0.625
Championless (MT/SI),Annie/Jhin (RU/NX),5,8,0.625
The Poro King (RU/SI),Leona/Yasuo (IO/MT),5,8,0.625
Elise/Nocturne (SI),Sejuani/Teemo (FR/PZ),5,8,0.625
The Poro King (MT/RU),Diana/Leona (MT/SH),5,8,0.625
Tristana (BC/NX),Nidalee (BC/SH),5,8,0.625
Ekko (PZ/SH),Annie/Jhin (RU/NX),5,8,0.625
Bard/Gnar (RU/FR),Zoe (FR/MT),5,8,0.625
Gwen/Jhin (RU/SI),Shyvana/Yuumi (DE/MT),5,8,0.625
Kalista/Lucian (DE/SI),Annie/Jhin (RU/NX),5,8,0.625
Azir/Irelia (IO/SH),Gwen/Zed (IO/SI),5,8,0.625
Janna/Nilah (BW/PZ),Gnar/Udyr (DE/FR),5,8,0.625
Bard/Janna (RU/PZ),Azir/Renekton (SH),5,8,0.625
Gnar/Sejuani (BC/FR),Pyke/Rek'Sai (BW/SH),5,8,0.625
Azir (IO/SH),Annie/Gwen (NX/SI),5,8,0.625
Norra/Teemo (BC/FR),Braum/Zoe (FR/MT),5,8,0.625
Draven/Jinx (NX/PZ),Shyvana (DE/MT),5,8,0.625
Bard/Braum (RU/FR),The Poro King (MT/RU),5,8,0.625
Nocturne (DE/SI),Janna/Nilah (BW/PZ),5,8,0.625
Janna/Nilah (BW/PZ),Bard/Illaoi (RU/BW),5,8,0.625
The Poro King (RU/SH),Jinx/Nilah (BW/PZ),5,8,0.625
Braum/Zoe (FR/MT),Elise/Kalista (SI),5,8,0.625
Gnar/Neeko (FR/RU),Championless (PZ/SI),5,8,0.625
Annie/Gwen (NX/SI),Swain/Udyr (FR/NX),5,8,0.625
Braum/Zoe (FR/MT),Shyvana (DE/NX),5,8,0.625
Braum/Gwen (FR/SI),Nidalee (BC/SH),3,8,0.375
Yuumi/Zoe (FR/MT),Kalista (SI),3,8,0.375
Zoe (FR/MT),Sejuani/Swain (FR/NX),3,8,0.375
Zoe (FR/MT),Nocturne (SI/SH),3,8,0.375
Kai'Sa/Sivir (DE/SH),Fiora/Udyr (DE/FR),3,8,0.375
Bard/Kayle (RU/MT),Nidalee (BC/SH),3,8,0.375
The Poro King (PZ/RU),Ashe (FR/PZ),3,8,0.375
Braum/Yuumi/Zoe (FR/MT),Championless (FR/SI),3,8,0.375
Kalista (FR/SI),Azir/Irelia (IO/SH),3,8,0.375
Pyke/Rek'Sai (BW/SH),Bard/Gnar (RU/FR),3,8,0.375
Braum/Gnar (FR/IO),Elise/Nocturne (SI),3,8,0.375
Ashe (FR/SI),Fiora/Shen (DE/IO),3,8,0.375
Janna/Nilah (BW/PZ),The Poro King (PZ/RU),3,8,0.375
Azir/Irelia (IO/SH),The Poro King/Yuumi (MT/RU),3,8,0.375
Braum/Swain (FR/NX),Janna/Nilah (BW/PZ),3,8,0.375
Annie/Jhin (RU/NX),Janna (PZ/SI),3,8,0.375
Fiora/Sivir (DE/SH),Annie/Gwen (NX/SI),3,8,0.375
Fiora (DE/SH),Norra (BC/SI),3,8,0.375
Braum/Darius/Gnar (FR/NX),Braum (FR/IO),3,8,0.375
