playerDeck,opponentDeck,muWin,muGames,muWR
Aphelios/Viktor,Lissandra/Trundle (FR/SI),6,12,0.5
Aphelios/Viktor,Lulu/Rumble (BC/PZ),7,12,0.583333333333333
Aphelios/Viktor,Maokai/Nautilus,3,18,0.166666666666667
Aphelios/Viktor,Miss Fortune/Quinn,24,53,0.452830188679245
Aphelios/Viktor,Pantheon/Taric/Yuumi (DE/MT),5,14,0.357142857142857
Aphelios/Viktor,Pantheon/Yuumi (DE/MT),38,73,0.520547945205479
Aphelios/Viktor,Pyke/Rek'Sai,29,48,0.604166666666667
Aphelios/Viktor,Riven/Viktor,26,56,0.464285714285714
Aphelios/Viktor,Rumble/Sion,10,16,0.625
Aphelios/Viktor,Senna/Veigar,25,57,0.43859649122807
Aphelios/Viktor,SunDisc,482,1006,0.479125248508946
Aphelios/Viktor,Taliyah/Ziggs,21,57,0.368421052631579
Aphelios/Viktor,Tri-Beam (NX/PZ),94,189,0.497354497354497
Aphelios/Viktor,Trundle/Tryndamere (FR/SI),8,13,0.615384615384615
Aphelios/Viktor,Viktor - Shellfolk,11,17,0.647058823529412
Aphelios/Viktor,Viktor/Zoe,8,17,0.470588235294118
Aphelios/Viktor,Xerath/Zilean (BC/SH),5,14,0.357142857142857
Aphelios/Viktor/Yuumi (MT/PZ),SunDisc,4,11,0.363636363636364
Aphelios/Viktor/Zoe,Aphelios/Viktor,11,18,0.611111111111111
Aphelios/Viktor/Zoe,Pantheon/Yuumi (DE/MT),6,13,0.461538461538462
Aphelios/Viktor/Zoe,SunDisc,60,118,0.508474576271186
Aphelios/Viktor/Zoe,Tri-Beam (NX/PZ),10,21,0.476190476190476
Aphelios/Yasuo,SunDisc,23,76,0.302631578947368
Aphelios/Yasuo,Tri-Beam (NX/PZ),7,13,0.538461538461538
Aphelios/Zoe,SunDisc,6,15,0.4
Aphelios/Zoe (BC/MT),SunDisc,5,15,0.333333333333333
Aphelios/Zoe (DE/MT),SunDisc,4,10,0.4
Aphelios/Zoe (FR/MT),SunDisc,8,17,0.470588235294118
Aphelios/Zoe (IO/MT),SunDisc,12,25,0.48
Aphelios/Zoe (MT/PZ),SunDisc,12,26,0.461538461538462
Aphelios/Zoe (MT/SI),Aphelios/Viktor,3,12,0.25
Aphelios/Zoe (MT/SI),SunDisc,21,52,0.403846153846154
Ashe/LeBlanc,SunDisc,14,25,0.56
Aurelion Sol/Braum,SunDisc,18,34,0.529411764705882
Aurelion Sol/Braum/Trundle,SunDisc,9,13,0.692307692307692
Aurelion Sol/Braum/Tryndamere,SunDisc,8,14,0.571428571428571
Aurelion Sol/Lissandra/Tryndamere,SunDisc,34,50,0.68
Aurelion Sol/Thresh,SunDisc,6,17,0.352941176470588
Aurelion Sol/Trundle,Aphelios/Viktor,14,26,0.538461538461538
Aurelion Sol/Trundle,Aurelion Sol/Trundle,5,10,0.5
Aurelion Sol/Trundle,Aurelion Sol/Tryndamere,8,14,0.571428571428571
Aurelion Sol/Trundle,Aurelion Sol/Zoe (FR/MT),4,11,0.363636363636364
Aurelion Sol/Trundle,Caitlyn/Teemo (BC/PZ),4,11,0.363636363636364
Aurelion Sol/Trundle,Darius/Gnar (FR/NX),4,10,0.4
Aurelion Sol/Trundle,Elise (NX/SI),4,13,0.307692307692308
Aurelion Sol/Trundle,Pantheon/Yuumi (DE/MT),7,15,0.466666666666667
Aurelion Sol/Trundle,SunDisc,95,160,0.59375
Aurelion Sol/Trundle,Tri-Beam (NX/PZ),21,32,0.65625
Aurelion Sol/Trundle/Tryndamere,SunDisc,10,17,0.588235294117647
Aurelion Sol/Tryndamere,Akshan/Sivir (DE/SH),4,13,0.307692307692308
Aurelion Sol/Tryndamere,Aphelios/Viktor,24,62,0.387096774193548
Aurelion Sol/Tryndamere,Aurelion Sol/Trundle,6,14,0.428571428571429
Aurelion Sol/Tryndamere,Aurelion Sol/Zoe (FR/MT),6,18,0.333333333333333
Aurelion Sol/Tryndamere,Azir/Irelia,5,25,0.2
Aurelion Sol/Tryndamere,Caitlyn/Teemo (BC/PZ),4,10,0.4
Aurelion Sol/Tryndamere,Darius/Gnar (FR/NX),4,13,0.307692307692308
Aurelion Sol/Tryndamere,Elise (NX/SI),8,24,0.333333333333333
Aurelion Sol/Tryndamere,Fizz/Lulu (BC/PZ),6,12,0.5
Aurelion Sol/Tryndamere,Kindred/Viego (IO/SI),4,11,0.363636363636364
Aurelion Sol/Tryndamere,Miss Fortune/Quinn,7,19,0.368421052631579
Aurelion Sol/Tryndamere,Pantheon/Yuumi (DE/MT),18,30,0.6
Aurelion Sol/Tryndamere,Pyke/Rek'Sai,5,21,0.238095238095238
Aurelion Sol/Tryndamere,Riven/Viktor,4,10,0.4
Aurelion Sol/Tryndamere,Senna/Veigar,10,10,1
Aurelion Sol/Tryndamere,SunDisc,160,287,0.557491289198606
Aurelion Sol/Tryndamere,Taliyah/Ziggs,3,10,0.3
Aurelion Sol/Tryndamere,Tri-Beam (NX/PZ),36,55,0.654545454545455
Aurelion Sol/Tryndamere/Zoe,SunDisc,16,22,0.727272727272727
Aurelion Sol/Zoe (FR/MT),Akshan/Sivir (DE/SH),10,23,0.434782608695652
Aurelion Sol/Zoe (FR/MT),Aphelios/Viktor,30,66,0.454545454545455
Aurelion Sol/Zoe (FR/MT),Aurelion Sol/Trundle,7,11,0.636363636363636
Aurelion Sol/Zoe (FR/MT),Aurelion Sol/Tryndamere,12,18,0.666666666666667
Aurelion Sol/Zoe (FR/MT),Aurelion Sol/Zoe (FR/MT),21,42,0.5
Aurelion Sol/Zoe (FR/MT),Azir/Irelia,9,35,0.257142857142857
Aurelion Sol/Zoe (FR/MT),BandleTree,8,13,0.615384615384615
Aurelion Sol/Zoe (FR/MT),Caitlyn/Teemo (BC/PZ),6,12,0.5
Aurelion Sol/Zoe (FR/MT),Darius/Gnar (FR/NX),5,19,0.263157894736842
Aurelion Sol/Zoe (FR/MT),Draven/Rumble,5,10,0.5
Aurelion Sol/Zoe (FR/MT),Elise (NX/SI),7,25,0.28
Aurelion Sol/Zoe (FR/MT),Fizz/Lulu (BC/PZ),12,20,0.6
Aurelion Sol/Zoe (FR/MT),Gnar/Trundle (FR/PZ),6,10,0.6
Aurelion Sol/Zoe (FR/MT),Gnar/Ziggs (BC/NX),5,18,0.277777777777778
Aurelion Sol/Zoe (FR/MT),Kindred/Viego (IO/SI),3,10,0.3
Aurelion Sol/Zoe (FR/MT),Miss Fortune/Quinn,7,19,0.368421052631579
Aurelion Sol/Zoe (FR/MT),Pantheon/Yuumi (DE/MT),18,36,0.5
Aurelion Sol/Zoe (FR/MT),Pyke/Rek'Sai,8,24,0.333333333333333
Aurelion Sol/Zoe (FR/MT),Riven/Viktor,5,13,0.384615384615385
Aurelion Sol/Zoe (FR/MT),SunDisc,250,441,0.566893424036281
Aurelion Sol/Zoe (FR/MT),Taliyah/Ziggs,7,22,0.318181818181818
Aurelion Sol/Zoe (FR/MT),Tri-Beam (NX/PZ),57,78,0.730769230769231
Azir/Irelia,Akshan/Sivir (DE/SH),10,27,0.37037037037037
Azir/Irelia,Anivia (FR/SI),8,10,0.8
Azir/Irelia,Aphelios/Diana (MT/SI),6,13,0.461538461538462
Azir/Irelia,Aphelios/Viktor,33,57,0.578947368421053
Azir/Irelia,Aurelion Sol/Tryndamere,20,25,0.8
Azir/Irelia,Aurelion Sol/Zoe (FR/MT),26,35,0.742857142857143
Azir/Irelia,Azir/Irelia,14,28,0.5
Azir/Irelia,BandleTree,8,17,0.470588235294118
Azir/Irelia,Caitlyn/Teemo (BC/PZ),7,12,0.583333333333333
Azir/Irelia,Darius/Gnar (FR/NX),9,18,0.5
Azir/Irelia,Draven/Rumble (NX/PZ),4,15,0.266666666666667
Azir/Irelia,Ekko/Zilean,5,13,0.384615384615385
Azir/Irelia,Elise (NX/SI),14,31,0.451612903225806
Azir/Irelia,Fizz/Lulu (BC/PZ),2,16,0.125
Azir/Irelia,Gnar/Teemo/Tristana (BC/DE),6,13,0.461538461538462
Azir/Irelia,Gnar/Trundle (FR/PZ),10,18,0.555555555555556
Azir/Irelia,Gnar/Ziggs (BC/NX),2,10,0.2
Azir/Irelia,Kindred/Viego (IO/SI),7,12,0.583333333333333
Azir/Irelia,Miss Fortune/Quinn,4,17,0.235294117647059
Azir/Irelia,Pantheon/Yuumi (DE/MT),26,44,0.590909090909091
Azir/Irelia,Pyke/Rek'Sai,5,12,0.416666666666667
Azir/Irelia,Riven/Viktor,7,17,0.411764705882353
Azir/Irelia,Senna/Veigar,15,23,0.652173913043478
Azir/Irelia,SunDisc,278,398,0.698492462311558
Azir/Irelia,Taliyah/Ziggs,13,16,0.8125
Azir/Irelia,Tri-Beam (NX/PZ),18,71,0.253521126760563
Azir/Irelia,Trundle/Tryndamere (FR/SI),6,10,0.6
BandleTree,Aphelios/Viktor,17,41,0.414634146341463
BandleTree,Aurelion Sol/Zoe (FR/MT),5,13,0.384615384615385
BandleTree,Azir/Irelia,9,17,0.529411764705882
BandleTree,Caitlyn/Teemo (BC/PZ),10,18,0.555555555555556
BandleTree,Darius/Gnar (FR/NX),5,11,0.454545454545455
BandleTree,Elise (NX/SI),4,18,0.222222222222222
BandleTree,Gnar/Ziggs (BC/NX),4,10,0.4
BandleTree,Miss Fortune/Quinn,7,21,0.333333333333333
BandleTree,Pantheon/Yuumi (DE/MT),15,23,0.652173913043478
BandleTree,Riven/Viktor,4,13,0.307692307692308
BandleTree,Senna/Veigar,6,13,0.461538461538462
BandleTree,SunDisc,115,238,0.483193277310924
BandleTree,Taliyah/Ziggs,5,15,0.333333333333333
BandleTree,Tri-Beam (NX/PZ),19,39,0.487179487179487
Braum (FR/PZ),SunDisc,10,17,0.588235294117647
Braum/Galio,SunDisc,14,38,0.368421052631579
Braum/Jarvan IV,SunDisc,7,14,0.5
Braum/Vi,SunDisc,6,12,0.5
Braum/Vladimir,SunDisc,22,36,0.611111111111111
Caitlyn/Ezreal (NX/PZ),SunDisc,22,33,0.666666666666667
Caitlyn/Ezreal (PZ/SH),SunDisc,4,10,0.4
Caitlyn/Kindred/Vi,SunDisc,16,20,0.8
Caitlyn/Senna,SunDisc,5,15,0.333333333333333
Caitlyn/Swain,Aphelios/Viktor,6,10,0.6
Caitlyn/Swain,SunDisc,23,49,0.469387755102041
Caitlyn/Swain,Tri-Beam (NX/PZ),7,15,0.466666666666667
Caitlyn/Teemo (BC/PZ),Akshan/Sivir (DE/SH),2,12,0.166666666666667
Caitlyn/Teemo (BC/PZ),Aphelios/Viktor,22,66,0.333333333333333
Caitlyn/Teemo (BC/PZ),Aurelion Sol/Trundle,7,11,0.636363636363636
Caitlyn/Teemo (BC/PZ),Aurelion Sol/Tryndamere,6,10,0.6
Caitlyn/Teemo (BC/PZ),Aurelion Sol/Zoe (FR/MT),6,12,0.5
Caitlyn/Teemo (BC/PZ),Azir/Irelia,5,12,0.416666666666667
Caitlyn/Teemo (BC/PZ),BandleTree,8,18,0.444444444444444
Caitlyn/Teemo (BC/PZ),Darius/Gnar (FR/NX),4,15,0.266666666666667
Caitlyn/Teemo (BC/PZ),Elise (NX/SI),9,21,0.428571428571429
Caitlyn/Teemo (BC/PZ),Fizz/Lulu (BC/PZ),3,11,0.272727272727273
Caitlyn/Teemo (BC/PZ),Jarvan IV/Shen,5,11,0.454545454545455
Caitlyn/Teemo (BC/PZ),Miss Fortune/Quinn,4,14,0.285714285714286
Caitlyn/Teemo (BC/PZ),Pantheon/Taric/Yuumi (DE/MT),5,11,0.454545454545455
Caitlyn/Teemo (BC/PZ),Pantheon/Yuumi (DE/MT),10,32,0.3125
Caitlyn/Teemo (BC/PZ),Pyke/Rek'Sai,9,19,0.473684210526316
Caitlyn/Teemo (BC/PZ),Riven/Viktor,4,12,0.333333333333333
Caitlyn/Teemo (BC/PZ),Senna/Veigar,16,25,0.64
Caitlyn/Teemo (BC/PZ),SunDisc,195,341,0.571847507331378
Caitlyn/Teemo (BC/PZ),Taliyah/Ziggs,9,18,0.5
Caitlyn/Teemo (BC/PZ),Tri-Beam (NX/PZ),25,73,0.342465753424658
Caitlyn/Teemo (FR/PZ),SunDisc,8,21,0.380952380952381
Championless (BC/PZ),SunDisc,24,51,0.470588235294118
Championless (BC/SI),SunDisc,9,12,0.75
Championless (FR/PZ),Aphelios/Viktor,5,17,0.294117647058824
Championless (FR/PZ),SunDisc,39,80,0.4875
Championless (FR/PZ),Tri-Beam (NX/PZ),6,10,0.6
Championless (FR/SI),SunDisc,2,15,0.133333333333333
Championless (NX/PZ),SunDisc,28,36,0.777777777777778
Championless (PZ/SI),SunDisc,4,10,0.4
Darius (NX/SH),SunDisc,8,11,0.727272727272727
Darius/Elise,SunDisc,8,13,0.615384615384615
Darius/Gnar (FR/NX),Aphelios/Viktor,18,32,0.5625
Darius/Gnar (FR/NX),Aurelion Sol/Trundle,6,10,0.6
Darius/Gnar (FR/NX),Aurelion Sol/Tryndamere,9,13,0.692307692307692
Darius/Gnar (FR/NX),Aurelion Sol/Zoe (FR/MT),14,19,0.736842105263158
Darius/Gnar (FR/NX),Azir/Irelia,9,18,0.5
Darius/Gnar (FR/NX),BandleTree,6,11,0.545454545454545
Darius/Gnar (FR/NX),Caitlyn/Teemo (BC/PZ),11,15,0.733333333333333
Darius/Gnar (FR/NX),Elise (NX/SI),8,17,0.470588235294118
Darius/Gnar (FR/NX),Fizz/Lulu (BC/PZ),4,12,0.333333333333333
Darius/Gnar (FR/NX),Gnar/Teemo/Tristana (BC/DE),4,10,0.4
Darius/Gnar (FR/NX),Miss Fortune/Quinn,10,22,0.454545454545455
Darius/Gnar (FR/NX),Pantheon/Yuumi (DE/MT),14,22,0.636363636363636
Darius/Gnar (FR/NX),Pyke/Rek'Sai,3,10,0.3
Darius/Gnar (FR/NX),Riven/Viktor,2,11,0.181818181818182
Darius/Gnar (FR/NX),SunDisc,132,237,0.556962025316456
Darius/Gnar (FR/NX),Taliyah/Ziggs,7,15,0.466666666666667
Darius/Gnar (FR/NX),Tri-Beam (NX/PZ),24,47,0.51063829787234
Darius/Tryndamere,SunDisc,10,14,0.714285714285714
Darius/Ziggs (NX/SH),SunDisc,14,15,0.933333333333333
Diana/Nocturne,SunDisc,12,12,1
Dragons (DE/MT),SunDisc,12,24,0.5
Draven/Jinx,SunDisc,14,24,0.583333333333333
Draven/Rumble,Aphelios/Viktor,6,15,0.4
Draven/Rumble,Aurelion Sol/Zoe (FR/MT),5,10,0.5
Draven/Rumble,Elise (NX/SI),3,12,0.25
Draven/Rumble,SunDisc,46,109,0.422018348623853
Draven/Rumble,Tri-Beam (NX/PZ),9,34,0.264705882352941
Draven/Rumble (DE/NX),SunDisc,21,27,0.777777777777778
Draven/Rumble (NX/PZ),Akshan/Sivir (DE/SH),5,11,0.454545454545455
Draven/Rumble (NX/PZ),Aphelios/Viktor,14,31,0.451612903225806
Draven/Rumble (NX/PZ),Azir/Irelia,11,15,0.733333333333333
Draven/Rumble (NX/PZ),Kindred/Viego (IO/SI),6,12,0.5
Draven/Rumble (NX/PZ),Miss Fortune/Quinn,8,14,0.571428571428571
Draven/Rumble (NX/PZ),Pantheon/Yuumi (DE/MT),6,10,0.6
Draven/Rumble (NX/PZ),Riven/Viktor,4,10,0.4
Draven/Rumble (NX/PZ),SunDisc,140,224,0.625
Draven/Rumble (NX/PZ),Taliyah/Ziggs,7,11,0.636363636363636
Draven/Rumble (NX/PZ),Tri-Beam (NX/PZ),13,31,0.419354838709677
Draven/Rumble/Sion,Aphelios/Viktor,5,11,0.454545454545455
Draven/Rumble/Sion,Pantheon/Yuumi (DE/MT),2,11,0.181818181818182
Draven/Rumble/Sion,SunDisc,50,99,0.505050505050505
Draven/Rumble/Sion,Tri-Beam (NX/PZ),10,18,0.555555555555556
Draven/Rumble/Sion (NX/PZ),SunDisc,34,53,0.641509433962264
Draven/Sion (NX/PZ),SunDisc,15,45,0.333333333333333
Draven/Sion (NX/PZ),Tri-Beam (NX/PZ),10,15,0.666666666666667
Draven/Sion/Vi,SunDisc,7,13,0.538461538461538
Draven/Viktor,SunDisc,42,66,0.636363636363636
Ekko/Jinx (PZ/SH),SunDisc,7,10,0.7
Ekko/Sivir/Vi,SunDisc,3,10,0.3
Ekko/Viktor/Zilean,SunDisc,5,10,0.5
Ekko/Zilean,Aphelios/Viktor,8,23,0.347826086956522
Ekko/Zilean,Azir/Irelia,8,13,0.615384615384615
Ekko/Zilean,Pantheon/Yuumi (DE/MT),5,11,0.454545454545455
Ekko/Zilean,Pyke/Rek'Sai,4,12,0.333333333333333
Ekko/Zilean,SunDisc,43,123,0.349593495934959
Ekko/Zilean,Taliyah/Ziggs,2,10,0.2
Ekko/Zilean,Tri-Beam (NX/PZ),10,22,0.454545454545455
Elise (NX/SI),Akshan/Sivir (DE/SH),8,18,0.444444444444444
Elise (NX/SI),Aphelios/Diana (MT/SI),3,10,0.3
Elise (NX/SI),Aphelios/Viktor,17,58,0.293103448275862
Elise (NX/SI),Aurelion Sol/Trundle,9,13,0.692307692307692
Elise (NX/SI),Aurelion Sol/Tryndamere,16,24,0.666666666666667
Elise (NX/SI),Aurelion Sol/Zoe (FR/MT),18,25,0.72
Elise (NX/SI),Azir/Irelia,17,31,0.548387096774194
Elise (NX/SI),BandleTree,14,18,0.777777777777778
Elise (NX/SI),Caitlyn/Teemo (BC/PZ),12,21,0.571428571428571
Elise (NX/SI),Darius/Gnar (FR/NX),9,17,0.529411764705882
Elise (NX/SI),Draven/Rumble,9,12,0.75
Elise (NX/SI),Elise (NX/SI),20,40,0.5
Elise (NX/SI),Fizz/Lulu (BC/PZ),1,15,0.0666666666666667
Elise (NX/SI),Gangplank/Sejuani,8,11,0.727272727272727
Elise (NX/SI),Gnar/Teemo/Tristana (BC/DE),2,10,0.2
Elise (NX/SI),Gnar/Trundle (FR/PZ),9,14,0.642857142857143
Elise (NX/SI),Gnar/Ziggs (BC/NX),4,13,0.307692307692308
Elise (NX/SI),Jarvan IV/Shen,5,14,0.357142857142857
Elise (NX/SI),Kindred/Viego (IO/SI),10,22,0.454545454545455
Elise (NX/SI),Miss Fortune/Quinn,11,25,0.44
Elise (NX/SI),Pantheon/Taric/Yuumi (DE/MT),10,16,0.625
Elise (NX/SI),Pantheon/Yuumi (DE/MT),22,28,0.785714285714286
Elise (NX/SI),Pyke/Rek'Sai,15,23,0.652173913043478
Elise (NX/SI),Riven/Viktor,5,14,0.357142857142857
Elise (NX/SI),Senna/Veigar,11,28,0.392857142857143
Elise (NX/SI),SunDisc,310,456,0.679824561403509
Elise (NX/SI),Taliyah/Ziggs,8,12,0.666666666666667
Elise (NX/SI),Tri-Beam (NX/PZ),39,90,0.433333333333333
Elise (PZ/SI),SunDisc,7,12,0.583333333333333
Elise/Kindred/Vi,SunDisc,15,27,0.555555555555556
Ezreal/Jayce (FR/PZ),SunDisc,2,14,0.142857142857143
Ezreal/Karma,SunDisc,6,31,0.193548387096774
Ezreal/Renekton,SunDisc,5,16,0.3125
Ezreal/Swain,SunDisc,13,21,0.619047619047619
Ezreal/Teemo (FR/PZ),SunDisc,8,12,0.666666666666667
Fiora (DE/FR),SunDisc,7,16,0.4375
Fizz/Gnar (BC/PZ),SunDisc,19,34,0.558823529411765
Fizz/Gnar/Tristana (BC/DE),SunDisc,13,23,0.565217391304348
Fizz/Lee Sin (BC/IO),SunDisc,14,25,0.56
Fizz/Lulu (BC/PZ),Aphelios/Viktor,18,32,0.5625
Fizz/Lulu (BC/PZ),Aurelion Sol/Tryndamere,6,12,0.5
Fizz/Lulu (BC/PZ),Aurelion Sol/Zoe (FR/MT),8,20,0.4
Fizz/Lulu (BC/PZ),Azir/Irelia,14,16,0.875
Fizz/Lulu (BC/PZ),Caitlyn/Teemo (BC/PZ),8,11,0.727272727272727
Fizz/Lulu (BC/PZ),Darius/Gnar (FR/NX),8,12,0.666666666666667
Fizz/Lulu (BC/PZ),Elise (NX/SI),14,15,0.933333333333333
Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ),11,22,0.5
Fizz/Lulu (BC/PZ),Miss Fortune/Quinn,5,12,0.416666666666667
Fizz/Lulu (BC/PZ),Pantheon/Yuumi (DE/MT),11,14,0.785714285714286
Fizz/Lulu (BC/PZ),Pyke/Rek'Sai,8,16,0.5
Fizz/Lulu (BC/PZ),Riven/Viktor,6,13,0.461538461538462
Fizz/Lulu (BC/PZ),SunDisc,122,221,0.552036199095023
Fizz/Lulu (BC/PZ),Taliyah/Ziggs,5,11,0.454545454545455
Fizz/Lulu (BC/PZ),Tri-Beam (NX/PZ),25,47,0.531914893617021
Fizz/Lulu/Teemo (BC/PZ),SunDisc,13,21,0.619047619047619
Fizz/Riven (BC/NX),SunDisc,29,42,0.690476190476191
Galio/Gnar (DE/FR),SunDisc,9,18,0.5
Galio/Jarvan IV/Shen,SunDisc,13,28,0.464285714285714
Galio/Lulu/Poppy (BC/DE),Aphelios/Viktor,9,12,0.75
Galio/Lulu/Poppy (BC/DE),SunDisc,65,104,0.625
Galio/Lulu/Poppy (BC/DE),Tri-Beam (NX/PZ),3,18,0.166666666666667
Galio/Poppy,SunDisc,7,14,0.5
Galio/Soraka,SunDisc,20,28,0.714285714285714
Gangplank/Miss Fortune (BW/NX),SunDisc,47,58,0.810344827586207
Gangplank/Miss Fortune/Twisted Fate (BW/NX),SunDisc,17,24,0.708333333333333
