archetype_1,archetype_2,mu_win,mu_n,mu_wr
Bard/Kayle (RU/MT),Galio/Udyr (DE/FR),7,16,0.4375
Gwen/LeBlanc (NX/SI),Ashe/LeBlanc (FR/NX),7,16,0.4375
Ekko/Jinx (PZ/SH),Lissandra/Taliyah (FR/SH),7,16,0.4375
Lissandra/Taliyah (FR/SH),Pantheon/Samira (MT/NX),7,16,0.4375
Evelynn/Viego (RU/SI),Leona/Samira (MT/NX),7,16,0.4375
Heimerdinger/Norra (BC/SI),Heimerdinger/Jayce (PZ/SI),7,16,0.4375
Aatrox/Kayn (RU/RU),Pantheon/Samira (MT/NX),7,16,0.4375
Galio/Udyr (DE/FR),Evelynn/Viego (RU/SI),7,16,0.4375
Ashe/LeBlanc (FR/NX),Ornn/Vayne (DE/FR),7,16,0.4375
Lissandra (FR/MT),Pantheon/Samira (MT/NX),7,16,0.4375
Aatrox/Vayne (RU/DE),Lissandra/Taliyah (FR/SH),7,16,0.4375
Azir/Nasus/Renekton (SH),Bard/Norra (BC/RU),7,16,0.4375
Illaoi/Swain (BW/NX),Ekko/Jinx (PZ/SH),7,16,0.4375
Teemo/Tristana (BC/DE),Gnar/Tristana (BC/BW),7,16,0.4375
Kai'Sa/Pantheon (MT/SH),Lissandra (FR/MT),7,16,0.4375
Maokai/Nautilus (BW/SI),Bard/Gnar (RU/FR),7,16,0.4375
Illaoi/Norra (BC/BW),Azir/Nasus/Renekton (SH),7,16,0.4375
Maokai/Nautilus (BW/SI),Norra/Teemo (BC/DE),7,16,0.4375
Norra/Teemo (BC/DE),Karma/Sett (IO/PZ),7,16,0.4375
Jax/Ornn (FR/RU),Annie/Jhin (RU/NX),7,16,0.4375
Galio/Udyr (DE/FR),Bard/Kayle (RU/MT),9,16,0.5625
Ashe/LeBlanc (FR/NX),Gwen/LeBlanc (NX/SI),9,16,0.5625
Lissandra/Taliyah (FR/SH),Ekko/Jinx (PZ/SH),9,16,0.5625
Pantheon/Samira (MT/NX),Lissandra/Taliyah (FR/SH),9,16,0.5625
Leona/Samira (MT/NX),Evelynn/Viego (RU/SI),9,16,0.5625
Heimerdinger/Jayce (PZ/SI),Heimerdinger/Norra (BC/SI),9,16,0.5625
Pantheon/Samira (MT/NX),Aatrox/Kayn (RU/RU),9,16,0.5625
Evelynn/Viego (RU/SI),Galio/Udyr (DE/FR),9,16,0.5625
Ornn/Vayne (DE/FR),Ashe/LeBlanc (FR/NX),9,16,0.5625
Pantheon/Samira (MT/NX),Lissandra (FR/MT),9,16,0.5625
Lissandra/Taliyah (FR/SH),Aatrox/Vayne (RU/DE),9,16,0.5625
Bard/Norra (BC/RU),Azir/Nasus/Renekton (SH),9,16,0.5625
Ekko/Jinx (PZ/SH),Illaoi/Swain (BW/NX),9,16,0.5625
Gnar/Tristana (BC/BW),Teemo/Tristana (BC/DE),9,16,0.5625
Lissandra (FR/MT),Kai'Sa/Pantheon (MT/SH),9,16,0.5625
Bard/Gnar (RU/FR),Maokai/Nautilus (BW/SI),9,16,0.5625
Azir/Nasus/Renekton (SH),Illaoi/Norra (BC/BW),9,16,0.5625
Norra/Teemo (BC/DE),Maokai/Nautilus (BW/SI),9,16,0.5625
Karma/Sett (IO/PZ),Norra/Teemo (BC/DE),9,16,0.5625
Annie/Jhin (RU/NX),Jax/Ornn (FR/RU),9,16,0.5625
Heimerdinger/Norra (BC/PZ),Karma/Sett (IO/PZ),5,8,0.625
Fizz/Samira (BW/NX),Diana/Leona (MT/NX),5,8,0.625
Pantheon/Varus (MT/RU),Pantheon/Samira (MT/NX),5,8,0.625
Senna/Sion (NX/SI),Aatrox/Vayne (RU/DE),5,8,0.625
Ahri/Kennen (BC/IO),Maokai/Nautilus (BW/SI),5,8,0.625
Malphite/Taliyah (MT/SH),Diana/Leona (MT/NX),5,8,0.625
Karma/Sett (IO/PZ),Pantheon/Riven (MT/NX),5,8,0.625
Samira/Sejuani (FR/NX),Aurelion Sol/Shyvana (DE/MT),5,8,0.625
Jack/Sett (BW/IO),Ryze (PZ/RU),5,8,0.625
Norra/Teemo (BC/DE),Azir/Nasus (SH),5,8,0.625
Pantheon/Samira (MT/NX),Seraphine (BW/PZ),5,8,0.625
Nautilus (BW/SI),Ashe/LeBlanc (FR/NX),5,8,0.625
Gwen/Vayne (DE/SI),Caitlyn/Teemo (BC/PZ),5,8,0.625
Ashe/LeBlanc (FR/NX),Aatrox/Varus (RU/RU),5,8,0.625
Bard/Kayle (RU/MT),Kai'Sa/Pantheon (MT/SH),5,8,0.625
Karma/Sett (FR/IO),Teemo/Tristana (BC/BW),5,8,0.625
Aurelion Sol/Diana (BC/MT),Heimerdinger/Norra (BC/SI),5,8,0.625
Karma/Sett (IO/PZ),Akshan/Riven (NX/SH),5,8,0.625
Pantheon/Samira (MT/NX),Jax/Ornn (FR/RU),5,8,0.625
Evelynn/Viego (RU/SI),Jack/Sett (BW/IO),5,8,0.625
Evelynn/Lucian (DE/RU),Bard/Norra (BC/RU),5,8,0.625
Gwen/Quinn (DE/SI),Quinn/Vayne (RU/DE),5,8,0.625
Samira/Viego (NX/SI),Aurelion Sol/Shyvana (DE/MT),5,8,0.625
Shyvana (DE/FR),Azir (SH),5,8,0.625
Pyke/Rek'Sai (BW/SH),Samira/Seraphine (NX/PZ),5,8,0.625
Norra/Veigar (BC/SI),Bard/Kayle (RU/MT),5,8,0.625
Teemo/Tristana (BC/NX),Jinx/Norra (BC/PZ),5,8,0.625
Seraphine/Teemo (BW/PZ),Caitlyn/Teemo (BC/PZ),5,8,0.625
Teemo/Tristana (BC/DE),Teemo/Tristana (BC/BW),5,8,0.625
Fizz/Samira (BW/NX),Gwen/Zed (IO/SI),5,8,0.625
Maokai (BW/SI),Ashe/LeBlanc (FR/NX),5,8,0.625
Azir/Nasus (SH),Seraphine (BW/PZ),5,8,0.625
Ashe/LeBlanc (FR/NX),Illaoi/Vayne (BW/DE),5,8,0.625
Caitlyn/Teemo (BC/PZ),Azir (SH),5,8,0.625
Quinn/Vayne (RU/DE),Ekko/Jinx (PZ/SH),5,8,0.625
Aatrox/Quinn/Vayne (RU/DE),Illaoi/Jarvan IV (BW/DE),5,8,0.625
