archetype_1,archetype_2,mu_win,mu_n,mu_wr
Akshan/Jayce (PZ/SH),Ashe/LeBlanc (FR/NX),1,1,1
Volibear (FR/IO),Poppy/Teemo (BC/BW),1,1,1
Kayle/Teemo (BC/MT),Akshan/Taliyah (SH),1,1,1
Jinx/Viktor (PZ/SH),Katarina/Vladimir (MT/NX),1,1,1
Rumble/Sion (BC/NX),Galio/Morgana (DE/MT),1,1,1
Akshan/Sivir (NX/SH),Kai'Sa/Viktor (PZ/SH),1,1,1
Jarvan IV/Shen (DE/IO),Aurelion Sol/Shyvana (DE/MT),1,1,1
Janna/Nilah (BW/PZ),Sivir/Zed (IO/SH),1,1,1
Janna/Nilah (BW/PZ),Lillia/Morgana (DE/IO),1,1,1
Janna/Nilah (BW/PZ),Fiora/Shen (DE/IO),1,1,1
Yasuo (IO/PZ),Janna/Nilah (BW/PZ),1,1,1
Nilah/Twisted Fate (BW/PZ),Norra/Teemo (BC/PZ),1,1,1
Ahri/Kennen (IO/SH),Veigar (BC/SI),1,1,1
Nilah/Twisted Fate (BW/PZ),Jarvan IV/Shen (DE/IO),1,1,1
Ornn/Vayne (DE/FR),Maokai/Nautilus (BW/SI),1,1,1
Teemo (BC/PZ),Braum/Poppy (DE/FR),1,1,1
Teemo (BC/PZ),Nasus/Thresh (SI/SH),1,1,1
Draven/Rumble (NX/PZ),Akshan/Sivir (NX/SH),1,1,1
Akshan/Sivir (NX/SH),Karma (FR/IO),1,1,1
Aurelion Sol/Shyvana (DE/MT),Master Yi/Norra (BC/IO),1,1,1
Braum/Poppy (DE/FR),Soraka/Tahm Kench (BW/MT),1,1,1
Poppy/Ziggs (BC/NX),Gwen/Mordekaiser (NX/SI),1,1,1
Poppy/Ziggs (BC/NX),Lissandra/Mordekaiser (FR/SI),1,1,1
Poppy/Ziggs (BC/NX),Lillia (FR/IO),1,1,1
Poppy/Ziggs (BC/NX),Yasuo (IO/PZ),1,1,1
Pyke/Rek'Sai (BW/SH),Norra/Sett (BC/IO),1,1,1
Norra/Sett (BC/IO),Annie/Jhin (RU/NX),1,1,1
Norra/Sett (BC/IO),Ashe/Miss Fortune/Ornn (BW/FR),1,1,1
Darius (FR/NX),Renekton/Sivir (BW/SH),1,1,1
Darius (FR/NX),Elder Dragon (RU/FR),1,1,1
Karma/Sett (IO/PZ),Darius (FR/NX),1,1,1
Aurelion Sol (BC/MT),Darius (FR/NX),1,1,1
Darius (FR/NX),Azir/Xerath (SH),1,1,1
Taliyah (BC/SH),Janna/Jinx (BW/PZ),1,1,1
Janna/Jinx (BW/PZ),Ezreal/Seraphine (BC/PZ),1,1,1
Janna/Jinx (BW/PZ),Ryze (IO/RU),1,1,1
Seraphine/Sett (IO/PZ),Championless (DE/SI),1,1,1
Sion (NX/SI),Championless (SI),1,1,1
Championless (DE/SI),Kalista/Miss Fortune/Nautilus (BW/SI),1,1,1
Championless (DE/SI),Gangplank/Sejuani (BW/FR),1,1,1
Mordekaiser/Viego (BC/SI),Azir/Xerath (SH),1,1,1
Renekton/Sivir (BW/SH),Mordekaiser/Norra (BC/SI),1,1,1
Azir/Irelia (IO/SH),Xerath/Ziggs (BC/SH),1,1,1
Senna/Veigar (BC/SI),Jinx/Lulu (BC/PZ),1,1,1
Aatrox/Kayn (RU/RU),Kayle/Teemo (BC/MT),1,1,1
Darius (FR/NX),Jarvan IV/Shen (DE/IO),1,1,1
Viego (IO/SI),Bard/Mordekaiser (RU/SI),1,1,1
Kai'Sa/Viktor (PZ/SH),Kalista (FR/SI),1,1,1
Taliyah/Zilean (IO/SH),Championless (DE/SI),1,1,1
Karma/Seraphine (IO/PZ),Taliyah/Zilean (IO/SH),1,1,1
Taliyah/Zilean (IO/SH),Soraka/Tahm Kench (BW/MT),1,1,1
Taliyah/Zilean (IO/SH),Norra/Teemo (BC/PZ),1,1,1
Taliyah/Zilean (IO/SH),Ezreal/Seraphine (BC/PZ),1,1,1
Championless (IO/SI),Evelynn/Kindred (RU/SI),1,1,1
Janna/Jinx (BW/PZ),Teemo (BC/PZ),1,1,1
Pyke/Rek'Sai (BW/SH),Braum/Poppy (DE/FR),1,1,1
Elder Dragon/Garen/Jarvan IV (RU/DE),Soraka/Tahm Kench (BW/MT),1,1,1
Kindred/Viego (NX/SI),Elder Dragon/Garen/Jarvan IV (RU/DE),1,1,1
Elder Dragon/Volibear (RU/FR),Gangplank (BW/MT),1,1,1
Elder Dragon/Volibear (RU/FR),Evelynn/Kindred (RU/SI),1,1,1
Darius (FR/NX),Kalista/Miss Fortune/Nautilus (BW/SI),1,1,1
Darius (FR/NX),Garen/Kayle (DE/MT),1,1,1
Janna/Jinx (BW/PZ),Ezreal/Karma (IO/PZ),1,1,1
Ryze (NX/RU),Karma/Sett (FR/IO),1,1,1
Morgana/Udyr (DE/FR),Braum/Gnar/Lillia (FR/IO),1,1,1
Draven/Jinx (NX/PZ),Lux: Illuminated/Shen (DE/IO),1,1,1
Draven/Jinx (NX/PZ),Aurelion Sol/Elder Dragon/Morgana (RU/MT),1,1,1
Elder Dragon/Galio/Morgana (RU/DE),Maokai (BW/SI),1,1,1
Karma/Norra (BC/IO),Maokai (BW/SI),1,1,1
Karma/Seraphine (IO/PZ),Seraphine/Sett (IO/PZ),1,1,1
Karma/Seraphine (IO/PZ),Lucian/Zed (DE/IO),1,1,1
Annie/Jhin (RU/NX),Karma/Seraphine (IO/PZ),1,1,1
Karma/Seraphine (IO/PZ),Kayle (MT),1,1,1
Sett (IO/SH),Braum/Gnar/Lillia (FR/IO),1,1,1
Braum/Gnar/Lillia (FR/IO),Championless (PZ/SI),1,1,1
Elder Dragon/Morgana (RU/DE),Lucian/Zed (DE/IO),1,1,1
Mordekaiser/Norra (BC/SI),LeBlanc/Rumble (IO/NX),1,1,1
Elise/Norra (BC/SI),Ryze (NX/RU),1,1,1
Elise/Norra (BC/SI),Ashe/LeBlanc (FR/NX),1,1,1
Elise/Norra (BC/SI),Darius (FR/NX),1,1,1
LeBlanc/Rumble (IO/NX),Soraka/Tahm Kench (BW/MT),1,1,1
LeBlanc/Rumble (IO/NX),Shyvana (DE/MT),1,1,1
Garen/Sivir (DE/SH),Sett (IO/SH),1,1,1
Lux: Illuminated/Shen (DE/IO),Azir/Renekton (SH),1,1,1
Lux: Illuminated/Shen (DE/IO),Karma/Norra (BC/IO),1,1,1
Galio/Jarvan IV (DE/MT),Annie/Jhin (RU/NX),1,1,1
Renekton/Vayne (DE/SH),Renekton/Tryndamere (FR/SH),1,1,1
Renekton/Vayne (DE/SH),Elise (NX/SI),1,1,1
Renekton/Vayne (DE/SH),Elder Dragon/Garen/Jarvan IV (RU/DE),1,1,1
Elder Dragon/Garen/Jarvan IV (RU/DE),Lissandra/Tryndamere (FR/SI),1,1,1
Taliyah (BC/SH),Hecarim (IO/SI),1,1,1
Taliyah (BC/SH),Galio/Volibear (DE/FR),1,1,1
Taliyah (BC/SH),Braum/Yuumi/Zoe (FR/MT),1,1,1
Taliyah (BC/SH),Mordekaiser/Viego (SI),1,1,1
Nilah/Twisted Fate (BW/PZ),Ryze (NX/RU),1,1,1
Jack/Sett (BW/IO),Jayce/Vi (FR/PZ),1,1,1
Ashe/LeBlanc (FR/NX),Jayce/Vi (FR/PZ),1,1,1
Annie/Jhin (RU/NX),Galio/Garen (DE/FR),1,1,1
Annie/Jhin (RU/NX),Hecarim (FR/SI),1,1,1
Darius (FR/NX),Elder Dragon/Trundle/Volibear (RU/FR),1,1,1
Jayce/Vi (FR/PZ),Championless (SI),1,1,1
Kayle (MT),Rumble/Vayne (DE/NX),1,1,1
Braum/Yuumi/Zoe (FR/MT),Darius/Gnar/Udyr (FR/NX),1,1,1
Braum/Yuumi/Zoe (FR/MT),Ryze (NX/RU),1,1,1
Janna/Sett (IO/PZ),Sett (IO/PZ),1,1,1
Elder Dragon/Garen/Jarvan IV (RU/DE),Gangplank/Twisted Fate (BW/SI),1,1,1
Sejuani/Teemo (FR/PZ),Janna/Nilah (BW/PZ),1,1,1
Karma/Norra (BC/IO),Darius (FR/NX),1,1,1
Darius (FR/NX),Championless (IO/SI),1,1,1
Soraka/Vladimir (MT/NX),Darius (FR/NX),1,1,1
Darius (FR/NX),Galio/Garen (DE/FR),1,1,1
Darius/Gnar (FR/NX),Fizz/Nami (BW/FR),1,1,1
Sett/Viktor (IO/PZ),Jayce/Vi (FR/PZ),1,1,1
Miss Fortune/Twisted Fate (BW/NX),Kindred/Mordekaiser/Viego (SI),1,1,1
Kindred/Mordekaiser/Viego (SI),Kayle/Zed (IO/MT),1,1,1
Renekton/Vayne (DE/SH),Aurelion Sol/Volibear (FR/MT),1,1,1
Aurelion Sol/Volibear (FR/MT),Taliyah (BC/SH),1,1,1
Nocturne (SI),Aurelion Sol/Volibear (FR/MT),1,1,1
Aurelion Sol/Volibear (FR/MT),Jinx/Sion (NX/PZ),1,1,1
Karma/Sett (IO/PZ),Karma/Sett (FR/IO),1,1,1
Karma/Seraphine (IO/PZ),Fiora/Shen (DE/IO),1,1,1
Karma/Seraphine (IO/PZ),Ryze/Yasuo (IO/RU),1,1,1
Morgana/Riven (MT/NX),Braum/Gnar/Lillia (FR/IO),1,1,1
Elder Dragon/Morgana (RU/DE),Championpile/Elder Dragon (RU/DE),1,1,1
Lux: Illuminated/Shen (DE/IO),Viego (FR/SI),1,1,1
Viego (FR/SI),Kai'Sa (DE/SH),1,1,1
Neeko/Poppy (DE/RU),Lee Sin/Sett/Udyr (FR/IO),1,1,1
Taliyah (BW/SH),Xerath/Zilean (BC/SH),1,1,1
Nidalee (BC/SH),Sett (IO/PZ),1,1,1
Sett (IO/PZ),Sett/Viktor (IO/PZ),1,1,1
Morgana/Udyr (DE/FR),Lee Sin/Sett/Udyr (FR/IO),1,1,1
Lux: Illuminated/Shen (DE/IO),Karma/Sett (FR/IO),1,1,1
Lux: Illuminated/Shen (DE/IO),Darius/Gnar (FR/NX),1,1,1
Azir/Irelia (IO/SH),Gwen/Miss Fortune (BW/SI),1,1,1
Kayle/Zed (IO/MT),Nocturne (SI),1,1,1
Renekton/Vayne (DE/SH),Nocturne (SI),1,1,1
Championpile/Elder Dragon (RU/DE),Katarina/Leona (MT/NX),1,1,1
Miss Fortune/Twisted Fate (BW/NX),Lissandra/Tryndamere (FR/SI),1,1,1
Championless (SI),Lee Sin/Sett/Udyr (FR/IO),1,1,1
Janna/Seraphine/Twisted Fate (BW/PZ),Galio/Trundle (DE/FR),1,1,1
Elder Dragon/Volibear (RU/FR),Renekton/Vayne (DE/SH),1,1,1
Fizz/Nami (BC/BW),Taliyah (BC/SH),1,1,1
Taliyah (BC/SH),Championless (PZ/SI),1,1,1
Elise/Katarina (NX/SI),Akshan/Lee Sin (IO/SH),1,1,1
Championpile/Elder Dragon (RU/DE),Ezreal/Karma (IO/PZ),1,1,1
Senna/Veigar (BC/SI),Nidalee/Poppy (BC/SH),1,1,1
Akshan/Lee Sin (IO/SH),Rumble/Vayne (BC/DE),1,1,1
Rumble/Vayne (BC/DE),Malphite/Yasuo (IO/MT),1,1,1
Ashe/LeBlanc (FR/NX),Akshan/Kayle (MT/SH),1,1,1
Jack/Sett (BW/IO),Akshan/Kayle (MT/SH),1,1,1
Poppy/Taric (DE/MT),Jack/Sett (BW/IO),1,1,1
Ezreal/Karma (IO/PZ),Akshan/Ekko (PZ/SH),1,1,1
Aurelion Sol/Elder Dragon (RU/MT),Akshan/Ekko (PZ/SH),1,1,1
Maokai/Nautilus (BW/SI),Gwen/Kalista/Vayne (DE/SI),1,1,1
Sett/Viktor (IO/PZ),Nidalee/Poppy (BC/SH),1,1,1
Nilah/Twisted Fate (BW/PZ),Janna (IO/PZ),1,1,1
Sejuani/Teemo (FR/PZ),Nilah/Twisted Fate (BW/PZ),1,1,1
Annie/Jhin (RU/NX),Fizz (BW/FR),1,1,1
Championpile/Elder Dragon (RU/FR),Zilean (PZ/SH),1,1,1
Ekko/Jinx (PZ/SH),Trundle/Volibear (FR/SI),1,1,1
Renekton (BW/SH),Ekko/Jinx (PZ/SH),1,1,1
Ekko/Jinx (PZ/SH),Ryze (IO/RU),1,1,1
Jinx/Lulu (BC/PZ),Gwen/Nasus (SI/SH),1,1,1
Ekko/Jinx (PZ/SH),Miss Fortune/Nilah (BW/NX),1,1,1
Gnar (BC/FR),Ekko/Jinx (PZ/SH),1,1,1
Ekko/Jinx (PZ/SH),Gnar/Norra (BC/PZ),1,1,1
Ashe/Mordekaiser/Viego (FR/SI),Ekko/Jinx (PZ/SH),1,1,1
Elder Dragon/Volibear (RU/FR),Ryze (NX/RU),1,1,1
Maokai/Nautilus (BW/SI),Janna/Yasuo (IO/PZ),1,1,1
Janna/Yasuo (IO/PZ),Sett/Viktor (IO/PZ),1,1,1
Championless (SI),Neeko/Renekton (RU/SH),1,1,1
Darius/Gnar (FR/NX),Kayle (IO/MT),1,1,1
Darius/Gnar (FR/NX),Illaoi/Swain (BW/NX),1,1,1
Darius/Gnar (FR/NX),Akshan/Ornn (FR/SH),1,1,1
Ezreal/Senna (PZ/SI),Braum/Yuumi/Zoe (FR/MT),1,1,1
Ezreal/Senna (PZ/SI),Ezreal/Karma (IO/PZ),1,1,1
Teemo (BC/PZ),Zoe (MT/PZ),1,1,1
Taliyah/Zilean (IO/SH),Mordekaiser/Viego (IO/SI),1,1,1
Braum/Yuumi/Zoe (FR/MT),Anivia (FR/SI),1,1,1
Annie/Katarina/Norra (BC/NX),Teemo (BC/PZ),1,1,1
Nasus/Thresh (SI/SH),Kayle/Lillia (IO/MT),1,1,1
Zilean (PZ/SH),Katarina/Yasuo (IO/NX),1,1,1
Braum/Zoe (FR/MT),Zilean (PZ/SH),1,1,1
Zilean (PZ/SH),Annie/Jhin (RU/NX),1,1,1
Elise/Katarina (NX/SI),Pyke/Rek'Sai (BW/SH),1,1,1
Elise/Katarina (NX/SI),Hecarim (IO/SI),1,1,1
Mordekaiser/Norra (BC/SI),Akshan/Master Yi (IO/SH),1,1,1
Elder Dragon/Volibear (RU/FR),Fizz (BW/FR),1,1,1
Braum/Vladimir (FR/NX),Mordekaiser/Sion (NX/SI),1,1,1
Braum/Vladimir (FR/NX),Anivia/Trundle/Volibear (FR/SI),1,1,1
Illaoi/Riven (BW/NX),Morgana/Swain (MT/NX),1,1,1
Illaoi/Swain (BW/NX),Viktor (BC/PZ),1,1,1
Seraphine/Sett (IO/PZ),Ezreal/Senna (PZ/SI),1,1,1
Seraphine/Sett (IO/PZ),Janna/Seraphine/Twisted Fate (BW/PZ),1,1,1
Seraphine/Sett (IO/PZ),Annie (NX/PZ),1,1,1
Championpile (FR/SH),Seraphine/Sett (IO/PZ),1,1,1
Seraphine/Sett (IO/PZ),Gnar (BC/FR),1,1,1
Seraphine/Sett (IO/PZ),Fiora/Shen (DE/IO),1,1,1
Anivia (FR/SI),Aurelion Sol/Shyvana (DE/MT),1,1,1
Maokai/Nautilus (BW/SI),Malphite/Yasuo (IO/MT),1,1,1
Malphite/Yasuo (IO/MT),Akshan/Ornn (FR/SH),1,1,1
Lee Sin/Viktor (IO/PZ),Braum/Lillia (FR/IO),1,1,1
Kayle (IO/MT),Maokai/Nautilus (BW/SI),1,1,1
Elise/Teemo (PZ/SI),Trundle/Tryndamere/Zed (FR/IO),1,1,1
Ashe/Illaoi (BW/FR),Kayle (FR/MT),1,1,1
Darius/Gwen (NX/SI),Ashe/Illaoi (BW/FR),1,1,1
Taliyah/Xerath (SH),Aatrox (RU/SI),1,1,1
Taliyah/Xerath (SH),Morgana/Seraphine (MT/PZ),1,1,1
Taliyah/Xerath (SH),Hecarim (IO/SI),1,1,1
Seraphine/Sett (IO/PZ),Elder Dragon/Neeko (RU/RU),1,1,1
Seraphine/Sett (IO/PZ),Mordekaiser/Viego (SI),1,1,1
Morgana/Seraphine (MT/PZ),Azir/Irelia (IO/SH),1,1,1
Ezreal/Senna (PZ/SI),Caitlyn/Teemo (FR/PZ),1,1,1
Elder Dragon/Volibear (RU/FR),Karma/Seraphine (IO/PZ),1,1,1
Aurelion Sol/Shyvana (DE/MT),Karma/Seraphine (IO/PZ),1,1,1
Championless (SI),Braum/Gnar/Lillia (FR/IO),1,1,1
Braum/Gnar/Lillia (FR/IO),Jayce/Lux (DE/PZ),1,1,1
Malphite/Yasuo (IO/MT),Galio/Poppy (DE/IO),1,1,1
Ahri/Kennen (IO),Mordekaiser/Norra (BC/SI),1,1,1
Mordekaiser/Norra (BC/SI),Taliyah (BW/SH),1,1,1
Elise/Norra (BC/SI),Aurelion Sol/Shyvana (DE/MT),1,1,1
Elise/Norra (BC/SI),Ezreal/Senna (PZ/SI),1,1,1
Heimerdinger/Jayce (MT/PZ),Seraphine/Viktor (BC/PZ),1,1,1
Heimerdinger/Jayce (MT/PZ),Vi/Viktor (PZ/SI),1,1,1
Neeko/Poppy (DE/RU),Sett (IO/PZ),1,1,1
Neeko/Poppy (DE/RU),Gnar (FR/NX),1,1,1
