archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Gnar/Norra (BC/NX),Fizz/Samira (BW/NX),5,5,1,(47.8% - 100.0%),FALSE,POS,No,0.001661918328585,0.249762583095916
Heimerdinger/Norra (BC/SI),Gwen/Quinn (DE/SI),5,5,1,(47.8% - 100.0%),FALSE,POS,No,0.00759734093067427,0.042022792022792
Pyke/Rek'Sai (BW/SH),Karma/Sett (IO/MT),5,5,1,(47.8% - 100.0%),FALSE,POS,No,0.0543684710351377,0.00735992402659069
Aatrox/Vayne (RU/DE),Aatrox/Kayn (RU/RU),5,5,1,(47.8% - 100.0%),FALSE,POS,No,0.0181623931623932,0.0113960113960114
Karma/Sett (IO/PZ),Aatrox/Kayn (RU/RU),5,5,1,(47.8% - 100.0%),FALSE,POS,No,0.0891500474833808,0.0113960113960114
Fizz/Samira (BW/NX),Gnar/Norra (BC/NX),0,5,0,(0.0% - 52.2%),FALSE,NEG,No,0.249762583095916,0.001661918328585
Gwen/Quinn (DE/SI),Heimerdinger/Norra (BC/SI),0,5,0,(0.0% - 52.2%),FALSE,NEG,No,0.042022792022792,0.00759734093067427
Karma/Sett (IO/MT),Pyke/Rek'Sai (BW/SH),0,5,0,(0.0% - 52.2%),FALSE,NEG,No,0.00735992402659069,0.0543684710351377
Aatrox/Kayn (RU/RU),Aatrox/Vayne (RU/DE),0,5,0,(0.0% - 52.2%),FALSE,NEG,No,0.0113960113960114,0.0181623931623932
Aatrox/Kayn (RU/RU),Karma/Sett (IO/PZ),0,5,0,(0.0% - 52.2%),FALSE,NEG,No,0.0113960113960114,0.0891500474833808
Ashe/LeBlanc (FR/NX),Fizz/Samira (BW/NX),3,15,0.2,(4.3% - 48.1%),TRUE,NEG,No,0.0112773029439696,0.249762583095916
Fizz/Samira (BW/NX),Ashe/LeBlanc (FR/NX),12,15,0.8,(51.9% - 95.7%),TRUE,POS,No,0.249762583095916,0.0112773029439696
Gwen/Quinn (DE/SI),Ashe/LeBlanc (FR/NX),3,8,0.375,(8.5% - 75.5%),FALSE,NEG,No,0.042022792022792,0.0112773029439696
Garen/Jarvan IV (DE),Pyke/Rek'Sai (BW/SH),3,8,0.375,(8.5% - 75.5%),FALSE,NEG,No,0.0111585944919278,0.0543684710351377
Fizz/Samira (BW/NX),Akshan/Samira (NX/SH),3,8,0.375,(8.5% - 75.5%),FALSE,NEG,No,0.249762583095916,0.00415479582146249
Caitlyn/Samira (NX/PZ),Karma/Sett (IO/PZ),3,8,0.375,(8.5% - 75.5%),FALSE,NEG,No,0.00308641975308642,0.0891500474833808
Ashe/LeBlanc (FR/NX),Gwen/Quinn (DE/SI),5,8,0.625,(24.5% - 91.5%),FALSE,POS,No,0.0112773029439696,0.042022792022792
