archetype_1,archetype_2,mu_win,mu_n,mu_wr
Akshan/Udyr (FR/SH),Pyke/Rek'Sai (BW/SH),4,8,0.5
Pyke/Rek'Sai (BW/SH),Akshan/Udyr (FR/SH),4,8,0.5
Jack/Seraphine (BW/PZ),Garen/Kayle (DE/MT),4,8,0.5
Garen/Kayle (DE/MT),Jack/Seraphine (BW/PZ),4,8,0.5
Norra/Teemo (BC/PZ),Pyke/Rek'Sai (BW/SH),4,8,0.5
Pyke/Rek'Sai (BW/SH),Norra/Teemo (BC/PZ),4,8,0.5
Nasus (SI/SH),Garen/Kayle (DE/MT),4,8,0.5
Garen/Kayle (DE/MT),Nasus (SI/SH),4,8,0.5
Pyke/Rek'Sai (BW/SH),Jack/Master Yi (BW/IO),4,8,0.5
Jack/Master Yi (BW/IO),Pyke/Rek'Sai (BW/SH),4,8,0.5
Nidalee (BC/SH),Pyke/Rek'Sai (BW/SH),4,8,0.5
Pyke/Rek'Sai (BW/SH),Nidalee (BC/SH),4,8,0.5
Aurelion Sol/Leona (FR/MT),Jax/Ornn (FR/RU),4,8,0.5
Jax/Ornn (FR/RU),Aurelion Sol/Leona (FR/MT),4,8,0.5
Aatrox/Kayn (RU/RU),Akshan/Varus (SH/RU),4,8,0.5
Akshan/Varus (SH/RU),Aatrox/Kayn (RU/RU),4,8,0.5
Bard/Norra (BC/RU),Heimerdinger/Jayce (IO/PZ),4,8,0.5
Heimerdinger/Jayce (IO/PZ),Bard/Norra (BC/RU),4,8,0.5
Azir/Renekton (SH),Illaoi/Lucian (BW/DE),4,8,0.5
Illaoi/Lucian (BW/DE),Azir/Renekton (SH),4,8,0.5
Kayle/The Poro King (MT/RU),Maokai/Nautilus (BW/SI),4,8,0.5
Maokai/Nautilus (BW/SI),Kayle/The Poro King (MT/RU),4,8,0.5
Gnar/Nidalee (BC/SH),Teemo/Tristana (BC/DE),4,8,0.5
Teemo/Tristana (BC/DE),Gnar/Nidalee (BC/SH),4,8,0.5
Annie/Jhin (RU/NX),Jarvan IV/Renekton (DE/SH),4,8,0.5
Jarvan IV/Renekton (DE/SH),Annie/Jhin (RU/NX),4,8,0.5
Garen/Kayle (DE/MT),Jinx (BC/PZ),4,8,0.5
Jinx (BC/PZ),Garen/Kayle (DE/MT),4,8,0.5
Gnar/Neeko (FR/RU),Norra/Swain (BC/NX),4,8,0.5
Norra/Swain (BC/NX),Gnar/Neeko (FR/RU),4,8,0.5
The Poro King (RU/SI),Maokai/Nautilus (BW/SI),4,8,0.5
Maokai/Nautilus (BW/SI),The Poro King (RU/SI),4,8,0.5
Ekko/Nidalee (PZ/SH),Caitlyn/Teemo (BC/PZ),4,8,0.5
Caitlyn/Teemo (BC/PZ),Ekko/Nidalee (PZ/SH),4,8,0.5
Gnar/Neeko (FR/RU),Sejuani/Teemo (FR/PZ),4,8,0.5
Sejuani/Teemo (FR/PZ),Gnar/Neeko (FR/RU),4,8,0.5
Jack/Sett (BW/IO),Diana/Nocturne (MT/SI),4,8,0.5
Diana/Nocturne (MT/SI),Jack/Sett (BW/IO),4,8,0.5
Jarvan IV/Shen (DE/IO),Azir/Renekton (SH),4,8,0.5
Azir/Renekton (SH),Jarvan IV/Shen (DE/IO),4,8,0.5
Jack/Samira (BW/NX),Jax/Norra (BC/RU),4,8,0.5
Jax/Norra (BC/RU),Jack/Samira (BW/NX),4,8,0.5
Azir/Nasus/Renekton (SH),Azir/Neeko (RU/SH),4,8,0.5
Azir/Neeko (RU/SH),Azir/Nasus/Renekton (SH),4,8,0.5
Caitlyn/Teemo (BC/PZ),Akshan/Master Yi (IO/SH),4,8,0.5
Akshan/Master Yi (IO/SH),Caitlyn/Teemo (BC/PZ),4,8,0.5
Evelynn/Kai'Sa (RU/SH),Karma/Sett (IO/PZ),4,8,0.5
Karma/Sett (IO/PZ),Evelynn/Kai'Sa (RU/SH),4,8,0.5
Aatrox (RU/BW),Senna/Veigar (BC/SI),4,8,0.5
Senna/Veigar (BC/SI),Aatrox (RU/BW),4,8,0.5
Jarvan IV/Shen (DE/IO),Jack/Swain (BW/NX),4,8,0.5
Jack/Swain (BW/NX),Jarvan IV/Shen (DE/IO),4,8,0.5
Ekko/Nidalee (PZ/SH),Neeko (FR/RU),4,8,0.5
Neeko (FR/RU),Ekko/Nidalee (PZ/SH),4,8,0.5
Jax/Ornn (FR/RU),Heimerdinger/Nidalee (PZ/SH),4,8,0.5
Heimerdinger/Nidalee (PZ/SH),Jax/Ornn (FR/RU),4,8,0.5
Garen/Kayle (DE/MT),Senna/Veigar (BC/SI),4,8,0.5
Senna/Veigar (BC/SI),Garen/Kayle (DE/MT),4,8,0.5
Evelynn (RU/MT),Evelynn (RU/MT),4,8,0.5
Ashe/Viego (FR/SI),The Poro King (FR/RU),4,8,0.5
The Poro King (FR/RU),Ashe/Viego (FR/SI),4,8,0.5
Illaoi/Lucian (BW/DE),Evelynn (RU/MT),4,8,0.5
Evelynn (RU/MT),Illaoi/Lucian (BW/DE),4,8,0.5
Fizz/Samira (BW/NX),Garen/Jack (BW/DE),4,8,0.5
Garen/Jack (BW/DE),Fizz/Samira (BW/NX),4,8,0.5
Bard/Norra (BC/RU),Garen/Jack (BW/DE),4,8,0.5
Garen/Jack (BW/DE),Bard/Norra (BC/RU),4,8,0.5
Ekko/Jinx (PZ/SH),Heimerdinger/Norra (BC/SI),4,8,0.5
Heimerdinger/Norra (BC/SI),Ekko/Jinx (PZ/SH),4,8,0.5
Heimerdinger/Norra (BC/SI),Heimerdinger/Norra (BC/SI),4,8,0.5
Jax/Ornn (FR/RU),Fizz/Jack (BC/BW),4,8,0.5
Fizz/Jack (BC/BW),Jax/Ornn (FR/RU),4,8,0.5
Jinx (BC/PZ),Akshan/Pantheon (MT/SH),4,8,0.5
Akshan/Pantheon (MT/SH),Jinx (BC/PZ),4,8,0.5
Gnar/Nidalee (BC/SH),Nidalee/Renekton (DE/SH),4,8,0.5
Nidalee/Renekton (DE/SH),Gnar/Nidalee (BC/SH),4,8,0.5
Teemo/Yuumi (MT/PZ),Karma/Sett (IO/PZ),4,8,0.5
Karma/Sett (IO/PZ),Teemo/Yuumi (MT/PZ),4,8,0.5
Teemo (BC/PZ),Akshan/Riven/Samira (NX/SH),4,8,0.5
Akshan/Riven/Samira (NX/SH),Teemo (BC/PZ),4,8,0.5
Azir/Nasus/Renekton (SH),Gwen/Nidalee (SI/SH),4,8,0.5
Gwen/Nidalee (SI/SH),Azir/Nasus/Renekton (SH),4,8,0.5
Jack/Samira (BW/NX),Ekko/Nidalee (PZ/SH),4,8,0.5
Ekko/Nidalee (PZ/SH),Jack/Samira (BW/NX),4,8,0.5
Caitlyn/Teemo (BC/PZ),The Poro King (DE/RU),4,8,0.5
The Poro King (DE/RU),Caitlyn/Teemo (BC/PZ),4,8,0.5
Karma/Sett (IO/PZ),Aatrox/Quinn/Vayne (RU/DE),4,8,0.5
Aatrox/Quinn/Vayne (RU/DE),Karma/Sett (IO/PZ),4,8,0.5
Seraphine (BW/PZ),Jax/Ornn (FR/RU),4,8,0.5
Jax/Ornn (FR/RU),Seraphine (BW/PZ),4,8,0.5
Evelynn/Kayle (RU/MT),Evelynn/Kayle (RU/MT),4,8,0.5
Jack/Sett (BW/IO),Ryze (IO/RU),4,8,0.5
Ryze (IO/RU),Jack/Sett (BW/IO),4,8,0.5
Karma/Sett (IO/PZ),Jack/Vayne (BW/DE),4,8,0.5
Jack/Vayne (BW/DE),Karma/Sett (IO/PZ),4,8,0.5
Nasus/Veigar (SI/SH),Diana/Evelynn (RU/MT),4,8,0.5
Diana/Evelynn (RU/MT),Nasus/Veigar (SI/SH),4,8,0.5
Teemo (BC/PZ),Pantheon/Samira (MT/NX),4,8,0.5
Pantheon/Samira (MT/NX),Teemo (BC/PZ),4,8,0.5
Norra/Yuumi (BC/FR),Lissandra/Taliyah (FR/SH),4,8,0.5
Lissandra/Taliyah (FR/SH),Norra/Yuumi (BC/FR),4,8,0.5
Teemo (BC/PZ),Diana/Nocturne (MT/SI),4,8,0.5
Diana/Nocturne (MT/SI),Teemo (BC/PZ),4,8,0.5
Gnar/Nidalee (BC/SH),Aatrox/Quinn/Vayne (RU/DE),4,8,0.5
Aatrox/Quinn/Vayne (RU/DE),Gnar/Nidalee (BC/SH),4,8,0.5
Championpile (DE/SH),Maokai/Nautilus (BW/SI),4,8,0.5
Maokai/Nautilus (BW/SI),Championpile (DE/SH),4,8,0.5
Jack/Samira (BW/NX),Evelynn/Kayle (RU/MT),4,8,0.5
Evelynn/Kayle (RU/MT),Jack/Samira (BW/NX),4,8,0.5
Teemo/Tristana (BC/DE),Ashe/LeBlanc (FR/NX),4,8,0.5
Ashe/LeBlanc (FR/NX),Teemo/Tristana (BC/DE),4,8,0.5
Teemo (MT/PZ),Jack/Vayne (BW/DE),4,8,0.5
Jack/Vayne (BW/DE),Teemo (MT/PZ),4,8,0.5
Evelynn/Kai'Sa (RU/SH),Maokai/Nautilus (BW/SI),4,8,0.5
Maokai/Nautilus (BW/SI),Evelynn/Kai'Sa (RU/SH),4,8,0.5
Ashe/LeBlanc (FR/NX),Gwen/Zed (IO/SI),4,8,0.5
Gwen/Zed (IO/SI),Ashe/LeBlanc (FR/NX),4,8,0.5
Gwen/Nidalee (SI/SH),Caitlyn/Jack (BW/PZ),4,8,0.5
Caitlyn/Jack (BW/PZ),Gwen/Nidalee (SI/SH),4,8,0.5
Evelynn/Yuumi (RU/MT),Jack/Sett (BW/IO),4,8,0.5
Jack/Sett (BW/IO),Evelynn/Yuumi (RU/MT),4,8,0.5
Jack/Sett (BW/IO),Samira/Seraphine (NX/PZ),4,8,0.5
Samira/Seraphine (NX/PZ),Jack/Sett (BW/IO),4,8,0.5
Teemo (MT/PZ),Samira/Seraphine (NX/PZ),4,8,0.5
Samira/Seraphine (NX/PZ),Teemo (MT/PZ),4,8,0.5
Teemo (FR/PZ),Teemo (FR/PZ),4,8,0.5
Master Yi/Vayne (DE/IO),Aatrox/Vayne (RU/DE),4,8,0.5
Aatrox/Vayne (RU/DE),Master Yi/Vayne (DE/IO),4,8,0.5
Jax/Ornn (FR/RU),Pantheon/Samira (MT/NX),4,8,0.5
Pantheon/Samira (MT/NX),Jax/Ornn (FR/RU),4,8,0.5
Evelynn (RU/MT),Teemo (FR/PZ),4,8,0.5
Teemo (FR/PZ),Evelynn (RU/MT),4,8,0.5
Senna/Veigar (BC/SI),Sett/Viego (IO/SI),4,8,0.5
Sett/Viego (IO/SI),Senna/Veigar (BC/SI),4,8,0.5
Teemo (MT/PZ),Kayle/Leona (MT/NX),4,8,0.5
Kayle/Leona (MT/NX),Teemo (MT/PZ),4,8,0.5
Jack/Sett (BW/IO),Seraphine (BC/PZ),4,8,0.5
Seraphine (BC/PZ),Jack/Sett (BW/IO),4,8,0.5
Ashe/Senna (FR/SI),Bard/Garen (RU/DE),4,8,0.5
Bard/Garen (RU/DE),Ashe/Senna (FR/SI),4,8,0.5
Caitlyn/Teemo (FR/PZ),Gnar/Jhin (BC/RU),4,8,0.5
Gnar/Jhin (BC/RU),Caitlyn/Teemo (FR/PZ),4,8,0.5
Jax/Ornn (FR/RU),Heimerdinger/Jayce (BC/PZ),4,8,0.5
Heimerdinger/Jayce (BC/PZ),Jax/Ornn (FR/RU),4,8,0.5
Norra/Veigar (BC/SI),The Poro King (FR/RU),4,8,0.5
The Poro King (FR/RU),Norra/Veigar (BC/SI),4,8,0.5
Fizz/Samira (BW/NX),Norra/Veigar (BC/SI),4,8,0.5
Norra/Veigar (BC/SI),Fizz/Samira (BW/NX),4,8,0.5
Azir/Nasus (SI/SH),Caitlyn/Teemo (BC/PZ),4,8,0.5
Caitlyn/Teemo (BC/PZ),Azir/Nasus (SI/SH),4,8,0.5
Gnar/Neeko (FR/RU),Gwen/Renekton (SI/SH),4,8,0.5
