time,archetype_1,n,freq
2026-02-26T23:00:00Z,Nilah/Twisted Fate (BW/PZ),11,0.0251141552511416
2026-02-26T23:00:00Z,Azir/Xerath (SH),7,0.0159817351598174
2026-02-26T23:00:00Z,Morgana/Udyr (DE/FR),5,0.0114155251141553
2026-02-26T23:00:00Z,Evelynn/Kai'Sa (RU/SH),4,0.0091324200913242
2026-02-26T23:00:00Z,Janna/Nilah (BW/PZ),7,0.0159817351598174
2026-02-26T23:00:00Z,Bard/Mordekaiser (RU/SI),18,0.0410958904109589
2026-02-26T23:00:00Z,Trundle/Volibear (DE/FR),16,0.0365296803652968
2026-02-26T23:00:00Z,Nocturne/Vex (PZ/SI),11,0.0251141552511416
2026-02-26T23:00:00Z,Senna/Veigar (BC/SI),12,0.0273972602739726
2026-02-26T23:00:00Z,Jayce/Lux (DE/PZ),7,0.0159817351598174
2026-02-26T23:00:00Z,Karma/Sett (FR/IO),19,0.04337899543379
2026-02-27T00:00:00Z,Other,253,0.727011494252874
2026-02-27T00:00:00Z,Heimerdinger/Viktor (IO/PZ),13,0.0373563218390805
2026-02-27T00:00:00Z,Nilah/Twisted Fate (BW/PZ),3,0.00862068965517241
2026-02-27T00:00:00Z,Azir/Xerath (SH),6,0.0172413793103448
2026-02-27T00:00:00Z,Morgana/Udyr (DE/FR),4,0.0114942528735632
2026-02-27T00:00:00Z,Evelynn/Kai'Sa (RU/SH),2,0.00574712643678161
2026-02-27T00:00:00Z,Janna/Nilah (BW/PZ),8,0.0229885057471264
2026-02-27T00:00:00Z,Bard/Mordekaiser (RU/SI),6,0.0172413793103448
2026-02-27T00:00:00Z,Trundle/Volibear (DE/FR),14,0.0402298850574713
2026-02-27T00:00:00Z,Nocturne/Vex (PZ/SI),3,0.00862068965517241
2026-02-27T00:00:00Z,Senna/Veigar (BC/SI),9,0.0258620689655172
2026-02-27T00:00:00Z,Jayce/Lux (DE/PZ),3,0.00862068965517241
2026-02-27T00:00:00Z,Karma/Sett (FR/IO),24,0.0689655172413793
2026-02-27T01:00:00Z,Other,232,0.734177215189873
2026-02-27T01:00:00Z,Heimerdinger/Viktor (IO/PZ),10,0.0316455696202532
2026-02-27T01:00:00Z,Nilah/Twisted Fate (BW/PZ),16,0.0506329113924051
2026-02-27T01:00:00Z,Azir/Xerath (SH),2,0.00632911392405063
2026-02-27T01:00:00Z,Morgana/Udyr (DE/FR),4,0.0126582278481013
2026-02-27T01:00:00Z,Evelynn/Kai'Sa (RU/SH),7,0.0221518987341772
2026-02-27T01:00:00Z,Janna/Nilah (BW/PZ),5,0.0158227848101266
2026-02-27T01:00:00Z,Bard/Mordekaiser (RU/SI),9,0.0284810126582279
2026-02-27T01:00:00Z,Trundle/Volibear (DE/FR),10,0.0316455696202532
2026-02-27T01:00:00Z,Nocturne/Vex (PZ/SI),2,0.00632911392405063
2026-02-27T01:00:00Z,Senna/Veigar (BC/SI),2,0.00632911392405063
2026-02-27T01:00:00Z,Jayce/Lux (DE/PZ),4,0.0126582278481013
2026-02-27T01:00:00Z,Karma/Sett (FR/IO),13,0.0411392405063291
2026-02-27T02:00:00Z,Other,249,0.745508982035928
2026-02-27T02:00:00Z,Heimerdinger/Viktor (IO/PZ),5,0.0149700598802395
2026-02-27T02:00:00Z,Nilah/Twisted Fate (BW/PZ),5,0.0149700598802395
2026-02-27T02:00:00Z,Azir/Xerath (SH),2,0.00598802395209581
2026-02-27T02:00:00Z,Morgana/Udyr (DE/FR),8,0.0239520958083832
2026-02-27T02:00:00Z,Evelynn/Kai'Sa (RU/SH),1,0.0029940119760479
2026-02-27T02:00:00Z,Janna/Nilah (BW/PZ),3,0.00898203592814371
2026-02-27T02:00:00Z,Bard/Mordekaiser (RU/SI),13,0.0389221556886228
2026-02-27T02:00:00Z,Trundle/Volibear (DE/FR),12,0.0359281437125749
2026-02-27T02:00:00Z,Nocturne/Vex (PZ/SI),2,0.00598802395209581
2026-02-27T02:00:00Z,Senna/Veigar (BC/SI),10,0.029940119760479
2026-02-27T02:00:00Z,Jayce/Lux (DE/PZ),6,0.0179640718562874
2026-02-27T02:00:00Z,Karma/Sett (FR/IO),18,0.0538922155688623
2026-02-27T03:00:00Z,Other,196,0.620253164556962
2026-02-27T03:00:00Z,Heimerdinger/Viktor (IO/PZ),8,0.0253164556962025
2026-02-27T03:00:00Z,Nilah/Twisted Fate (BW/PZ),9,0.0284810126582279
2026-02-27T03:00:00Z,Azir/Xerath (SH),11,0.0348101265822785
2026-02-27T03:00:00Z,Morgana/Udyr (DE/FR),3,0.00949367088607595
2026-02-27T03:00:00Z,Evelynn/Kai'Sa (RU/SH),8,0.0253164556962025
2026-02-27T03:00:00Z,Janna/Nilah (BW/PZ),7,0.0221518987341772
2026-02-27T03:00:00Z,Bard/Mordekaiser (RU/SI),10,0.0316455696202532
