archetype_1,archetype_2,mu_win,mu_n,mu_wr
Elder Dragon (RU/FR),Elder Dragon/Galio/Morgana (RU/DE),0,1,0
Gnar/Teemo (BC/PZ),Elder Dragon/Galio/Morgana (RU/DE),0,1,0
Azir/Irelia (IO/SH),Vayne/Zed (DE/IO),0,1,0
Rumble/Sion (BC/NX),Mordekaiser/Norra (BC/SI),0,1,0
Elder Dragon/Trundle (RU/FR),Rumble/Sion (BC/NX),0,1,0
Azir/Nasus/Xerath (SH),Nilah/Twisted Fate (BW/PZ),0,1,0
Kalista/Thresh (FR/SI),Nilah/Twisted Fate (BW/PZ),0,1,0
Ezreal/Karma (IO/PZ),Nilah/Twisted Fate (BW/PZ),0,1,0
Karma/Kindred/Senna (IO/SI),Kalista/Viego (IO/SI),0,1,0
Karma/Kindred/Senna (IO/SI),Ziggs (BC/SH),0,1,0
Aphelios/Sett (IO/MT),Gwen/LeBlanc (NX/SI),0,1,0
Pyke/Rek'Sai (BW/SH),Gwen/LeBlanc (NX/SI),0,1,0
Annie/Jhin (RU/NX),Nilah/Twisted Fate (BW/PZ),0,1,0
Morgana/Viego (MT/SI),Elder Dragon/Norra/Vex (RU/BC),0,1,0
Shen/Taric (IO/MT),Elder Dragon/Norra/Vex (RU/BC),0,1,0
Udyr/Zed (FR/IO),Elder Dragon/Norra/Vex (RU/BC),0,1,0
Hecarim/Kalista (IO/SI),Nidalee/Sivir (NX/SH),0,1,0
Neeko (FR/RU),Ashe (FR/SI),0,1,0
Miss Fortune/Twisted Fate (BW/NX),Aatrox/Fiora/Vayne (RU/DE),0,1,0
Akshan (BC/SH),Aatrox/Fiora/Vayne (RU/DE),0,1,0
The Poro King (MT/RU),Nami/Samira (BW/NX),0,1,0
Lissandra/Trundle (FR/IO),Taliyah/Zilean (IO/SH),0,1,0
Elder Dragon/Norra (RU/BC),Elder Dragon (RU/FR),0,1,0
Braum/Kayle (FR/MT),Nami (BW/SI),0,1,0
Hecarim/Lucian (DE/SI),Kayle/Zed (IO/MT),0,1,0
Illaoi/Morgana/Tahm Kench (BW/DE),Seraphine/Sett (IO/PZ),0,1,0
Elder Dragon (RU/FR),Seraphine/Sett (IO/PZ),0,1,0
Volibear (FR/IO),Seraphine/Sett (IO/PZ),0,1,0
Ezreal/Karma (IO/PZ),Elder Dragon/Galio/Morgana (RU/DE),0,1,0
Gwen/LeBlanc (NX/SI),Seraphine/Sett (IO/PZ),0,1,0
Championpile (PZ/SI),Seraphine/Sett (IO/PZ),0,1,0
Azir/Xerath (SH),Seraphine/Sett (IO/PZ),0,1,0
Akshan (FR/SH),Seraphine/Sett (IO/PZ),0,1,0
Pyke/Rek'Sai (BW/SH),Akshan (BC/SH),0,1,0
Yuumi/Zoe (FR/MT),The Poro King (MT/RU),0,1,0
Lillia (FR/IO),Elder Dragon (RU/FR),0,1,0
Braum (FR/MT),Nilah/Twisted Fate (BW/PZ),0,1,0
Nilah/Twisted Fate (BW/PZ),Gwen/Zed (IO/SI),0,1,0
Nilah/Twisted Fate (BW/PZ),Aphelios/Ezreal (MT/PZ),0,1,0
Gwen/Irelia (IO/SI),Malphite/Yasuo (IO/MT),0,1,0
Maokai/Nautilus (BW/SI),The Poro King (RU/SI),0,1,0
Aurelion Sol/Elder Dragon (RU/MT),Ezreal/Karma (IO/PZ),0,1,0
Annie/Gwen (NX/SI),Elder Dragon/Volibear (RU/FR),0,1,0
Norra/Swain (BC/NX),Mordekaiser/Volibear (FR/SI),0,1,0
Aphelios/Viktor (MT/PZ),Mordekaiser/Volibear (FR/SI),0,1,0
Heimerdinger/Viktor (IO/PZ),Jinx/Rumble (BC/PZ),0,1,0
Braum/Kayle (FR/MT),Braum/Norra (BC/FR),0,1,0
Renekton/Sivir (BC/SH),Gnar/Nidalee (BC/SH),0,1,0
Norra (BC/SI),Yuumi (FR/MT),0,1,0
Yuumi (FR/MT),Braum/Zoe (FR/MT),0,1,0
Bard (RU/SI),Leona/Yasuo (IO/MT),0,1,0
Hecarim/Zed (IO/SI),Zoe (FR/MT),0,1,0
Evelynn/Kai'Sa (RU/SH),Karma/Sett (IO/SI),0,1,0
Nilah/Twisted Fate (BW/PZ),Lissandra/Trundle (FR/IO),0,1,0
Elder Dragon/Trundle (RU/FR),Nilah/Twisted Fate (BW/PZ),0,1,0
Kayle/Zed (IO/MT),Nilah/Twisted Fate (BW/PZ),0,1,0
Akshan/Master Yi (IO/SH),Ashe (FR/SI),0,1,0
Norra/Teemo (BC/PZ),Braum/Kayle (FR/MT),0,1,0
Elder Dragon/Morgana/Shyvana (RU/DE),Gnar/Nidalee (BC/SH),0,1,0
Janna (DE/PZ),Elder Dragon/Morgana/Shyvana (RU/DE),0,1,0
Galio/Poppy (DE/FR),Gwen/LeBlanc (NX/SI),0,1,0
Aurelion Sol/Shyvana (DE/MT),Viktor/Zoe (MT/PZ),0,1,0
Jinx/Rumble (BC/PZ),Viktor/Zoe (MT/PZ),0,1,0
Jax/Ornn (FR/RU),Nocturne (SI),0,1,0
Elder Dragon/Jarvan IV (RU/DE),Lissandra/Trundle (FR/IO),0,1,0
Elder Dragon/Volibear (RU/FR),Elder Dragon/Jarvan IV (RU/DE),0,1,0
Garen/Udyr (DE/FR),Nocturne (SI),0,1,0
Annie/Swain (BW/NX),Ezreal/Seraphine (IO/PZ),0,1,0
Kalista/Nasus (SI/SH),Maokai/Nautilus (BW/SI),0,1,0
Anivia/Ashe (FR/SI),Jinx/Nilah (BW/PZ),0,1,0
Bard/Braum (RU/FR),Shyvana (DE/MT),0,1,0
Pyke/Rek'Sai (BW/SH),Katarina/Yasuo (IO/NX),0,1,0
Azir/Nasus/Xerath (SH),Katarina/Yasuo (IO/NX),0,1,0
Katarina/Yasuo (IO/NX),Evelynn/Kai'Sa (RU/SH),0,1,0
Malphite/Yasuo (IO/MT),Lissandra/Trundle (FR/IO),0,1,0
Azir/Xerath (SH),Taliyah/Zilean (IO/SH),0,1,0
Ziggs (BC/SH),Taliyah/Zilean (IO/SH),0,1,0
Yasuo (FR/IO),Nilah/Twisted Fate (BW/PZ),0,1,0
Janna/Jayce (MT/PZ),Ekko/Jinx (PZ/SH),0,1,0
Poppy/Ziggs (BC/NX),Ekko/Jinx (PZ/SH),0,1,0
Norra (BC/SI),Jinx/Nilah (BW/PZ),0,1,0
Nilah/The Poro King (BW/RU),Jinx/Nilah (BW/PZ),0,1,0
Bard (RU/SI),Gnar/Neeko (FR/RU),0,1,0
Ekko/Janna (FR/PZ),Gnar/Neeko (FR/RU),0,1,0
Braum/Yuumi/Zoe (FR/MT),Pyke/Rek'Sai (BW/SH),0,1,0
Kalista (SI),Garen (DE/SI),0,1,0
Gangplank/Sejuani (BW/FR),Nilah/Twisted Fate (BW/PZ),0,1,0
Nilah/Twisted Fate (BW/PZ),Elder Dragon/Morgana/Shyvana (RU/DE),0,1,0
Nilah/Twisted Fate (BW/PZ),Fiora/Pantheon (DE/MT),0,1,0
Azir/Irelia (IO/SH),Kayle/Leona (DE/MT),0,1,0
Braum/Elder Dragon/Trundle (RU/FR),Azir/Irelia (IO/SH),0,1,0
Championpile (PZ/SI),Azir/Xerath (SH),0,1,0
Annie/Jhin (RU/NX),Championpile (PZ/SI),0,1,0
Braum/Elder Dragon/Trundle (RU/FR),Annie/Jhin (RU/NX),0,1,0
Fizz/Samira (BW/NX),Sejuani (BW/FR),0,1,0
Pyke/Rek'Sai (BW/SH),Fizz/Samira (BW/NX),0,1,0
Pantheon/Shyvana (DE/MT),Pyke/Rek'Sai (BW/SH),0,1,0
Championless (BC/SH),Trundle/Vi (FR/PZ),0,1,0
Annie/Gwen (NX/SI),Lillia/Xerath (IO/SH),0,1,0
Caitlyn/Teemo (FR/PZ),Lillia/Xerath (IO/SH),0,1,0
Mordekaiser (PZ/SI),Annie/Gwen/Swain (NX/SI),0,1,0
Evelynn/Viego (RU/SI),Fizz/Teemo (BC/SH),0,1,0
Evelynn/Viego (RU/SI),Sejuani/Teemo (FR/PZ),0,1,0
Aurelion Sol/Teemo (BC/MT),Braum/Vladimir (FR/NX),0,1,0
Fizz/Teemo (BC/SH),Annie/Jhin (RU/NX),0,1,0
Elder Dragon (RU/FR),Fizz/Teemo (BC/SH),0,1,0
Maokai/Nautilus (BW/SI),Fizz/Teemo (BC/SH),0,1,0
Kayle/Zed (IO/MT),Fizz/Teemo (BC/SH),0,1,0
Gwen/Vayne (DE/SI),Fizz/Teemo (BC/SH),0,1,0
Jack/Sett (BW/IO),Fizz/Teemo (BC/SH),0,1,0
Elder Dragon/Volibear (RU/FR),Fizz/Teemo (BC/SH),0,1,0
Braum/Kayle (FR/MT),The Poro King (MT/RU),0,1,0
Evelynn/Kai'Sa (RU/SH),Braum/Kayle (FR/MT),0,1,0
Diana/Zoe (FR/MT),Braum/Kayle (FR/MT),0,1,0
Taliyah/Zilean (IO/SH),Fizz/Samira (BW/NX),0,1,0
Championpile (NX/PZ),Fizz/Samira (BW/NX),0,1,0
Annie/Jhin (RU/NX),Kalista/Nasus (SI/SH),0,1,0
Lux: Illuminated (DE/IO),Braum/The Poro King (FR/RU),0,1,0
Kayle (FR/MT),Lux: Illuminated (DE/IO),0,1,0
Garen/Shyvana (DE/MT),Lux: Illuminated (DE/IO),0,1,0
Illaoi/Swain (BW/NX),Hecarim/Zed (IO/SI),0,1,0
Braum/Elder Dragon/Udyr (RU/FR),Azir/Irelia (IO/SH),0,1,0
Ashe/Fiora (DE/FR),Braum/Vladimir (FR/NX),0,1,0
Evelynn/Kai'Sa (RU/SH),Kalista/Nocturne (NX/SI),0,1,0
The Poro King (IO/RU),Evelynn/Kai'Sa (RU/SH),0,1,0
Janna (FR/PZ),Evelynn/Kai'Sa (RU/SH),0,1,0
Janna/Zoe (MT/PZ),Gnar/Nidalee (BC/SH),0,1,0
Braum/Vladimir (FR/NX),Janna/Zoe (MT/PZ),0,1,0
Bard/Braum (RU/FR),Janna/Zoe (MT/PZ),0,1,0
Senna/Thresh (MT/SI),Akshan/Varus (SH/RU),0,1,0
Akshan/Varus (SH/RU),Nilah/Twisted Fate (BW/PZ),0,1,0
Bard/Sejuani (RU/FR),Braum/Zoe (FR/MT),0,1,0
Elder Dragon/Udyr (RU/FR),Pyke/Rek'Sai (BW/SH),0,1,0
Akshan/Master Yi (IO/SH),Galio/Jarvan IV (DE/PZ),0,1,0
Gnar/Nidalee (BC/SH),Evelynn/Norra (BC/RU),0,1,0
Kayle/Yuumi (IO/MT),Gnar/Nidalee (BC/SH),0,1,0
