archetype_1,archetype_2,mu_win,mu_n,mu_wr
Nasus/Renekton (SH),Maokai (BW/SI),10,19,0.526315789473684
Garen (DE/SH),Senna/Veigar (BC/SI),10,19,0.526315789473684
Championless (BC/SI),Morgana/Udyr (DE/FR),10,19,0.526315789473684
Maokai/Nautilus (BW/SI),Rumble/Vayne (DE/NX),10,19,0.526315789473684
Championless (SI),Akshan/Morgana (DE/SH),10,19,0.526315789473684
Kayle (BW/MT),Gnar/Neeko (FR/RU),10,19,0.526315789473684
Nasus (SI/SH),Senna/Veigar (BC/SI),10,19,0.526315789473684
Kayle (BW/MT),Aphelios/Yasuo (IO/MT),10,19,0.526315789473684
Darius/Gwen (NX/SI),Morgana/Udyr (DE/FR),10,19,0.526315789473684
Ashe (FR/PZ),Maokai (BW/SI),10,19,0.526315789473684
Maokai (BW/SI),Nasus/Renekton (SH),9,19,0.473684210526316
Senna/Veigar (BC/SI),Garen (DE/SH),9,19,0.473684210526316
Morgana/Udyr (DE/FR),Championless (BC/SI),9,19,0.473684210526316
Rumble/Vayne (DE/NX),Maokai/Nautilus (BW/SI),9,19,0.473684210526316
Akshan/Morgana (DE/SH),Championless (SI),9,19,0.473684210526316
Gnar/Neeko (FR/RU),Kayle (BW/MT),9,19,0.473684210526316
Senna/Veigar (BC/SI),Nasus (SI/SH),9,19,0.473684210526316
Aphelios/Yasuo (IO/MT),Kayle (BW/MT),9,19,0.473684210526316
Morgana/Udyr (DE/FR),Darius/Gwen (NX/SI),9,19,0.473684210526316
Maokai (BW/SI),Ashe (FR/PZ),9,19,0.473684210526316
Lee Sin/Viktor (IO/PZ),Ashe/LeBlanc (FR/NX),113,230,0.491304347826087
Ashe/LeBlanc (FR/NX),Lee Sin/Viktor (IO/PZ),117,230,0.508695652173913
Jax/Tristana (BC/RU),Lee Sin/Viktor (IO/PZ),0,2,0
Gangplank/Sejuani (BW/FR),Janna/Sett (IO/PZ),0,2,0
Janna/Sett (IO/PZ),Rumble/Vayne (DE/NX),0,2,0
Akshan/Morgana (DE/SH),Akshan/Renekton (SH),0,2,0
Akshan/Renekton (SH),Braum/Galio (DE/FR),0,2,0
Darius/Morgana (MT/NX),Jayce/Lux (DE/PZ),0,2,0
Aatrox/Morgana (RU/DE),Gnar/Sejuani (FR/NX),0,2,0
Aatrox/Morgana (RU/DE),Kai'Sa/Sivir (DE/SH),0,2,0
Senna (PZ/SI),Garen/Taric (DE/MT),0,2,0
Championless (PZ/SH),Morgana/Udyr (DE/FR),0,2,0
Championless (BC/IO),Renekton/Sejuani (FR/SH),0,2,0
Championless (PZ/SI),Renekton/Sejuani (FR/SH),0,2,0
Rumble (NX/SH),Championless (PZ/SI),0,2,0
Nidalee (BC/SH),Darius/Yasuo (IO/NX),0,2,0
Akshan/Varus (SH/RU),Darius/Yasuo (IO/NX),0,2,0
Akshan/Gnar (BC/SH),Morgana/Udyr (DE/FR),0,2,0
Aphelios/Viktor (MT/PZ),Neeko (BC/RU),0,2,0
Championless (PZ/SI),Poppy (BC/DE),0,2,0
Akshan/Ornn (FR/SH),Neeko/Poppy (DE/RU),0,2,0
Akshan/Gnar (BC/SH),Senna/Veigar (BC/SI),0,2,0
Akshan (IO/SH),LeBlanc/Ornn (FR/NX),0,2,0
Akshan/Gnar (BC/SH),Jayce/Lux (DE/PZ),0,2,0
Gnar/Sejuani (FR/NX),Rumble/Sion (BC/NX),0,2,0
Braum/Galio (DE/FR),Aphelios/Gnar (BC/MT),0,2,0
Garen/Poppy (BW/DE),Maokai/Nautilus (BW/SI),0,2,0
LeBlanc/Sivir (NX/SH),Lulu/Neeko (BC/RU),0,2,0
Poppy/Vayne (DE/PZ),Malphite/Yasuo (IO/MT),0,2,0
Poppy/Taric (DE/MT),Gwen/Kalista (SI),0,2,0
Darius/Morgana (MT/NX),Kayle (BW/MT),0,2,0
Lulu/Tristana (BC/PZ),Gnar/Sejuani (FR/NX),0,2,0
Jayce (PZ/SI),Aatrox (RU/BW),0,2,0
Morgana/Udyr (FR/MT),Jack/Sett (BW/IO),0,2,0
Akshan (IO/SH),Galio/Morgana (DE/MT),0,2,0
Jack/Sett (BW/IO),LeBlanc/Ornn (FR/NX),0,2,0
Championless (BC/SI),Aatrox (RU/BW),0,2,0
LeBlanc/Ornn (FR/NX),Championless (BC/SI),0,2,0
Championless (BC/SI),Poppy (BC/DE),0,2,0
Malphite/Yasuo (IO/MT),Jayce (PZ/SI),0,2,0
Garen/Poppy (BC/DE),Morgana/Udyr (DE/FR),0,2,0
Nasus/Renekton (SH),Darius/Gangplank (BW/NX),0,2,0
Janna (BC/PZ),Braum/Vladimir (FR/NX),0,2,0
Garen (DE/SH),Janna/Sett (IO/PZ),0,2,0
Garen/Poppy (BW/DE),Gnar/Nidalee (BC/SH),0,2,0
Janna (IO/PZ),Lillia (FR/IO),0,2,0
Jayce/Morgana (MT/PZ),Galio/Udyr (DE/FR),0,2,0
Poppy (BC/DE),Kayle (BW/MT),0,2,0
Kayn/Vayne (DE/RU),Kayle (BW/MT),0,2,0
Senna (PZ/SI),Gwen/Kalista (NX/SI),0,2,0
Darius/Morgana (MT/NX),Championless (PZ/SI),0,2,0
Akshan (IO/SH),Championless (PZ/SI),0,2,0
