archetype_1,archetype_2,mu_win,mu_n,mu_wr,ci,ok_ci,direction,mirror,playrate_1,playrate_2
Norra/Zoe (BC/MT),Karma/Master Yi (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000451036056352976,0.0080257886498103
Norra/Zoe (BC/MT),Elise/Twisted Fate (BW/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000451036056352976,0.0034888965535539
Norra/Zoe (BC/MT),Aurelion Sol/Trundle (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000451036056352976,0.00234804064630814
Karma/Trundle (FR/IO),Jinx/Rumble (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00173781539359529,0.000159189196359874
Viktor/Zoe (MT/PZ),Karma/Trundle (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0012204505054257,0.00173781539359529
Karma/Trundle (FR/IO),Master Yi/Varus (IO/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00173781539359529,0.000119391897269905
Garen (DE/IO),Karma/Master Yi (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000291846859993102,0.0080257886498103
Elise/Vi (PZ/SI),Garen (DE/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000106126130906582,0.000291846859993102
Garen (DE/IO),Heimerdinger/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000291846859993102,0.0462577273089066
Garen (DE/IO),Irelia/Miss Fortune (BW/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000291846859993102,0.000225518028176488
Twisted Fate/Viktor (BW/PZ),Heimerdinger/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000132657663633228,0.0462577273089066
Lucian/Miss Fortune (BW/DE),Heimerdinger/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000318378392719747,0.0462577273089066
Elise/Vi (PZ/SI),Evelynn/Kai'Sa (RU/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000106126130906582,0.0273142129420817
Ezreal/Swain (NX/PZ),Elise (FR/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000318378392719747,0.00196333342177178
Annie/Swain (NX/PZ),Akshan/Udyr (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.00033164415908307
Aurelion Sol/Trundle (FR/MT),Akshan/Udyr (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00234804064630814,0.00033164415908307
Elise/Vi (PZ/SI),Akshan/Udyr (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000106126130906582,0.00033164415908307
Teemo/Tristana (BC/PZ),Aphelios/Viktor (MT/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000198986495449842,0.00156536043087209
Seraphine/Viktor (IO/PZ),Karma/Trundle (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00330317582446738,0.00173781539359529
Gwen/Sion (NX/SI),Akshan (PZ/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000530630654532912,0.00084900904725266
Master Yi/Rumble (IO/NX),Akshan (PZ/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000278581093629779,0.00084900904725266
Kalista/Nocturne (SI),Aurelion Sol/Shyvana (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00364808574991377,0.000888806346342628
Elise/Vi (PZ/SI),Karma/Trundle (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000106126130906582,0.00173781539359529
Twisted Fate/Viktor (BW/PZ),Garen/Jarvan IV (DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000132657663633228,0.0532753177151044
Championpile (PZ/SH),Aurelion Sol/Shyvana (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000397972990899684,0.000888806346342628
Lucian/Miss Fortune (BW/DE),Ryze (IO/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000318378392719747,0.0364675917327744
Ryze (IO/RU),Illaoi/Yuumi (BW/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0364675917327744,0.000252049560903133
Rumble/Sion (BC/NX),Jax/Ornn (FR/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000557162187259558,0.00784006792072378
Akshan/Varus (SH/RU),Lucian/Miss Fortune (BW/DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0103340319970285,0.000318378392719747
Senna/Veigar (BC/SI),Elise (FR/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00660635164893476,0.00196333342177178
Evelynn/Kai'Sa (RU/SH),Fizz/Miss Fortune/Twisted Fate (BC/BW),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0273142129420817,0.000198986495449842
Karma/Seraphine/Viktor (IO/PZ),Fizz/Miss Fortune/Twisted Fate (BC/BW),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000583693719986204,0.000198986495449842
Elise/Twisted Fate (BW/SI),Karma/Trundle (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0034888965535539,0.00173781539359529
Aphelios/Zoe (MT/PZ),Senna/Veigar (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000305112626356425,0.00660635164893476
Aurelion Sol/Shyvana (DE/MT),Jinx/Rumble (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000888806346342628,0.000159189196359874
Aurelion Sol/Shyvana (DE/MT),Garen/Jarvan IV (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000888806346342628,0.000623491019076172
Braum/Zoe (FR/MT),Caitlyn/Teemo (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000344909925446393,0.009657477912499
Braum/Zoe (FR/MT),Garen/Jarvan IV (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000344909925446393,0.000623491019076172
Lucian/Miss Fortune (BW/DE),Braum/Zoe (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000318378392719747,0.000344909925446393
Master Yi/Varus (IO/RU),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000119391897269905,0.0100421851370354
Lucian/Miss Fortune (BW/DE),Aurelion Sol/Trundle (FR/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000318378392719747,0.00234804064630814
Elise/Vi (PZ/SI),Norra/Seraphine (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000106126130906582,0.0000265315327266456
Kayle/Leona (MT/NX),Jayce (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0299673662147462,0.0000265315327266456
Braum/Zilean (FR/SH),Nasus/Thresh (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000397972990899684,0.00192353612268181
Annie/Swain (NX/PZ),Heimerdinger/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.0462577273089066
Gwen/Riven (NX/SI),Illaoi/Udyr (BW/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00033164415908307,0.000119391897269905
Master Yi/Rumble (IO/NX),Bard/Norra (BC/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000278581093629779,0.00567774800350216
Garen/Jarvan IV (DE/FR),Ezreal/Seraphine (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000623491019076172,0.00563795070441219
Garen/Jarvan IV (DE/FR),Azir/Xerath (SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000623491019076172,0.00935236528614258
Lissandra/Trundle (FR/IO),Seraphine/Viktor (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00278581093629779,0.000650022551802818
Teemo/Tristana (BC/PZ),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000198986495449842,0.0140086492796689
Fizz/Twisted Fate (BW/MT),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000185720729086519,0.0140086492796689
Annie/Swain (NX/PZ),Karma/Seraphine/Viktor (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.000583693719986204
Jarvan IV/Shen (DE/IO),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000344909925446393,0.00112759014088244
Jayce/Kalista (PZ/SI),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000132657663633228,0.0140086492796689
Karma/Master Yi (FR/IO),Jayce/Kalista (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0080257886498103,0.000132657663633228
Jayce/Kalista (PZ/SI),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000132657663633228,0.00969727521158897
Championless (PZ/SI),Jayce/Kalista (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00173781539359529,0.000132657663633228
Aurelion Sol/Shyvana (DE/MT),Jayce/Kalista (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000888806346342628,0.000132657663633228
Elise/Viego (NX/SI),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000451036056352976,0.0299673662147462
Jayce/Lux (DE/PZ),Elise/Viego (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0676288769202197,0.000451036056352976
Championpile (FR/SH),Elise/Viego (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00156536043087209,0.000451036056352976
Evelynn/Kai'Sa (RU/SH),Elise/Viego (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0273142129420817,0.000451036056352976
Garen (DE/PZ),Heimerdinger/Jayce (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000530630654532912,0.0462577273089066
Aphelios/Viktor (MT/PZ),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00156536043087209,0.00969727521158897
Championless (PZ/SI),Senna/Veigar (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00173781539359529,0.00660635164893476
Seraphine/Viktor (BC/PZ),Garen/Jarvan IV (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000650022551802818,0.000623491019076172
Seraphine/Viktor (BC/PZ),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000650022551802818,0.0299673662147462
Championless (PZ/SI),Gwen/Irelia (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00173781539359529,0.00202966225358839
Annie/Ezreal (NX/PZ),Elise/Vi (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0100421851370354,0.000106126130906582
Elise/Viego (NX/SI),Annie/Jhin (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000451036056352976,0.00969727521158897
Illaoi/Udyr (BW/FR),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000119391897269905,0.0676288769202197
Nami/Twisted Fate (BC/BW),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000106126130906582,0.0676288769202197
Anivia (FR/SI),Aurelion Sol/Shyvana (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00582367143349871,0.000888806346342628
Jinx/Rumble (BC/PZ),Ryze (IO/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000159189196359874,0.0364675917327744
Ornn/Udyr (FR/SH),Karma (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000530630654532912,0.000543896420896235
Ornn/Udyr (FR/SH),Kalista/Nocturne (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000530630654532912,0.0140086492796689
Rumble/Vayne (DE/NX),Ornn/Trundle (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00396646414263352,0.000623491019076172
Jarvan IV/Shyvana (DE/MT),Taliyah/Ziggs (BC/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000663288318166141,0.0167811944496034
Annie/Ezreal (NX/PZ),Aurelion Sol/Shyvana (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0100421851370354,0.000888806346342628
Darius (FR/NX),Kayn/Riven (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00484200472261283,0.0000530630654532912
Kalista/Shyvana (DE/SI),Evelynn/Norra (BC/RU),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000397972990899684,0.00161842349632538
Braum/Zoe (FR/MT),Trundle (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000344909925446393,0.00200313072086174
Annie/Ezreal (NX/PZ),Elise/Viego (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0100421851370354,0.000451036056352976
Lissandra/Trundle (FR/IO),Kalista/Viego (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00278581093629779,0.00033164415908307
Seraphine/Viktor (IO/PZ),Nasus/Thresh (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00330317582446738,0.00192353612268181
Annie/Swain (NX/PZ),Karma/Viktor (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.00155209466450877
Annie/Swain (NX/PZ),Fiora/Garen (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.000106126130906582
Norra/Zoe (BC/MT),Miss Fortune/Quinn (BW/DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000451036056352976,0.00799925711708366
Karma/Master Yi (IO/SI),Norra/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0055848876389589,0.000451036056352976
Jayce/Kalista (PZ/SI),Karma/Master Yi (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000132657663633228,0.0055848876389589
Norra/Viego (BC/SI),Kayn/Riven (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00241436947812475,0.0000530630654532912
Kalista/Nocturne (NX/SI),Kayn/Riven (RU/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0140086492796689,0.0000530630654532912
Senna/Veigar (BC/SI),Garen (DE/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00660635164893476,0.000291846859993102
Rumble/Vayne (DE/NX),Garen (DE/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00396646414263352,0.000291846859993102
Championless (PZ/SI),Akshan/Udyr (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00173781539359529,0.00033164415908307
Akshan/Udyr (FR/SH),Darius (FR/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00033164415908307,0.00484200472261283
Akshan/Udyr (FR/SH),Viktor (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00033164415908307,0.000437770289989653
Karma/Master Yi (FR/IO),Heimerdinger/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0080257886498103,0.00106126130906583
Ezreal/Seraphine (PZ/SI),Norra/Viego (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00176434692632193,0.00241436947812475
Seraphine/Viktor (BC/PZ),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000650022551802818,0.0100421851370354
Seraphine/Viktor (BC/PZ),Karma/Seraphine/Viktor (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000650022551802818,0.000583693719986204
Seraphine/Viktor (BC/PZ),Nasus/Thresh (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000650022551802818,0.00192353612268181
Kayle/Udyr (FR/MT),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000265315327266456,0.0299673662147462
Fiora/Garen (DE/MT),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000106126130906582,0.0299673662147462
Illaoi/Udyr (BW/FR),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000119391897269905,0.0299673662147462
Kayle/Leona (MT/NX),Draven/Katarina (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0299673662147462,0.0000397972990899684
Galio/Kindred (DE/SI),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000530630654532912,0.0299673662147462
Kalista/Nocturne (NX/SI),Kalista/Viego (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0140086492796689,0.00033164415908307
Garen/Jarvan IV (DE),Annie/Senna (NX/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0532753177151044,0.000477567589079621
Taliyah/Ziggs (BC/SH),Miss Fortune/Viktor (BW/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0167811944496034,0.0000397972990899684
Miss Fortune/Viktor (BW/PZ),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000397972990899684,0.0100421851370354
Evelynn/Renekton (RU/SH),Fiora/Garen (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00614204982621846,0.000106126130906582
Trundle (FR/PZ),Lissandra/Trundle (FR/IO),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00200313072086174,0.00278581093629779
Annie/Senna (NX/SI),Garen/Jarvan IV (DE/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000477567589079621,0.000623491019076172
Miss Fortune/Quinn (BW/DE),Rumble/Vayne (DE/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00799925711708366,0.00396646414263352
Miss Fortune/Viktor (BW/PZ),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000397972990899684,0.0676288769202197
Annie/Swain (NX/PZ),Ezreal/Seraphine (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.00176434692632193
Trundle/Tryndamere (FR/IO),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0057573426016821,0.0100421851370354
Swain/Twisted Fate (BW/NX),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00165822079541535,0.0100421851370354
Fiora/Garen (DE/MT),Annie/Ezreal (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000106126130906582,0.0100421851370354
Akshan/Varus (SH/RU),Fizz/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0103340319970285,0.000265315327266456
Garen/Jarvan IV (DE/FR),Renekton/Udyr (FR/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000623491019076172,0.0000530630654532912
Azir/Xerath (SH),Fizz/Norra (BC/BW),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00935236528614258,0.0000795945981799369
Kalista/Nocturne (NX/SI),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0140086492796689,0.00112759014088244
Anivia (FR/SI),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00582367143349871,0.00112759014088244
Annie/Swain (NX/PZ),Gwen/Irelia (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.00202966225358839
Katarina/Yasuo (IO/NX),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00119391897269905,0.00112759014088244
Renekton/Udyr (FR/SH),Aphelios/Diana (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000530630654532912,0.000119391897269905
Aurelion Sol/Malphite (MT/SH),Anivia (FR/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000145923429996551,0.00582367143349871
Kayn/Riven (RU/NX),Garen/Jarvan IV (DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000530630654532912,0.0532753177151044
Bard/Norra (BC/RU),Ezreal/Karma (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00567774800350216,0.00229497758085485
Garen (DE),Garen/Jarvan IV (BW/DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00769414449072723,0.000252049560903133
Senna/Veigar (BC/SI),Aphelios/Viktor (MT/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00660635164893476,0.00156536043087209
Fizz/Zoe (BC/MT),Gangplank/Sejuani (BW/FR),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000265315327266456,0.0107850680533814
Garen/Jarvan IV (DE),Fizz/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0532753177151044,0.000265315327266456
Evelynn/Kai'Sa (RU/SH),Fizz/Zoe (BC/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0273142129420817,0.000265315327266456
Ezreal/Karma (IO/PZ),Championless (PZ/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00229497758085485,0.00173781539359529
Teemo/Zoe (BC/MT),Maokai/Nautilus (BW/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00263988750630124,0.00707065347165106
Teemo/Tristana (BC/SI),Seraphine/Viktor (BC/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00173781539359529,0.000650022551802818
Fizz/Norra (BC/BW),Garen/Jarvan IV (DE),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000795945981799369,0.0532753177151044
Rumble/Vayne (DE/NX),Fizz/Norra (BC/BW),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00396646414263352,0.0000795945981799369
Aphelios/Viktor (MT/PZ),Hecarim/Zed (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00156536043087209,0.00610225252712849
Aphelios/Viktor (MT/PZ),Trundle (FR/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00156536043087209,0.00200313072086174
Darius (FR/NX),Rumble/Vayne (DE/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00484200472261283,0.00396646414263352
Trundle (FR/PZ),Rumble/Vayne (DE/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00200313072086174,0.00396646414263352
Karma (FR/IO),Rumble/Vayne (DE/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000543896420896235,0.00396646414263352
Annie/Swain (NX/PZ),Azir/Xerath (SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.00935236528614258
Jax (BC/RU),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000132657663633228,0.00112759014088244
Annie/Swain (NX/PZ),Karma/Master Yi (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.0055848876389589
Annie/Swain (NX/PZ),Kayle/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00112759014088244,0.0299673662147462
Pantheon/Varus (MT/RU),Ezreal/Karma (IO/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00114085590724576,0.00229497758085485
Aurelion Sol (FR/MT),Gwen/Sivir (SI/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000318378392719747,0.0000265315327266456
Gwen/Katarina (NX/SI),Akshan/Lee Sin (IO/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00811864901435356,0.00163168926268871
Evelynn/Viego (RU/SI),LeBlanc/Sivir (NX/SH),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0171393701414131,0.000941869411795919
Viego (MT/SI),Jayce/Lux (DE/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0000265315327266456,0.0676288769202197
Gwen/Zed (IO/SI),Aphelios/Leona (MT/NX),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00148576583269215,0.000928603645432597
LeBlanc/Sivir (NX/SH),Annie/Swain (NX/PZ),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000941869411795919,0.00112759014088244
Evelynn/Lucian (DE/RU),Garen (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.0172852935714096,0.000504099121806267
Jax/Tristana (BC/RU),Senna/Veigar (BC/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.000238783794539811,0.00660635164893476
Trundle (FR/PZ),Fiora/Garen (DE/MT),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00200313072086174,0.000106126130906582
Teemo/Tristana (BC/SI),Gwen/Irelia (IO/SI),0,1,0,(0.0% - 97.5%),FALSE,NEG,No,0.00173781539359529,0.00202966225358839
