archetype_1,archetype_2,mu_win,mu_n,mu_wr
Gnar/Sejuani (DE/FR),Heimerdinger/Jayce (PZ/SI),1,1,1
Akshan/Pantheon (MT/SH),Gnar/Sejuani (DE/FR),1,1,1
Ashe/LeBlanc (FR/NX),Galio/Jarvan IV (DE/MT),1,1,1
Ashe/LeBlanc (FR/NX),Fizz/Seraphine (BC/PZ),1,1,1
Nasus/Veigar (SI/SH),Aurelion Sol (IO/MT),1,1,1
Aatrox/Akshan (RU/SH),Aurelion Sol/Leona (FR/MT),1,1,1
Maokai (BW/SI),Aatrox/Akshan (RU/SH),1,1,1
Aurelion Sol/Yuumi (MT/SI),Gnar/Nidalee (BC/SH),1,1,1
Teemo/Yuumi (MT/PZ),Heimerdinger/Norra (BC/PZ),1,1,1
Norra/Yuumi (BC/MT),Norra (BC/SI),1,1,1
Ekko/Jinx (PZ/SH),Ekko/Nami (BW/PZ),1,1,1
Gnar/Neeko (FR/RU),Jayce/Norra (BC/PZ),1,1,1
Jax/Varus (RU/RU),Gnar/Neeko (FR/RU),1,1,1
Gwen/Riven (NX/SI),Annie/Gwen (NX/SI),1,1,1
Annie/Gwen (NX/SI),Aurelion Sol/Shyvana (DE/MT),1,1,1
Jhin/Norra (BC/RU),Jax/Lucian (DE/RU),1,1,1
Norra/Teemo (BC/FR),Gwen/Jax (RU/SI),1,1,1
Heimerdinger/Jayce (MT/PZ),Gwen/Jax (RU/SI),1,1,1
Nasus/Veigar (SI/SH),Gwen/Jax (RU/SI),1,1,1
Kayle/The Poro King (MT/RU),Sett/Viego (IO/SI),1,1,1
Gnar/Nidalee (FR/SH),Gwen/Quinn (DE/SI),1,1,1
Galio/Lissandra (DE/FR),Akshan/Master Yi (IO/SH),1,1,1
Malphite/Taliyah (MT/SH),Master Yi/Seraphine (IO/PZ),1,1,1
Malphite/Taliyah (MT/SH),Aurelion Sol/Lissandra (FR/MT),1,1,1
Malphite/Taliyah (MT/SH),Kalista (BC/SI),1,1,1
Jinx/Kennen (BC/PZ),Garen/Kayle (DE/MT),1,1,1
Aurelion Sol/Leona (FR/MT),Fizz/Kennen (BW/IO),1,1,1
Senna/Veigar (BC/SI),Akshan/Nidalee/Pantheon (MT/SH),1,1,1
Quinn/Riven (DE/NX),Akshan/Nidalee/Pantheon (MT/SH),1,1,1
Aurelion Sol (FR/MT),Azir/Kennen (IO/SH),1,1,1
Azir/Kennen (IO/SH),Pyke/Rek'Sai (BW/SH),1,1,1
Norra/Viego (BC/SI),Fizz/Kennen (BW/IO),1,1,1
Nasus/Nidalee (SI/SH),Aatrox/Kayn (RU/RU),1,1,1
Fizz/Nami (BC/BW),Aurelion Sol/Shyvana (DE/MT),1,1,1
Aurelion Sol (FR/MT),Garen/Norra (BC/DE),1,1,1
Karma/Sett (IO/PZ),Heimerdinger/Norra (BC/PZ),1,1,1
Lissandra/Taliyah (FR/SH),Ashe/Senna (FR/SI),1,1,1
Aurelion Sol (FR/MT),Maokai (PZ/SI),1,1,1
Azir/Nasus/Renekton (SH),Maokai (PZ/SI),1,1,1
Maokai (PZ/SI),Jax/Ornn (FR/RU),1,1,1
Maokai (PZ/SI),Norra/Viego (BC/SI),1,1,1
Aatrox/Vayne (RU/DE),Maokai (PZ/SI),1,1,1
Karma/Sett (IO/PZ),Akshan/Taliyah (BW/SH),1,1,1
Lissandra/Taliyah (FR/SH),Akshan/Taliyah (BW/SH),1,1,1
Akshan/Taliyah (BW/SH),Aatrox/Varus (RU/RU),1,1,1
Jax/Ornn (FR/RU),Ekko/Nami (BW/PZ),1,1,1
Akshan/Master Yi (IO/SH),Galio/Vayne (DE/MT),1,1,1
Illaoi (BW/DE),The Poro King (FR/RU),1,1,1
Nasus/Senna (SI/SH),Sion/Viego (NX/SI),1,1,1
Heimerdinger/Jayce (PZ/SI),Heimerdinger/Seraphine (BW/PZ),1,1,1
Karma/Sett (FR/IO),Aurelion Sol/Yuumi (MT/SI),1,1,1
Galio/Udyr (DE/FR),Gnar/Norra (BC/PZ),1,1,1
