archetype_1,archetype_2,mu_win,mu_n,mu_wr
Aphelios/Viktor (MT/PZ),Ezreal/Seraphine (BC/PZ),5,14,0.357142857142857
Ekko/Zilean (PZ/SH),Evelynn/Maokai (RU/SI),5,14,0.357142857142857
Ezreal/Seraphine (IO/PZ),Trundle/Volibear (DE/FR),5,14,0.357142857142857
Lillia/Lux: Illuminated (DE/IO),Nidalee (BC/SH),5,14,0.357142857142857
Akshan/Samira (NX/SH),Seraphine/Sett (IO/PZ),5,14,0.357142857142857
Seraphine/Viktor (BW/PZ),Karma/Sett (FR/IO),5,14,0.357142857142857
Karma/Sett (FR/IO),Kindred/Norra (BC/SI),5,14,0.357142857142857
Anivia/Mordekaiser (FR/SI),Karma/Seraphine/Sett (IO/PZ),5,14,0.357142857142857
Karma/Sett (FR/IO),Master Yi/Norra (BC/IO),5,14,0.357142857142857
Bard/Norra (BC/RU),Galio/Udyr (DE/FR),5,14,0.357142857142857
Nami/Seraphine (BW/PZ),Karma/Sett (IO/PZ),5,14,0.357142857142857
Janna/Twisted Fate (BW/PZ),Nocturne/Vex (PZ/SI),5,14,0.357142857142857
Ezreal/Seraphine (BC/PZ),Aphelios/Viktor (MT/PZ),9,14,0.642857142857143
Evelynn/Maokai (RU/SI),Ekko/Zilean (PZ/SH),9,14,0.642857142857143
Trundle/Volibear (DE/FR),Ezreal/Seraphine (IO/PZ),9,14,0.642857142857143
Nidalee (BC/SH),Lillia/Lux: Illuminated (DE/IO),9,14,0.642857142857143
Seraphine/Sett (IO/PZ),Akshan/Samira (NX/SH),9,14,0.642857142857143
Karma/Sett (FR/IO),Seraphine/Viktor (BW/PZ),9,14,0.642857142857143
Kindred/Norra (BC/SI),Karma/Sett (FR/IO),9,14,0.642857142857143
Karma/Seraphine/Sett (IO/PZ),Anivia/Mordekaiser (FR/SI),9,14,0.642857142857143
Master Yi/Norra (BC/IO),Karma/Sett (FR/IO),9,14,0.642857142857143
Galio/Udyr (DE/FR),Bard/Norra (BC/RU),9,14,0.642857142857143
Karma/Sett (IO/PZ),Nami/Seraphine (BW/PZ),9,14,0.642857142857143
Nocturne/Vex (PZ/SI),Janna/Twisted Fate (BW/PZ),9,14,0.642857142857143
Lissandra (FR/SH),Azir/Xerath (SH),1,2,0.5
Azir/Xerath (SH),Lissandra (FR/SH),1,2,0.5
Karma/Sett (IO/PZ),Anivia/Volibear (FR/NX),1,2,0.5
Anivia/Volibear (FR/NX),Karma/Sett (IO/PZ),1,2,0.5
Janna/Jhin (RU/PZ),Fizz/Samira (BW/NX),1,2,0.5
Fizz/Samira (BW/NX),Janna/Jhin (RU/PZ),1,2,0.5
Karma/Sett (IO/PZ),Ezreal/Norra (BC/PZ),1,2,0.5
