game_start_time_utc,playerDeck,n,freq,label
2022-05-19,Miss Fortune/Quinn,552,0.0190449903394977,Master
2022-05-20,Viego (SI/SH),575,0.0542862537764351,Master
2022-05-20,Pantheon/Yuumi (DE/MT),482,0.0455060422960725,Master
2022-05-20,SunDisc,412,0.0388972809667674,Master
2022-05-20,Aphelios/Fizz (BC/MT),336,0.0317220543806647,Master
2022-05-20,"Pirates (BW,NX)",394,0.0371978851963746,Master
2022-05-20,Taliyah/Ziggs,301,0.0284176737160121,Master
2022-05-20,Tri-Beam (NX/PZ),336,0.0317220543806647,Master
2022-05-20,Trundle/Tryndamere (FR/SI),194,0.0183157099697885,Master
2022-05-20,Heimerdinger/Jayce (PZ/SI),226,0.0213368580060423,Master
2022-05-20,Pyke/Rek'Sai,174,0.0164274924471299,Master
2022-05-20,Ekko/Zilean,199,0.0187877643504532,Master
2022-05-20,Miss Fortune/Quinn,183,0.0172771903323263,Master
2022-04-27,Viego (SI/SH),807,0.0104514725308882,~HighDiamond
2022-04-27,"Pirates (BW,NX)",3920,0.0507679954412412,~HighDiamond
2022-04-27,SunDisc,4791,0.0620483332038231,~HighDiamond
2022-04-27,Trundle/Tryndamere (FR/SI),1491,0.019309969694615,~HighDiamond
2022-04-27,Pantheon/Yuumi (DE/MT),1517,0.0196466961949905,~HighDiamond
2022-04-27,Taliyah/Ziggs,1059,0.0137151293806823,~HighDiamond
2022-04-27,Tri-Beam (NX/PZ),4689,0.0607273292408113,~HighDiamond
2022-04-27,Aphelios/Fizz (BC/MT),87,0.00112673867433367,~HighDiamond
2022-04-27,Miss Fortune/Quinn,1264,0.0163700883259513,~HighDiamond
2022-04-27,Pyke/Rek'Sai,897,0.0116170642629575,~HighDiamond
2022-04-27,Heimerdinger/Jayce (PZ/SI),138,0.00178724065583961,~HighDiamond
2022-04-27,Azir/Irelia,746,0.00966146035693009,~HighDiamond
2022-04-28,Viego (SI/SH),918,0.0129128453271817,~HighDiamond
2022-04-28,"Pirates (BW,NX)",3279,0.0461233331457829,~HighDiamond
2022-04-28,SunDisc,4460,0.06273561019524,~HighDiamond
2022-04-28,Trundle/Tryndamere (FR/SI),2067,0.029075001406628,~HighDiamond
2022-04-28,Pantheon/Yuumi (DE/MT),2031,0.028568615315366,~HighDiamond
2022-04-28,Taliyah/Ziggs,1221,0.0171749282619704,~HighDiamond
2022-04-28,Tri-Beam (NX/PZ),5081,0.0714707702695099,~HighDiamond
2022-04-28,Aphelios/Fizz (BC/MT),94,0.0013222303494064,~HighDiamond
2022-04-28,Miss Fortune/Quinn,856,0.012040735947786,~HighDiamond
2022-04-28,Pyke/Rek'Sai,1042,0.0146570640859731,~HighDiamond
2022-04-28,Heimerdinger/Jayce (PZ/SI),146,0.00205367692567377,~HighDiamond
2022-04-28,Azir/Irelia,793,0.0111545602880774,~HighDiamond
2022-04-29,Viego (SI/SH),951,0.0140439482544746,~HighDiamond
2022-04-29,"Pirates (BW,NX)",3391,0.0500767913048615,~HighDiamond
2022-04-29,SunDisc,4044,0.0597200070884281,~HighDiamond
2022-04-29,Trundle/Tryndamere (FR/SI),2386,0.0352353948845177,~HighDiamond
2022-04-29,Pantheon/Yuumi (DE/MT),2073,0.0306131490342017,~HighDiamond
2022-04-29,Taliyah/Ziggs,1224,0.0180754917597023,~HighDiamond
2022-04-29,Tri-Beam (NX/PZ),3870,0.057150451887294,~HighDiamond
2022-04-29,Aphelios/Fizz (BC/MT),259,0.00382479768444681,~HighDiamond
2022-04-29,Miss Fortune/Quinn,706,0.0104258963908087,~HighDiamond
2022-04-29,Pyke/Rek'Sai,951,0.0140439482544746,~HighDiamond
2022-04-29,Heimerdinger/Jayce (PZ/SI),261,0.00385433280170122,~HighDiamond
2022-04-29,Azir/Irelia,858,0.0126705653021443,~HighDiamond
2022-04-30,Viego (SI/SH),760,0.0113361773216789,~HighDiamond
2022-04-30,"Pirates (BW,NX)",3252,0.0485069061185526,~HighDiamond
2022-04-30,SunDisc,3849,0.0574117717251872,~HighDiamond
2022-04-30,Trundle/Tryndamere (FR/SI),2914,0.0434652904149638,~HighDiamond
2022-04-30,Pantheon/Yuumi (DE/MT),1664,0.0248202619253602,~HighDiamond
2022-04-30,Taliyah/Ziggs,1366,0.0203752871334387,~HighDiamond
2022-04-30,Tri-Beam (NX/PZ),3780,0.0563825661525611,~HighDiamond
2022-04-30,Aphelios/Fizz (BC/MT),308,0.00459413501983831,~HighDiamond
2022-04-30,Miss Fortune/Quinn,688,0.0102622236806778,~HighDiamond
2022-04-30,Pyke/Rek'Sai,872,0.0130067718743474,~HighDiamond
2022-04-30,Heimerdinger/Jayce (PZ/SI),354,0.00528027206825572,~HighDiamond
2022-04-30,Azir/Irelia,698,0.0104113839085946,~HighDiamond
2022-05-01,Viego (SI/SH),910,0.0136932707355243,~HighDiamond
2022-05-01,"Pirates (BW,NX)",3712,0.0558565065607319,~HighDiamond
2022-05-01,SunDisc,3659,0.0550589863970146,~HighDiamond
2022-05-01,Trundle/Tryndamere (FR/SI),3630,0.0546226074395089,~HighDiamond
2022-05-01,Pantheon/Yuumi (DE/MT),2009,0.0302305284699651,~HighDiamond
