archetype_1,archetype_2,mu_win,mu_n,mu_wr
Jinx/Lulu (BC/PZ),Lee Sin/Viktor (IO/PZ),20,29,0.689655172413793
Pyke/Rek'Sai (BW/SH),Kindred/Mordekaiser (SI/SH),20,29,0.689655172413793
Lee Sin/Viktor (IO/PZ),Jinx/Lulu (BC/PZ),9,29,0.310344827586207
Kindred/Mordekaiser (SI/SH),Pyke/Rek'Sai (BW/SH),9,29,0.310344827586207
Elise (PZ/SI),Jinx/Lulu (BC/PZ),1,1,1
Lux: Illuminated/Vex (BC/DE),Renekton/Ryze (RU/SH),1,1,1
Gangplank/Vex (BW/SI),Pyke/Rek'Sai (BW/SH),1,1,1
Pyke/Rek'Sai (BW/SH),Aphelios/Diana/Viktor (MT/PZ),1,1,1
Draven/Rumble (IO/NX),Lux: Illuminated/Vex (BC/DE),1,1,1
Jinx/Lulu (BC/PZ),Lee Sin/Varus (IO/RU),1,1,1
Jinx/Lulu (BC/PZ),Morgana/Sivir/Yuumi (MT/SH),1,1,1
Jinx/Lulu (BC/PZ),Draven/Rumble (IO/NX),1,1,1
Jinx/Lulu (BC/PZ),Senna/Viktor (PZ/SI),1,1,1
Aphelios/Diana/Viktor (MT/PZ),Mordekaiser/Morgana (DE/SI),1,1,1
Aphelios/Diana/Viktor (MT/PZ),Kindred/Mordekaiser (BC/SI),1,1,1
Nocturne/Vex (BW/SI),Aatrox/Kayn (RU/RU),1,1,1
Braum/Vladimir (FR/NX),Nocturne/Vex (BW/SI),1,1,1
Ezreal/Nilah (BW/PZ),Nocturne/Vex (BW/SI),1,1,1
Anivia/Mordekaiser (FR/SI),Aphelios/Diana/Viktor (MT/PZ),1,1,1
Rumble/Tristana (BC/NX),Pantheon/Yuumi (DE/MT),1,1,1
Lux: Illuminated/Vex (BC/DE),Draven/Varus (NX/RU),1,1,1
Darius/Elise (NX/SI),Ryze (RU/SI),1,1,1
Nocturne/Vex (PZ/SI),Nilah (BW/MT),1,1,1
Heimerdinger/Viktor (PZ/SI),Anivia/Mordekaiser/Trundle (FR/SI),1,1,1
Vladimir (FR/NX),Mordekaiser/Morgana (DE/SI),1,1,1
Morgana/Vex (BC/MT),Tristana/Ziggs (BC/NX),1,1,1
Kai'Sa/Sivir (DE/SH),Tristana/Ziggs (BC/NX),1,1,1
Kai'Sa/Sivir (DE/SH),Rumble (BC/NX),1,1,1
LeBlanc/Mordekaiser (NX/SI),Kindred/Mordekaiser (SI),1,1,1
Jarvan IV/Renekton/Sivir (DE/SH),Nocturne/Vex (PZ/SI),1,1,1
Ryze (RU/SI),Aphelios/Morgana/Viktor (MT/PZ),1,1,1
Nocturne/Vex (PZ/SI),Tristana/Ziggs (BC/NX),1,1,1
Morgana/Vex (BC/MT),Aphelios/Yasuo (IO/MT),1,1,1
Morgana/Vex (BC/MT),Jarvan IV/Kai'Sa/Sivir (DE/SH),1,1,1
Draven/LeBlanc (FR/NX),Ezreal/Kindred (PZ/SI),1,1,1
Morgana/Pantheon (DE/MT),Draven/LeBlanc (FR/NX),1,1,1
Viktor/Zilean (PZ/SH),Ryze (RU/SI),1,1,1
Kindred/Mordekaiser (SI/SH),Ryze (RU/SI),1,1,1
Jarvan IV/Kai'Sa/Sivir (DE/SH),Nocturne/Vex (PZ/SI),1,1,1
Aphelios/Viktor (MT/PZ),Bard (RU/MT),1,1,1
Jinx/Lulu (BC/PZ),Aphelios/Fizz (BW/MT),1,1,1
Jinx/Lulu (BC/PZ),Vex (BC/NX),1,1,1
Aphelios/Fizz (BW/MT),Morgana/Vex (BC/MT),1,1,1
Tristana (BC/NX),LeBlanc/Udyr (FR/NX),1,1,1
Braum/Volibear (FR/SI),LeBlanc/Udyr (FR/NX),1,1,1
Kai'Sa/Sivir (DE/SH),Fizz/Tristana (BC/NX),1,1,1
Fizz/Tristana (BC/NX),Aphelios/Yasuo (IO/MT),1,1,1
Kai'Sa/Sivir (DE/SH),Lillia/Tristana (BC/IO),1,1,1
Jinx/Lulu (BC/PZ),Fizz/Nilah (BC/BW),1,1,1
Morgana/Vex (BC/MT),Fizz/Nilah (BC/BW),1,1,1
LeBlanc/Udyr (FR/NX),Draven/Vi (NX/PZ),1,1,1
Heimerdinger/Viktor (PZ/SI),LeBlanc/Udyr (FR/NX),1,1,1
LeBlanc/Udyr (FR/NX),Ezreal/Kindred (PZ/SI),1,1,1
Draven (NX/PZ),Nocturne/Vex (PZ/SI),1,1,1
Viktor/Zilean (PZ/SH),Fizz/Nami (BW/SI),1,1,1
Fizz/Tristana (BC/MT),Jinx (NX/PZ),1,1,1
Ezreal/Nilah/Viktor (BW/PZ),Anivia (FR/SI),1,1,1
Aphelios/Yasuo (IO/MT),Fizz/Tristana (BC/MT),1,1,1
Lux: Illuminated/Vex (BC/DE),Jinx/Rumble (NX/PZ),1,1,1
Morgana/Pantheon (DE/MT),Jarvan IV/Renekton (DE/SH),1,1,1
Fizz/Yuumi (BC/FR),Lux/Vex (DE/SI),1,1,1
Morgana/Pantheon (DE/MT),Mordekaiser/Vex (BC/NX),1,1,1
Ryze (RU/SI),Ezreal/Viktor (BW/PZ),1,1,1
Darius/Yasuo (IO/NX),Fizz/Udyr (BC/FR),1,1,1
Fizz/Udyr (BC/FR),Ezreal/Nilah/Viktor (BW/PZ),1,1,1
