archetype_1,archetype_2,mu_win,mu_n,mu_wr
Volibear (FR/SI),Ashe/LeBlanc (FR/NX),24,61,0.39344262295082
Ashe/LeBlanc (FR/NX),Galio/Udyr (DE/FR),24,61,0.39344262295082
Ashe/LeBlanc (FR/NX),Volibear (FR/SI),37,61,0.60655737704918
Galio/Udyr (DE/FR),Ashe/LeBlanc (FR/NX),37,61,0.60655737704918
Volibear (FR/SI),Jax/Ornn (FR/RU),21,47,0.446808510638298
Teemo/Tristana (BC/NX),Ashe/LeBlanc (FR/NX),21,47,0.446808510638298
Jax/Ornn (FR/RU),Volibear (FR/SI),26,47,0.553191489361702
Ashe/LeBlanc (FR/NX),Teemo/Tristana (BC/NX),26,47,0.553191489361702
Janna/Nilah (BW/PZ),Seraphine/Sett (IO/PZ),17,68,0.25
Seraphine/Sett (IO/PZ),Janna/Nilah (BW/PZ),51,68,0.75
Gwen/Vayne (DE/SI),Ashe/LeBlanc (FR/NX),18,63,0.285714285714286
Ashe/LeBlanc (FR/NX),Gwen/Vayne (DE/SI),45,63,0.714285714285714
Karma/Seraphine/Sett (IO/PZ),Aatrox/Kayn (RU/RU),4,7,0.571428571428571
Norra (BC/SI),Maokai/Nautilus (BW/SI),4,7,0.571428571428571
Galio/Volibear (DE/FR),Lissandra/Taliyah (FR/SH),4,7,0.571428571428571
Evelynn/Lucian (DE/RU),Seraphine/Sett (IO/PZ),4,7,0.571428571428571
Jinx (NX/PZ),Galio/Udyr (DE/FR),4,7,0.571428571428571
Galio/Volibear (DE/FR),Aurelion Sol (FR/MT),4,7,0.571428571428571
Kayle/Teemo (BC/MT),Kayle/Yuumi (FR/MT),4,7,0.571428571428571
Teemo (BC/PZ),Aurelion Sol/Volibear (FR/MT),4,7,0.571428571428571
Galio/Jarvan IV (DE/FR),Nasus (SI/SH),4,7,0.571428571428571
Akshan/Master Yi (IO/SH),Kalista/Nasus (SI/SH),4,7,0.571428571428571
Seraphine/Sett (IO/PZ),Akshan/Varus (SH/RU),4,7,0.571428571428571
Norra/Teemo (BC/PZ),Janna/Nilah (BW/PZ),4,7,0.571428571428571
Aurelion Sol/Volibear (FR/MT),Sion/Viego (NX/SI),4,7,0.571428571428571
Janna/Seraphine (PZ/SI),The Poro King/Yuumi (MT/RU),4,7,0.571428571428571
Janna/Seraphine (PZ/SI),Ashe/LeBlanc (FR/NX),4,7,0.571428571428571
Karma/Sett (IO/PZ),Nasus/Renekton (SH),4,7,0.571428571428571
Nidalee/Yuumi (BC/SH),Pyke/Rek'Sai (BW/SH),4,7,0.571428571428571
Senna/Veigar (BC/SI),Aurelion Sol (FR/MT),4,7,0.571428571428571
Tryndamere (FR/SI),Volibear (FR/SI),4,7,0.571428571428571
Akshan/Pantheon (MT/SH),Aatrox/Vayne (RU/DE),4,7,0.571428571428571
Gwen/Vayne (DE/SI),Gnar/Jarvan IV (DE/FR),4,7,0.571428571428571
Lissandra/Volibear (FR/MT),Gwen/Vayne (DE/SI),4,7,0.571428571428571
Jarvan IV/Shen (DE/IO),Norra (BC/PZ),4,7,0.571428571428571
Akshan/Pantheon (MT/SH),Aurelion Sol (FR/MT),4,7,0.571428571428571
Maokai (BW/SI),Akshan/Master Yi (IO/SH),4,7,0.571428571428571
Kalista/Viego (NX/SI),Aatrox/Kayn (RU/RU),4,7,0.571428571428571
The Poro King (FR/RU),Karma (FR/IO),4,7,0.571428571428571
Tryndamere (FR/SI),Lissandra/Volibear (BW/FR),4,7,0.571428571428571
Caitlyn/Teemo (BC/PZ),Bard/Norra (BC/RU),4,7,0.571428571428571
Sett/Tryndamere (FR/IO),Pyke/Rek'Sai (BW/SH),4,7,0.571428571428571
Norra/Teemo (BC/PZ),Malphite/Taliyah (MT/SH),4,7,0.571428571428571
Jinx/Kennen (BC/PZ),Lissandra/Volibear (FR/SI),4,7,0.571428571428571
Teemo (BC/PZ),Galio/Udyr (DE/FR),4,7,0.571428571428571
Pyke/Rek'Sai (BW/SH),Kalista/Norra (BC/SI),4,7,0.571428571428571
Shyvana (DE/FR),Volibear (FR/SI),4,7,0.571428571428571
Annie/Jhin (RU/NX),Norra (BC/SI),4,7,0.571428571428571
Akshan/Samira (NX/SH),The Poro King/Yuumi (MT/RU),4,7,0.571428571428571
Galio/Volibear (DE/FR),Senna/Veigar (BC/SI),4,7,0.571428571428571
Garen/Volibear (DE/FR),Jarvan IV/Shen (DE/IO),4,7,0.571428571428571
Nasus/Senna (SI/SH),Shyvana (DE/FR),4,7,0.571428571428571
Teemo (BC/PZ),Caitlyn/Teemo (FR/PZ),4,7,0.571428571428571
Jarvan IV/Shen (DE/IO),Kalista/Lucian (DE/SI),4,7,0.571428571428571
Lissandra/Volibear (BW/FR),Azir/Renekton (SH),4,7,0.571428571428571
Tryndamere/Volibear (FR/SI),Lissandra/Volibear (FR/SH),4,7,0.571428571428571
Janna (PZ/SI),Ashe/LeBlanc (FR/NX),4,7,0.571428571428571
Aurelion Sol/Volibear (FR/MT),Lissandra/Volibear (FR/SH),4,7,0.571428571428571
Gwen/Zed (IO/SI),Ekko/Nidalee (PZ/SH),4,7,0.571428571428571
Jack/Sett (BW/IO),Kalista/Nasus (SI/SH),4,7,0.571428571428571
Aurelion Sol/Tryndamere (FR/MT),Darius/Gnar (FR/NX),4,7,0.571428571428571
Ashe (FR/SI),Fizz/Yuumi (BC/FR),4,7,0.571428571428571
Darius/LeBlanc (FR/NX),The Poro King/Yuumi (MT/RU),4,7,0.571428571428571
Shyvana (DE/FR),Tryndamere/Volibear (FR/SI),4,7,0.571428571428571
Nasus/Senna (SI/SH),Nidalee (BC/SH),4,7,0.571428571428571
Maokai/Nautilus (BW/SI),Akshan/Varus (SH/RU),4,7,0.571428571428571
Jarvan IV/Shen (DE/IO),Darius/LeBlanc (FR/NX),4,7,0.571428571428571
Teemo/Yuumi (BC/PZ),Teemo (BC/PZ),4,7,0.571428571428571
Norra (BC/PZ),Pyke/Rek'Sai (BW/SH),4,7,0.571428571428571
Akshan/Pantheon (MT/SH),Aatrox/Evelynn (RU/RU),4,7,0.571428571428571
Lissandra/Volibear (DE/FR),Jax/Ornn (FR/RU),4,7,0.571428571428571
Kayle/Yuumi (FR/MT),Ekko/Jinx (PZ/SH),4,7,0.571428571428571
Malphite/Taliyah (MT/SH),Karma (FR/IO),4,7,0.571428571428571
Norra/Swain (BC/NX),Jarvan IV/Shen (DE/IO),4,7,0.571428571428571
Bard/Maokai (RU/SI),Pyke/Rek'Sai (BW/SH),4,7,0.571428571428571
Gwen/Zed (IO/SI),Bard/Maokai (RU/SI),4,7,0.571428571428571
Gwen/Vayne (DE/SI),Aurelion Sol/Lissandra/Volibear (FR/MT),4,7,0.571428571428571
Galio/Jarvan IV (DE/FR),Aatrox/Evelynn (RU/RU),4,7,0.571428571428571
Teemo/Yuumi (BC/PZ),Karma (FR/IO),4,7,0.571428571428571
Akshan/Samira (NX/SH),Maokai/Nautilus (BW/SI),4,7,0.571428571428571
Pyke/Rek'Sai (BW/SH),The Poro King (RU/SI),4,7,0.571428571428571
Heimerdinger/Norra (BC/SI),Volibear (FR/NX),4,7,0.571428571428571
The Poro King (MT/RU),Lissandra/Volibear (BW/FR),4,7,0.571428571428571
Aurelion Sol/Volibear (FR/MT),Nasus/Veigar (SI/SH),4,7,0.571428571428571
Gwen/Riven (NX/SI),Teemo (BC/PZ),4,7,0.571428571428571
Galio/Garen/Jarvan IV (DE/FR),Leona (MT/NX),4,7,0.571428571428571
Kalista/Lucian (DE/SI),Gwen/Zed (IO/SI),4,7,0.571428571428571
Karma/Sett (IO/PZ),Teemo (BC/PZ),4,7,0.571428571428571
Volibear (FR/SI),Janna/Seraphine (MT/PZ),4,7,0.571428571428571
Gwen/Zed (IO/SI),Miss Fortune/Sejuani (BW/FR),4,7,0.571428571428571
Neeko (RU/SH),Kayle/Teemo (BC/MT),4,7,0.571428571428571
Jax/Ornn (FR/RU),Neeko (RU/SH),4,7,0.571428571428571
Heimerdinger/Norra (BC/SI),Shyvana (DE/FR),4,7,0.571428571428571
Jack/Sett (BW/IO),Janna/Seraphine (MT/PZ),4,7,0.571428571428571
Gnar/Neeko (FR/RU),Jarvan IV/Shen (DE/IO),4,7,0.571428571428571
Miss Fortune/Quinn (BW/DE),Leona (MT/NX),4,7,0.571428571428571
Jinx/Kennen (BC/PZ),Ahri/Kennen (IO/NX),4,7,0.571428571428571
Kayle/Teemo (BC/MT),Nasus/Veigar (SI/SH),4,7,0.571428571428571
Evelynn/Maokai (RU/SI),Gwen/Riven (NX/SI),4,7,0.571428571428571
Fizz/Yuumi (BC/FR),Bard/Janna (RU/PZ),4,7,0.571428571428571
Riven/Teemo (BC/NX),Gwen/Riven (NX/SI),4,7,0.571428571428571
Kalista/Lucian (DE/SI),Gwen/Riven (NX/SI),4,7,0.571428571428571
The Poro King (MT/RU),Caitlyn/Teemo (BC/PZ),4,7,0.571428571428571
Maokai/Nautilus (BW/SI),Norra/Veigar (BC/SI),4,7,0.571428571428571
Maokai/Nautilus (BW/SI),Riven/Sion (NX/PZ),4,7,0.571428571428571
Ekko/Jinx (PZ/SH),Janna/Teemo (DE/PZ),4,7,0.571428571428571
Azir/Renekton (SH),Galio/Garen/Jarvan IV (DE/FR),4,7,0.571428571428571
Ashe/LeBlanc (FR/NX),Kalista/Norra (BC/SI),4,7,0.571428571428571
Pyke/Rek'Sai (BW/SH),Nilah (BW/PZ),4,7,0.571428571428571
Bard/Janna (RU/PZ),Annie/Jhin (RU/NX),4,7,0.571428571428571
Gwen/Vayne (DE/SI),Fizz/Samira (BW/NX),4,7,0.571428571428571
Maokai/Nautilus (BW/SI),Akshan/Riven (NX/SH),4,7,0.571428571428571
Tryndamere (FR/SI),Akshan/Master Yi (IO/SH),4,7,0.571428571428571
Aatrox (RU/BW),Jarvan IV/Shen (DE/IO),4,7,0.571428571428571
Azir/Evelynn (RU/SH),Heimerdinger/Norra (BC/SI),4,7,0.571428571428571
Ashe (FR/SI),Jack/Sett (BW/IO),4,7,0.571428571428571
Heimerdinger/Norra (BC/SI),Neeko/Renekton (RU/SH),4,7,0.571428571428571
Sett/Volibear (FR/IO),Aatrox/Kayn (RU/RU),4,7,0.571428571428571
Karma/Sett (IO/PZ),Lissandra/Tryndamere (FR/SI),4,7,0.571428571428571
Diana/Leona (MT/NX),Annie/Jhin (RU/NX),4,7,0.571428571428571
Ashe (FR/SI),Diana/Leona (MT/NX),4,7,0.571428571428571
Annie/Jhin (RU/NX),Garen/Yuumi (DE/MT),4,7,0.571428571428571
Diana/Leona (MT/NX),Galio/Jarvan IV (DE/FR),4,7,0.571428571428571
Teemo/Tristana (BC/NX),Seraphine (PZ/SI),4,7,0.571428571428571
Diana/Janna (MT/PZ),Heimerdinger/Norra (BC/SI),4,7,0.571428571428571
The Poro King/Yuumi (MT/RU),Diana/Janna (MT/PZ),4,7,0.571428571428571
Teemo/Tristana (BC/NX),Akshan/Master Yi (IO/SH),4,7,0.571428571428571
Seraphine (PZ/SI),Gwen/Riven (NX/SI),4,7,0.571428571428571
Aatrox/Kayn (RU/RU),Karma/Seraphine/Sett (IO/PZ),3,7,0.428571428571429
Maokai/Nautilus (BW/SI),Norra (BC/SI),3,7,0.428571428571429
Lissandra/Taliyah (FR/SH),Galio/Volibear (DE/FR),3,7,0.428571428571429
