archetype_1,archetype_2,mu_win,mu_n,mu_wr
Elder Dragon/Volibear (RU/FR),Elder Dragon/Galio/Morgana (RU/DE),14,41,0.341463414634146
Elder Dragon/Galio/Morgana (RU/DE),Elder Dragon/Volibear (RU/FR),27,41,0.658536585365854
Janna/Nilah (BW/PZ),Jinx (BC/PZ),12,23,0.521739130434783
Jinx (BC/PZ),Janna/Nilah (BW/PZ),11,23,0.478260869565217
Aatrox/Kayn (RU/RU),Janna/Nilah (BW/PZ),7,9,0.777777777777778
Akshan/Samira (NX/SH),Janna/Nilah (BW/PZ),7,9,0.777777777777778
Jinx/Kennen (BC/PZ),Garen/Jarvan IV (DE/SH),7,9,0.777777777777778
Ashe/LeBlanc (FR/NX),Master Yi/Vayne (DE/IO),7,9,0.777777777777778
Elder Dragon/Galio/Morgana (RU/DE),Master Yi/Riven (IO/NX),7,9,0.777777777777778
The Poro King (MT/RU),Lissandra/Volibear (FR/SI),7,9,0.777777777777778
Seraphine/Sett (IO/PZ),Maokai (BW/SI),7,9,0.777777777777778
Elder Dragon/Mordekaiser/Viego (RU/SI),Championpile/Elder Dragon (RU/FR),7,9,0.777777777777778
The Poro King (MT/RU),Elder Dragon/Garen (RU/DE),7,9,0.777777777777778
Elder Dragon/Garen (RU/DE),Aurelion Sol/Elder Dragon (RU/MT),7,9,0.777777777777778
Janna/Nilah (BW/PZ),Jinx (NX/PZ),7,9,0.777777777777778
Elder Dragon/Volibear (RU/FR),Norra (BC/FR),7,9,0.777777777777778
Janna/Nilah (BW/PZ),Aatrox/Kayn (RU/RU),2,9,0.222222222222222
Janna/Nilah (BW/PZ),Akshan/Samira (NX/SH),2,9,0.222222222222222
Garen/Jarvan IV (DE/SH),Jinx/Kennen (BC/PZ),2,9,0.222222222222222
Master Yi/Vayne (DE/IO),Ashe/LeBlanc (FR/NX),2,9,0.222222222222222
Master Yi/Riven (IO/NX),Elder Dragon/Galio/Morgana (RU/DE),2,9,0.222222222222222
Lissandra/Volibear (FR/SI),The Poro King (MT/RU),2,9,0.222222222222222
Maokai (BW/SI),Seraphine/Sett (IO/PZ),2,9,0.222222222222222
Championpile/Elder Dragon (RU/FR),Elder Dragon/Mordekaiser/Viego (RU/SI),2,9,0.222222222222222
Elder Dragon/Garen (RU/DE),The Poro King (MT/RU),2,9,0.222222222222222
Aurelion Sol/Elder Dragon (RU/MT),Elder Dragon/Garen (RU/DE),2,9,0.222222222222222
Jinx (NX/PZ),Janna/Nilah (BW/PZ),2,9,0.222222222222222
Norra (BC/FR),Elder Dragon/Volibear (RU/FR),2,9,0.222222222222222
Pyke/Rek'Sai (BW/SH),Elder Dragon/Galio/Morgana (RU/DE),53,82,0.646341463414634
Elder Dragon/Galio/Morgana (RU/DE),Pyke/Rek'Sai (BW/SH),29,82,0.353658536585366
Aatrox/Kayn (RU/RU),Aurelion Sol/Elder Dragon (RU/MT),2,6,0.333333333333333
Jinx (BC/PZ),Elder Dragon/Gnar/Norra (RU/BC),2,6,0.333333333333333
Elder Dragon/Neeko (RU/RU),Jinx/Kennen (BC/PZ),2,6,0.333333333333333
Fizz/Yuumi (BC/FR),Nami/Samira (BW/NX),2,6,0.333333333333333
Karma/Sett (IO/PZ),Ekko/Teemo (BC/PZ),2,6,0.333333333333333
Championless (DE/FR),Aurelion Sol/Elder Dragon (RU/MT),2,6,0.333333333333333
Evelynn/Lucian (DE/RU),Janna/Nilah (BW/PZ),2,6,0.333333333333333
Volibear (FR/SI),Jinx (BC/PZ),2,6,0.333333333333333
Darius/Gnar (FR/NX),Fizz/Yuumi (BC/FR),2,6,0.333333333333333
Jinx (PZ/SI),Seraphine/Sett (IO/PZ),2,6,0.333333333333333
Akshan/Samira (NX/SH),Caitlyn/Teemo (FR/PZ),2,6,0.333333333333333
Aatrox (RU/BW),Azir/Renekton (SH),2,6,0.333333333333333
Akshan/Master Yi (IO/SH),Mordekaiser/Viego (NX/SI),2,6,0.333333333333333
Seraphine/Sett (IO/PZ),Neeko/Norra (BC/RU),2,6,0.333333333333333
Janna/Master Yi (IO/PZ),Seraphine/Sett (IO/PZ),2,6,0.333333333333333
Mordekaiser/Viego (NX/SI),Elder Dragon/Norra (RU/BC),2,6,0.333333333333333
Azir/Renekton (SH),Fizz/Yuumi (BC/FR),2,6,0.333333333333333
Darius (FR/NX),Karma/Sett (IO/PZ),2,6,0.333333333333333
Karma (FR/IO),Elder Dragon/Norra (RU/BC),2,6,0.333333333333333
Volibear (FR/SI),Lissandra/Volibear (FR/SI),2,6,0.333333333333333
Lissandra/Volibear (FR/SI),Teemo/Yuumi (BC/PZ),2,6,0.333333333333333
Evelynn/Lucian (DE/RU),The Poro King (MT/RU),2,6,0.333333333333333
Fizz/Samira (BW/NX),Gnar/Kayle (FR/MT),2,6,0.333333333333333
Nami/Samira (BW/NX),Gnar/Kayle (FR/MT),2,6,0.333333333333333
Akshan/Master Yi (IO/SH),Norra/Teemo (BC/PZ),2,6,0.333333333333333
Darius/Gnar (FR/NX),Akshan/Pantheon (MT/SH),2,6,0.333333333333333
Mordekaiser/Morgana (DE/SI),Maokai (BW/SI),2,6,0.333333333333333
Ahri/Elder Dragon/Kennen (RU/IO),Gwen/Zed (IO/SI),2,6,0.333333333333333
Fizz/Samira (BW/NX),Gnar/Nidalee (BC/SH),2,6,0.333333333333333
Gnar (FR/NX),Seraphine/Sett (IO/PZ),2,6,0.333333333333333
Elder Dragon/Garen/Morgana (RU/DE),Ashe/LeBlanc (FR/NX),2,6,0.333333333333333
Lissandra/Volibear (FR/SI),Elder Dragon/Volibear (RU/FR),2,6,0.333333333333333
Championless (FR/IO),Akshan/Samira (NX/SH),2,6,0.333333333333333
Pyke/Rek'Sai (BW/SH),Ornn/Vayne (DE/FR),2,6,0.333333333333333
Mordekaiser/Sion (NX/SI),Gwen/Zed (IO/SI),2,6,0.333333333333333
Karma/Sett (FR/IO),Morgana/Pantheon (DE/MT),2,6,0.333333333333333
Fizz/Samira (BW/NX),The Poro King/Yuumi (MT/RU),2,6,0.333333333333333
Mordekaiser/Viego (NX/SI),Karma/Sett (FR/IO),2,6,0.333333333333333
Kayle/Norra (BC/MT),Elder Dragon/Norra (RU/BC),2,6,0.333333333333333
Gnar/Kayle (FR/MT),Elder Dragon/Volibear (RU/FR),2,6,0.333333333333333
Elder Dragon/Shyvana (RU/DE),Master Yi/Riven (IO/NX),2,6,0.333333333333333
Elder Dragon/Morgana (RU/MT),Elder Dragon/Shyvana (RU/DE),2,6,0.333333333333333
Elder Dragon/Shyvana (RU/DE),Galio/Udyr (DE/FR),2,6,0.333333333333333
Mordekaiser/Morgana (DE/SI),Norra (BC/PZ),2,6,0.333333333333333
Elder Dragon/Galio/Morgana (RU/DE),Gnar/Nidalee (BC/SH),2,6,0.333333333333333
Master Yi/Nami (BW/IO),Galio/Garen (DE/FR),2,6,0.333333333333333
Aurelion Sol/Elder Dragon (RU/MT),Senna/Veigar (BC/SI),2,6,0.333333333333333
