archetype_1,archetype_2,mu_win,mu_n,mu_wr
Gangplank/Sejuani (BW/FR),Heimerdinger/Viktor (IO/PZ),19,50,0.38
Heimerdinger/Viktor (IO/PZ),Gangplank/Sejuani (BW/FR),31,50,0.62
Lux: Illuminated/Shen (DE/IO),Gangplank/Sejuani (BW/FR),1,7,0.142857142857143
Senna/Veigar (BC/SI),Morgana/Trundle/Volibear (DE/FR),1,7,0.142857142857143
Janna/Karma/Seraphine (IO/PZ),Akshan/Varus (SH/RU),1,7,0.142857142857143
Akshan/Varus (SH/RU),Fizz/Yuumi (BC/MT),1,7,0.142857142857143
Lissandra/Volibear (FR/NX),Gnar/Katarina (FR/NX),1,7,0.142857142857143
Aatrox/Kayn (RU/RU),Lux: Illuminated/Shen (DE/IO),1,7,0.142857142857143
Azir/Xerath (SH),The Poro King (FR/RU),1,7,0.142857142857143
Azir/Xerath (SH),Janna/Seraphine (IO/PZ),1,7,0.142857142857143
Karma/Sett (IO/PZ),Heimerdinger/Norra (BC/SI),1,7,0.142857142857143
Karma/Sett (IO/SI),Akshan/Varus (SH/RU),1,7,0.142857142857143
Seraphine/Sett (IO/PZ),Karma/Lux (DE/IO),1,7,0.142857142857143
Seraphine/Viktor (BC/PZ),Gnar/Katarina (FR/NX),1,7,0.142857142857143
Akshan/Varus (SH/RU),Mordekaiser/Vex (IO/SI),1,7,0.142857142857143
Seraphine/Sett (IO/PZ),Master Yi/Norra (BC/IO),1,7,0.142857142857143
Janna (PZ/SI),Aurelion Sol/Shyvana (DE/MT),1,7,0.142857142857143
Aurelion Sol/Shyvana (DE/MT),Maokai (BW/SI),1,7,0.142857142857143
Fizz/Twisted Fate (BW/PZ),Gnar/Katarina (FR/NX),1,7,0.142857142857143
Aatrox/Varus (RU/RU),Gwen/Katarina (NX/SI),1,7,0.142857142857143
Akshan/Morgana (DE/SH),Jayce/Lux (DE/PZ),1,7,0.142857142857143
Nasus/Senna (SI/SH),Karma/Sett (FR/IO),1,7,0.142857142857143
Karma/Sett (IO/PZ),Akshan/Riven (NX/SH),1,7,0.142857142857143
Jayce/Norra (BC/PZ),Mordekaiser (SI),1,7,0.142857142857143
Kindred/Viego (SI/SH),Gnar/Katarina (FR/NX),1,7,0.142857142857143
Veigar (BC/SI),Akshan/Lee Sin (IO/SH),1,7,0.142857142857143
Aurelion Sol/Trundle (FR/MT),Trundle/Volibear (DE/FR),1,7,0.142857142857143
Taliyah (IO/SH),Riven/Viktor (NX/PZ),1,7,0.142857142857143
Katarina (FR/NX),Aatrox/Kayn (RU/RU),1,7,0.142857142857143
Jayce (MT/PZ),Karma/Sett (FR/IO),1,7,0.142857142857143
Gangplank/Twisted Fate (BW/PZ),Akshan/Varus (SH/RU),1,7,0.142857142857143
Gangplank/Twisted Fate (BC/BW),Akshan/Lee Sin (IO/SH),1,7,0.142857142857143
Lissandra/Volibear (FR/SI),Championless (FR/NX),1,7,0.142857142857143
Championless (PZ/SI),Jayce/Norra (BC/PZ),1,7,0.142857142857143
Karma/Sett (IO/PZ),Trundle/Volibear (FR/IO),1,7,0.142857142857143
Mordekaiser/Norra (BC/SI),Master Yi/Nami (BW/IO),1,7,0.142857142857143
Galio/Morgana (DE/MT),Mordekaiser/Norra (BC/SI),1,7,0.142857142857143
Senna/Veigar (BC/SI),Fizz/Nami (BC/BW),1,7,0.142857142857143
Katarina/Sejuani (FR/NX),Galio/Jarvan IV (DE/FR),1,7,0.142857142857143
Riven/Viktor (NX/PZ),Lux: Illuminated/Morgana (BC/DE),1,7,0.142857142857143
Riven/Viktor (NX/PZ),Gnar (FR/NX),1,7,0.142857142857143
Gnar (FR/NX),Lux: Illuminated/Morgana (BC/DE),1,7,0.142857142857143
Nasus/Thresh (SI/SH),Heimerdinger/Viktor (IO/PZ),1,7,0.142857142857143
Kayle (MT/SH),Akshan/Varus (SH/RU),1,7,0.142857142857143
Jayce/Lux (DE/PZ),Azir/Kayle (MT/SH),1,7,0.142857142857143
Morgana (DE/MT),Gnar/Katarina (FR/NX),1,7,0.142857142857143
Akshan/Riven (NX/SH),Janna/Seraphine (BW/PZ),1,7,0.142857142857143
Karma/Sett (FR/IO),Nami/Varus (BW/RU),1,7,0.142857142857143
Master Yi/Taliyah (IO/SH),Fiora (DE/SH),1,7,0.142857142857143
Maokai (BW/SI),Master Yi/Taliyah (IO/SH),1,7,0.142857142857143
Karma/Master Yi/Nami (BW/IO),Karma/Sett (FR/IO),1,7,0.142857142857143
Karma/Viktor (IO/PZ),Karma/Sett (FR/IO),1,7,0.142857142857143
Rumble/Sion (BC/NX),Gnar (FR/NX),1,7,0.142857142857143
Master Yi/Taliyah (IO/SH),Gwen/Riven (NX/SI),1,7,0.142857142857143
Karma/Sett (FR/IO),Vex (PZ/SI),1,7,0.142857142857143
Aurelion Sol/Lissandra (FR/MT),Gangplank/Twisted Fate (BW/NX),1,7,0.142857142857143
Mordekaiser/Viego (MT/SI),Heimerdinger/Viktor (IO/PZ),1,7,0.142857142857143
Swain/Viktor (NX/PZ),Heimerdinger/Viktor (IO/PZ),1,7,0.142857142857143
Gangplank/Sejuani (BW/FR),Lux: Illuminated/Shen (DE/IO),6,7,0.857142857142857
