archetype_1,archetype_2,mu_win,mu_n,mu_wr
Trundle/Volibear (FR/SI),Ezreal/Nilah (BW/PZ),11,15,0.733333333333333
Trundle/Volibear (FR/IO),Bard/Mordekaiser (RU/SI),11,15,0.733333333333333
Aphelios/Viktor (MT/PZ),Draven/Jinx (NX/PZ),11,15,0.733333333333333
Mordekaiser/Norra (BC/SI),Galio/Jarvan IV (DE/FR),11,15,0.733333333333333
Ezreal/Nilah (BW/PZ),Elise (NX/SI),11,15,0.733333333333333
Janna/Nilah (BW/PZ),Mordekaiser/Morgana (DE/SI),11,15,0.733333333333333
Aatrox/Kayn (RU/RU),Akshan/Master Yi (IO/SH),11,15,0.733333333333333
Ezreal/Nilah (BW/PZ),Trundle/Volibear (FR/SI),4,15,0.266666666666667
Bard/Mordekaiser (RU/SI),Trundle/Volibear (FR/IO),4,15,0.266666666666667
Draven/Jinx (NX/PZ),Aphelios/Viktor (MT/PZ),4,15,0.266666666666667
Galio/Jarvan IV (DE/FR),Mordekaiser/Norra (BC/SI),4,15,0.266666666666667
Elise (NX/SI),Ezreal/Nilah (BW/PZ),4,15,0.266666666666667
Mordekaiser/Morgana (DE/SI),Janna/Nilah (BW/PZ),4,15,0.266666666666667
Akshan/Master Yi (IO/SH),Aatrox/Kayn (RU/RU),4,15,0.266666666666667
Trundle/Volibear (FR/SI),Lillia (IO/MT),0,1,0
Anivia/Volibear (FR/IO),Trundle/Volibear (FR/SI),0,1,0
Trundle/Volibear (FR/SI),Fizz/Irelia (BW/IO),0,1,0
Lillia/Ziggs (BC/IO),Lulu/Zed (DE/IO),0,1,0
Lucian/Zed (DE/IO),Lulu/Zed (DE/IO),0,1,0
Aphelios/Lee Sin (IO/MT),Lulu/Zed (DE/IO),0,1,0
Pantheon/Yuumi (MT/PZ),Ezreal/Nilah (BW/PZ),0,1,0
Kindred (FR/SI),Braum/Norra (BC/FR),0,1,0
Championless (SI/SH),Braum/Norra (BC/FR),0,1,0
Nocturne/Vex (PZ/SI),Lulu/Zed (DE/IO),0,1,0
Aphelios/Nami (BW/MT),Nocturne/Vex (PZ/SI),0,1,0
Fizz/Yuumi (BC/DE),Braum/LeBlanc (FR/NX),0,1,0
Ryze (RU/SI),Fizz/Yuumi (BC/DE),0,1,0
Elise/Vex (PZ/SI),Fizz/Yuumi (BC/DE),0,1,0
Katarina/LeBlanc (FR/NX),Kindred/Senna (SI/SH),0,1,0
Miss Fortune/Norra (BC/BW),Katarina/LeBlanc (FR/NX),0,1,0
Yuumi/Zoe (BC/MT),Katarina/LeBlanc (FR/NX),0,1,0
Kayle/Yuumi (BC/MT),Katarina/LeBlanc (FR/NX),0,1,0
Master Yi/Varus (IO/RU),Katarina/LeBlanc (FR/NX),0,1,0
Katarina/LeBlanc (FR/NX),Jarvan IV/Udyr (DE/FR),0,1,0
Heimerdinger/Jayce (FR/PZ),Katarina/LeBlanc (FR/NX),0,1,0
Braum/Galio/Udyr (DE/FR),Kayle/Lillia (IO/MT),0,1,0
Bard/Mordekaiser (RU/SI),Trundle/Volibear (FR/SH),0,1,0
Fizz/Pantheon (BC/MT),Bard/Mordekaiser (RU/SI),0,1,0
Trundle/Volibear (DE/FR),Trundle/Volibear (FR/SH),0,1,0
Anivia/Trundle (FR/IO),Heimerdinger/Viktor (IO/PZ),0,1,0
Heimerdinger/Viktor (IO/PZ),Ezreal/Nocturne (PZ/SI),0,1,0
Ezreal/Nilah (BW/PZ),Jarvan IV/Lucian (DE/IO),0,1,0
Ezreal/Nilah (BW/PZ),Ezreal/Volibear (FR/PZ),0,1,0
Ezreal/Nilah (BW/PZ),Fizz/Pantheon (BC/MT),0,1,0
Ezreal/Nilah (BW/PZ),Braum/Vex (FR/SI),0,1,0
Ezreal/Nilah (BW/PZ),Aphelios/Morgana/Viktor (MT/PZ),0,1,0
Mordekaiser/Vex (BC/SI),Lulu/Tristana (BC/IO),0,1,0
Rumble/Tristana (BC/IO),Kindred/Mordekaiser (BC/SI),0,1,0
Gangplank/Sejuani (BW/FR),Lillia/Ziggs (BC/IO),0,1,0
Lillia/Ziggs (BC/IO),Darius/Kindred (NX/SI),0,1,0
Lillia/Ziggs (BC/IO),Draven/Rumble (DE/NX),0,1,0
Lillia/Yuumi (IO/MT),Draven/Jinx (NX/PZ),0,1,0
Darius/Kindred (NX/SI),Draven/Jinx (NX/PZ),0,1,0
Lillia (IO/PZ),Heimerdinger/Viktor (IO/PZ),0,1,0
Mordekaiser (PZ/SI),Trundle/Volibear (FR/IO),0,1,0
Morgana/Udyr (FR/MT),Bard/Mordekaiser (RU/SI),0,1,0
Lulu/Zed (DE/IO),Morgana/Udyr (FR/MT),0,1,0
