archetype_1,archetype_2,mu_win,mu_n,mu_wr
Karma/Sett (IO/PZ),Senna/Veigar (BC/SI),16,29,0.551724137931035
Senna/Veigar (BC/SI),Karma/Sett (IO/PZ),13,29,0.448275862068966
Akshan/Taliyah (IO/SH),Akshan/Riven (NX/SH),2,2,1
Karma/Sett (FR/IO),Fizz (BW),2,2,1
Akshan/Lee Sin (IO/SH),Championless (FR),2,2,1
Fizz/Riven (BC/NX),Heimerdinger/Jayce (PZ/SI),2,2,1
Gnar/Katarina (FR/NX),Galio/Shyvana (DE/MT),2,2,1
Akshan/Varus (SH/RU),Aurelion Sol (FR/MT),2,2,1
Gnar (FR/NX),Aurelion Sol (FR/MT),2,2,1
Senna/Veigar (BC/SI),Trundle/Tryndamere (FR/SI),2,2,1
Senna/Veigar (BC/SI),Akshan/Morgana (DE/SH),2,2,1
Championless (FR/NX),Championless (SI),2,2,1
Championless (PZ/SI),Janna/Volibear (FR/PZ),2,2,1
Kindred/Nasus (SI/SH),Master Yi/Yuumi (IO/MT),2,2,1
Master Yi/Mordekaiser (IO/SI),Gwen/Katarina (NX/SI),2,2,1
Championless (IO/PZ),Kindred/Nasus (SI/SH),2,2,1
The Poro King (MT/RU),Riven (FR/NX),2,2,1
Trundle (DE/FR),Anivia/Mordekaiser (FR/SI),2,2,1
Gnar/Katarina (FR/NX),Morgana/Shyvana (DE/MT),2,2,1
Mordekaiser/Viego (IO/SI),Galio/Jarvan IV (DE/FR),2,2,1
Trundle/Volibear (DE/FR),Aurelion Sol (FR/MT),2,2,1
Fizz/Twisted Fate (BW/PZ),Master Yi/Nami (BW/IO),2,2,1
Riven (DE/NX),Fizz/Twisted Fate (BW/PZ),2,2,1
Jayce/Lux (DE/PZ),Fizz/Twisted Fate (BW/PZ),2,2,1
Karma/Sett (FR/IO),Swain (NX/PZ),2,2,1
Taliyah (IO/SH),Shyvana (DE/MT),2,2,1
Karma/Sett (FR/IO),Akshan/Karma/Sett (IO/SH),2,2,1
Kayle/Lux: Illuminated (DE/MT),Maokai/Nautilus (BW/SI),2,2,1
