archetype_1,archetype_2,mu_win,mu_n,mu_wr
Fizz/Samira (BW/NX),Samira/Sion (BC/NX),8,16,0.5
Samira/Sion (BC/NX),Fizz/Samira (BW/NX),8,16,0.5
Caitlyn/Jayce (PZ/SI),Jack/Sett (BW/IO),8,16,0.5
Jack/Sett (BW/IO),Caitlyn/Jayce (PZ/SI),8,16,0.5
Heimerdinger/Norra (BC/SI),Heimerdinger/Norra (BC/SI),8,16,0.5
Akshan/Varus (SH/RU),Caitlyn/Jayce (PZ/SI),8,16,0.5
Caitlyn/Jayce (PZ/SI),Akshan/Varus (SH/RU),8,16,0.5
Caitlyn/Seraphine (BW/PZ),Lissandra/Taliyah (FR/SH),8,16,0.5
Lissandra/Taliyah (FR/SH),Caitlyn/Seraphine (BW/PZ),8,16,0.5
Ashe/LeBlanc (FR/NX),Kayle/Yuumi (FR/MT),8,16,0.5
Kayle/Yuumi (FR/MT),Ashe/LeBlanc (FR/NX),8,16,0.5
Nasus/Senna (SI/SH),Nasus/Senna (SI/SH),8,16,0.5
Jax/Kayle (RU/MT),Fizz/Samira (BW/NX),8,16,0.5
Fizz/Samira (BW/NX),Jax/Kayle (RU/MT),8,16,0.5
Jinx/Samira (NX/PZ),Ashe/LeBlanc (FR/NX),8,16,0.5
Ashe/LeBlanc (FR/NX),Jinx/Samira (NX/PZ),8,16,0.5
Bard/Kayle (RU/MT),Illaoi/Swain (BW/NX),8,16,0.5
Illaoi/Swain (BW/NX),Bard/Kayle (RU/MT),8,16,0.5
Gnar/Tristana (BC/BW),Aatrox/Vayne (RU/DE),8,16,0.5
Aatrox/Vayne (RU/DE),Gnar/Tristana (BC/BW),8,16,0.5
Ekko/Jinx (PZ/SH),Gnar/Udyr (FR/NX),8,16,0.5
Gnar/Udyr (FR/NX),Ekko/Jinx (PZ/SH),8,16,0.5
Bard/Sejuani (RU/FR),Karma/Sett (IO/PZ),8,16,0.5
Karma/Sett (IO/PZ),Bard/Sejuani (RU/FR),8,16,0.5
Garen/Jarvan IV (DE/FR),Lissandra/Taliyah (FR/SH),8,16,0.5
Lissandra/Taliyah (FR/SH),Garen/Jarvan IV (DE/FR),8,16,0.5
Akshan/Renekton (DE/SH),Gwen/Quinn (DE/SI),8,16,0.5
Gwen/Quinn (DE/SI),Akshan/Renekton (DE/SH),8,16,0.5
Ashe/LeBlanc (FR/NX),Gnar/Sejuani (BW/FR),8,16,0.5
Gnar/Sejuani (BW/FR),Ashe/LeBlanc (FR/NX),8,16,0.5
Samira/Sion (BC/NX),Karma/Sett (IO/PZ),7,12,0.583333333333333
Illaoi/Vayne (BW/DE),Miss Fortune/Quinn (BW/DE),7,12,0.583333333333333
Miss Fortune/Samira (BW/NX),Samira (BW/NX),7,12,0.583333333333333
Gwen/Vayne (DE/SI),Jack/Sett (BW/IO),7,12,0.583333333333333
Championpile (RU/BW),Karma/Sett (IO/PZ),7,12,0.583333333333333
Gwen/Samira (NX/SI),Miss Fortune/Quinn (BW/DE),7,12,0.583333333333333
Annie/Caitlyn (NX/PZ),Jack/Vayne (BW/DE),7,12,0.583333333333333
Karma/Sett (IO/PZ),Fizz/Gwen (BW/SI),7,12,0.583333333333333
Riven/Samira (IO/NX),Pyke/Rek'Sai (BW/SH),7,12,0.583333333333333
Galio/Garen/Jarvan IV (DE/SH),Fizz/Samira (BW/NX),7,12,0.583333333333333
Samira/Sejuani (FR/NX),Miss Fortune/Quinn (BW/DE),7,12,0.583333333333333
