archetype_1,archetype_2,mu_win,mu_n,mu_wr
Janna/Samira (NX/PZ),Kennen/Samira (IO/NX),59,88,0.670454545454545
Kennen/Samira (IO/NX),Janna/Samira (NX/PZ),29,88,0.329545454545455
Jayce (BC/PZ),Kennen/Samira (IO/NX),0,1,0
Lissandra/Taliyah/Volibear (FR/SH),Kennen/Samira (IO/NX),0,1,0
Kennen/Samira (IO/NX),Fizz/Nami (BC/BW),0,1,0
Leona/Volibear (FR/MT),Fizz/Nami (BC/BW),0,1,0
Garen/Illaoi/Lucian (BW/DE),Fizz/Nami (BC/BW),0,1,0
Galio/Garen/Volibear (DE/FR),Bard/Maokai (RU/SI),0,1,0
Kennen/Samira (IO/NX),Heimerdinger (FR/PZ),0,1,0
Samira/Seraphine (NX/PZ),Gnar/Nidalee (BC/SH),0,1,0
Fizz/Nami (BC/BW),Janna/Samira (NX/PZ),0,1,0
Volibear (FR/IO),Gnar/Nidalee (BC/SH),0,1,0
Heimerdinger/Janna (PZ/SI),Caitlyn/Teemo (BC/PZ),0,1,0
Volibear/Zed (FR/IO),Pyke/Rek'Sai (BW/SH),0,1,0
Karma/Norra (BC/IO),Jinx/Nilah (BW/PZ),0,1,0
Jarvan IV/Jayce (DE/PZ),Annie/Samira (IO/NX),0,1,0
Janna/Ryze (PZ/RU),Jarvan IV/Jayce (DE/PZ),0,1,0
Karma/Kennen (IO/SH),Ekko/Janna (PZ/SH),0,1,0
Renekton (DE/SH),Jarvan IV/Jayce (DE/PZ),0,1,0
Janna/Jinx (NX/PZ),Jarvan IV/Jayce (DE/PZ),0,1,0
Karma/Sett (IO/MT),Jarvan IV/Jayce (DE/PZ),0,1,0
Janna/Seraphine (PZ),Jarvan IV/Jayce (DE/PZ),0,1,0
Jarvan IV/Jayce (DE/PZ),Bard/Janna (RU/PZ),0,1,0
Ekko/Janna (PZ/SH),Neeko (FR/RU),0,1,0
Ashe/Sejuani (FR/PZ),Jarvan IV/Jayce (DE/PZ),0,1,0
Jarvan IV/Jayce (DE/PZ),Maokai (BW/SI),0,1,0
Jarvan IV/Jayce (DE/PZ),Maokai/Nautilus (BW/SI),0,1,0
Nilah/Zed (BW/IO),Ashe (FR/SI),0,1,0
Maokai (BW/SI),Azir/Zed (IO/SH),0,1,0
Janna (MT/PZ),Jarvan IV/Jayce (DE/PZ),0,1,0
Nilah/Sejuani (BW/FR),Jarvan IV/Jayce (DE/PZ),0,1,0
Evelynn (RU/MT),Jayce (MT/PZ),0,1,0
Nilah/Zed (BW/IO),Illaoi/Volibear (BW/FR),0,1,0
Gnar/Nidalee (BC/SH),Gwen/Volibear (FR/SI),0,1,0
Karma/Kennen (IO/SH),Gnar/Nidalee (BC/SH),0,1,0
Garen/Volibear (DE/FR),Gnar/Nidalee (BC/SH),0,1,0
Volibear (FR/PZ),Evelynn (RU/MT),0,1,0
Evelynn (RU/MT),Miss Fortune/Nilah (BW/DE),0,1,0
Janna/Seraphine (PZ/SH),Aatrox/Vayne (RU/DE),0,1,0
Jarvan IV/Jayce (DE/PZ),Gwen/Riven (NX/SI),0,1,0
Janna/Master Yi (IO/PZ),Nasus/Veigar (SI/SH),0,1,0
Zed (FR/IO),Jinx/Kennen (BC/PZ),0,1,0
Bard/Janna (RU/PZ),Karma/Kennen (IO/SH),0,1,0
Gnar/Nidalee (BC/SH),Diana/Leona (FR/MT),0,1,0
Norra (BC/BW),Jinx/Nilah (BW/PZ),0,1,0
Nasus/Renekton (SH),Jinx/Nilah (BW/PZ),0,1,0
Maokai (BW/SI),Garen/Volibear (DE/FR),0,1,0
Volibear (FR/SI),Garen/Volibear (DE/FR),0,1,0
Norra (BC/BW),Galio/Garen (DE/FR),0,1,0
Norra (BC/BW),Nilah/Samira (BW/NX),0,1,0
Norra (BC/BW),Maokai (BW/SI),0,1,0
Norra (BC/BW),Janna/Nilah (BW/PZ),0,1,0
Norra (BC/BW),Bard/Janna (RU/PZ),0,1,0
Annie/Volibear (FR/NX),Janna/Master Yi (IO/PZ),0,1,0
Jayce (MT/PZ),Janna/Seraphine (BW/PZ),0,1,0
Nidalee/Yuumi (BC/SH),Aatrox/Vayne (RU/DE),0,1,0
Galio/Volibear (DE/FR),Heimerdinger/Samira (BC/NX),0,1,0
Akshan/Ornn (FR/SH),Azir/Nasus/Renekton (SH),0,1,0
Jinx/Sion (NX/PZ),Teemo (IO/PZ),0,1,0
Diana/Leona (DE/MT),Karma/Kennen (IO/SH),0,1,0
Kennen/Samira (IO/NX),Karma/Kennen (IO/SH),0,1,0
Aurelion Sol/Leona/Volibear (FR/MT),Karma/Kennen (IO/SH),0,1,0
Karma/Kennen (IO/SH),Karma/Sett (IO/PZ),0,1,0
Karma/Kennen (IO/SH),Nilah/Samira (BW/NX),0,1,0
Janna (BW/PZ),Karma/Kennen (IO/SH),0,1,0
Azir/Neeko (RU/SH),Karma/Kennen (IO/SH),0,1,0
Heimerdinger/Jayce (PZ/SI),Jinx/Sion (NX/PZ),0,1,0
Nami/Nilah (BW/PZ),Miss Fortune/Samira (BW/NX),0,1,0
Volibear (FR/IO),Maokai/Norra (BC/SI),0,1,0
Galio/Garen (DE/FR),Janna (FR/PZ),0,1,0
Nilah/Samira (BW/NX),Master Yi/Vayne (DE/IO),0,1,0
Jax/Teemo (BC/RU),Azir/Nasus/Renekton (SH),0,1,0
Garen/Volibear (DE/FR),Azir/Nasus/Renekton (SH),0,1,0
Janna (FR/PZ),Riven/Zed (IO/NX),0,1,0
Garen/Volibear (DE/FR),Janna (FR/PZ),0,1,0
Kayle/Shyvana (DE/MT),Gnar/Jarvan IV (DE/FR),0,1,0
Jayce (MT/PZ),Riven/Zed (IO/NX),0,1,0
Pyke/Rek'Sai (BW/SH),Zed (FR/IO),0,1,0
Diana/Nocturne (MT/SI),Lissandra/Taliyah (FR/SH),0,1,0
Jarvan IV/Quinn (DE/FR),Garen/Volibear (DE/FR),0,1,0
Pyke/Rek'Sai (BW/SH),Fizz/Nami (BC/BW),0,1,0
Illaoi/Swain (BW/NX),Evelynn (RU/MT),0,1,0
Heimerdinger/Jayce (MT/PZ),Samira/Swain (BW/NX),0,1,0
Jinx/Nilah (BW/PZ),Leona/Samira (MT/NX),0,1,0
Taliyah/Volibear (FR/SH),Janna/Norra (BC/PZ),0,1,0
Janna/Teemo (MT/PZ),Gwen/Kalista (DE/SI),0,1,0
Maokai/Nautilus (BW/SI),Gwen/Kalista (DE/SI),0,1,0
Gwen/Kalista (DE/SI),Aatrox (RU/BW),0,1,0
Gwen (FR/SI),Galio/Volibear (DE/FR),0,1,0
Nami/Nilah (BC/BW),Seraphine (IO/PZ),0,1,0
Jinx/Sion (NX/PZ),Maokai/Nautilus (BW/SI),0,1,0
Gwen/Riven (NX/SI),Jinx/Nilah (BW/PZ),0,1,0
Kennen/Samira (IO/NX),Nami/Nilah (BC/BW),0,1,0
Nilah (BW/NX),Janna/Volibear (FR/PZ),0,1,0
Jax/Volibear (FR/RU),Aatrox/Akshan (RU/SH),0,1,0
Garen/Volibear (DE/FR),Heimerdinger/Jayce (PZ/SI),0,1,0
Nilah/Samira (BW/NX),Garen/Volibear (DE/FR),0,1,0
Ahri/Samira (IO/NX),Miss Fortune/Quinn (BW/DE),0,1,0
Miss Fortune/Samira (BW/NX),Aurelion Sol/Volibear (FR/MT),0,1,0
Miss Fortune/Samira (BW/NX),Teemo (IO/PZ),0,1,0
Jinx/Nilah (BW/PZ),Galio/Garen (DE/FR),0,1,0
Seraphine (IO/PZ),Gnar/Neeko (FR/RU),0,1,0
Nami/Nilah (BC/BW),Leona (MT/SH),0,1,0
Teemo (IO/PZ),Gwen/Kalista (SI/SH),0,1,0
Ryze (PZ/RU),Galio/Garen (DE/FR),0,1,0
Fizz/Nilah (BC/BW),Pyke/Rek'Sai (BW/SH),0,1,0
Nidalee (BC/SH),Galio/Garen (DE/FR),0,1,0
Galio/Garen/Volibear (DE/FR),Riven/Zed (IO/NX),0,1,0
Riven/Zed (IO/NX),Renekton (DE/SH),0,1,0
Volibear (FR/SI),Riven/Zed (IO/NX),0,1,0
Gwen/Volibear (FR/SI),Heimerdinger/Jayce (MT/PZ),0,1,0
Gwen/Kalista (MT/SI),Heimerdinger/Jayce (MT/PZ),0,1,0
Galio/Garen (DE/FR),Akshan/Samira (NX/SH),0,1,0
Galio/Shyvana (DE/SH),Galio/Volibear (DE/FR),0,1,0
Gwen/Kalista (DE/SI),Maokai (BW/SI),0,1,0
Janna/Ryze (PZ/RU),Jack/Sett (BW/IO),0,1,0
Jack/Nilah (BW/NX),Nidalee (BC/SH),0,1,0
Karma/Kennen (IO/SH),Nidalee (BC/SH),0,1,0
Ornn/Volibear (FR/NX),Aatrox/Vayne (RU/DE),0,1,0
Janna/Jayce/Ryze (PZ/RU),Illaoi/Volibear (BW/FR),0,1,0
Jack/Sett (BW/IO),Janna (FR/PZ),0,1,0
Nasus/Renekton (SH),Jack/Sett (BW/IO),0,1,0
Galio/Udyr (DE/FR),Nasus/Renekton (SH),0,1,0
Galio/Udyr (DE/FR),Renekton (DE/SH),0,1,0
Galio/Udyr (DE/FR),Jayce/Volibear (FR/PZ),0,1,0
