archetype_1,archetype_2,mu_win,mu_n,mu_wr
Kayle/Lissandra (FR/MT),Galio/Volibear (DE/FR),1,1,1
Bard/Viego (RU/SI),Championpile (FR/SH),1,1,1
Janna/Teemo (DE/PZ),Ahri/Janna (IO/PZ),1,1,1
Gnar/Jarvan IV (DE/FR),Jinx/Seraphine (BW/PZ),1,1,1
Nasus/Veigar (SI/SH),Lucian/Riven (DE/NX),1,1,1
Pantheon/Yuumi (DE/MT),Janna/Seraphine (IO/PZ),1,1,1
Gnar/Renekton (FR/SH),Aurelion Sol (FR/MT),1,1,1
Ashe/LeBlanc (FR/NX),Gnar/Renekton (FR/SH),1,1,1
Swain (BW/NX),Galio (DE/NX),1,1,1
Akshan/Renekton (DE/SH),Galio (DE/NX),1,1,1
Gwen/Viego (MT/SI),Akshan/Samira (NX/SH),1,1,1
Nidalee (BC/SH),Kalista (MT/SI),1,1,1
Janna (PZ/SI),Shyvana/Yuumi (DE/MT),1,1,1
Annie/Gwen (NX/SI),Janna (PZ/SI),1,1,1
Ashe/Renekton (FR/SH),Akshan/Renekton (DE/SH),1,1,1
Akshan/Renekton (DE/SH),Pyke/Rek'Sai (BW/SH),1,1,1
Janna/Teemo (DE/PZ),Seraphine (BC/PZ),1,1,1
Annie/Jhin (RU/NX),The Poro King (DE/RU),1,1,1
Seraphine/Sett (IO/PZ),Janna/Teemo (DE/PZ),1,1,1
Seraphine (BC/PZ),Janna/Volibear (FR/PZ),1,1,1
Nilah/Sion (BW/NX),Bard/Janna (RU/PZ),1,1,1
Janna/Nilah (BW/PZ),Volibear (FR/MT),1,1,1
Karma/Sett (IO/PZ),Teemo/Tristana (BC/PZ),1,1,1
Kayn/Vayne (DE/RU),Aurelion Sol (FR/MT),1,1,1
Gwen/Vayne (DE/SI),Neeko (FR/RU),1,1,1
Kayle/Lissandra (FR/MT),Akshan/Samira (NX/SH),1,1,1
Janna/Nilah (BW/PZ),Jayce/Norra (BC/PZ),1,1,1
Ashe/Renekton (FR/SH),Ahri/Kennen (IO/NX),1,1,1
Akshan/Varus (SH/RU),Heimerdinger/Norra (BC/SI),1,1,1
Janna/Seraphine (PZ/SI),Azir/Renekton (SH),1,1,1
Pyke/Rek'Sai (BW/SH),Maokai/Viego (IO/SI),1,1,1
Bard/Kayle (RU/MT),Lissandra/Taliyah (FR/SH),1,1,1
Janna (MT/PZ),Nilah/Seraphine (BW/PZ),1,1,1
Maokai/Nautilus (BW/SI),Nilah/Seraphine (BW/PZ),1,1,1
Janna/Norra (BC/PZ),Nilah/Seraphine (BW/PZ),1,1,1
Teemo/Yuumi (BC/PZ),Norra/Yuumi (BC/FR),1,1,1
Maokai/Nautilus (BW/SI),Akshan/Renekton (DE/SH),1,1,1
Evelynn/Viego (RU/SI),Maokai/Nautilus (BW/SI),1,1,1
Tryndamere/Volibear (FR/SI),Seraphine (BC/PZ),1,1,1
Seraphine (BC/PZ),Jax/Ornn (FR/RU),1,1,1
Gwen/Zed (IO/SI),Seraphine (BC/PZ),1,1,1
Lissandra/Volibear (BW/FR),Teemo/Tristana (BC/DE),1,1,1
Gnar/Jarvan IV (DE/FR),Janna/Nami/Nilah (BW/PZ),1,1,1
Garen/Neeko (DE/RU),Galio/Volibear (DE/FR),1,1,1
Annie/Samira (IO/NX),Kalista (IO/SI),1,1,1
Janna/Seraphine (PZ/SI),Heimerdinger/Jayce (MT/PZ),1,1,1
Janna (MT/PZ),Jarvan IV/Shyvana (DE/MT),1,1,1
Ashe/Volibear (FR/SI),Janna (MT/PZ),1,1,1
Janna (MT/PZ),Swain (BW/NX),1,1,1
Kayle/The Poro King (MT/RU),Norra/Yuumi (BC/FR),1,1,1
Janna/Nilah (BW/PZ),Gnar (DE/FR),1,1,1
Teemo (BC/PZ),Evelynn/Lucian (DE/RU),1,1,1
Annie/Zed (IO/NX),Aurelion Sol (MT/PZ),1,1,1
Ahri/Kennen (IO/MT),Volibear (FR/MT),1,1,1
Aurelion Sol/Yuumi (DE/MT),Akshan/Samira (NX/SH),1,1,1
Teemo (IO/PZ),Gnar/Jarvan IV (DE/FR),1,1,1
Akshan/Samira (NX/SH),Ashe/Volibear (FR/SI),1,1,1
Akshan/Samira (NX/SH),Swain (BW/NX),1,1,1
